ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
SCD,Scantech Limited,Annual Balance Sheet - Total Assets,"10,569,000.00","11,924,000.00","12,706,000.00","15,020,000.00","16,305,000.00","16,819,000.00","19,387,354.00","14,171,021.00","10,488,808.00","6,395,174.00","6,125,975.00","6,011,173.00","8,480,533.00","8,598,376.00","8,515,514.00","8,082,898.00","9,392,358.00","15,251,477.00","18,570,434.00","23,458,346.00","19,498,592.00","20,371,227.00","20,635,395.00","21,618,764.00","20,049,842.00","21,133,643.00"
SEN,Senetas Corporation Limited,Annual Ratio Analysis - ROE,3.35%,-3.65%,-24.57%,-59.95%,-16.58%,-24.73%,-20.56%,-24.43%,-207.85%,-31.01%,-12.54%,-32.07%,-74.52%,-65.88%,13.20%,31.79%,31.04%,-105.37%,0.99%,6.98%,5.45%,-47.46%,-19.94%,-14.46%,32.81%,30.71%
SEN,Senetas Corporation Limited,Annual Profit and Loss - Operating Revenue,"7,325,000.00","6,882,000.00","3,756,000.00","2,288,000.00","145,000.00","219,000.00",0.00,0.00,0.00,0.00,"3,822,984.00","4,914,709.00","8,777,194.00","13,064,602.00","14,749,725.00","18,778,781.00","11,523,076.00","9,501,588.00","12,336,387.00","12,458,105.00","12,380,677.00","8,813,951.00","8,888,017.00","6,304,904.00","10,949,785.00","15,906,794.00"
SEN,Senetas Corporation Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"681,000.00","-2,326,000.00","-9,252,000.00","-4,158,000.00","-1,168,000.00","-4,211,000.00","-1,513,893.00","-667,219.00","-2,191,097.00","-1,343,733.00","-6,128,227.00","-24,509,087.00","-31,281,878.00","-4,326,864.00","4,006,973.00","10,015,963.00","9,493,935.00","-15,638,139.00","151,799.00","1,142,387.00","948,617.00","-5,626,187.00","-7,984,823.00","-714,439.00","2,957,080.00","4,016,258.00"
SEN,Senetas Corporation Limited,Annual Balance Sheet - Total Equity,"20,352,000.00","18,030,000.00","8,778,000.00","6,936,000.00","7,044,000.00","4,125,000.00","3,153,095.00","2,485,878.00","302,695.00","1,627,822.00","50,999,363.00","39,885,125.00","9,452,666.00","6,303,077.00","12,714,726.00","31,309,528.00","30,097,223.00","14,781,802.00","15,202,308.00","16,389,723.00","17,419,849.00","11,868,305.00","6,670,171.00","6,070,850.00","9,026,184.00","13,093,398.00"
SEN,Senetas Corporation Limited,Annual Balance Sheet - Total Assets,"22,135,000.00","19,545,000.00","10,059,000.00","7,519,000.00","7,423,000.00","4,580,000.00","12,594,149.00","10,587,485.00","8,835,498.00","9,806,583.00","61,720,044.00","57,185,194.00","12,136,756.00","11,098,930.00","16,562,526.00","35,957,557.00","32,700,570.00","17,771,636.00","19,329,242.00","21,538,966.00","21,767,312.00","14,682,870.00","10,011,817.00","10,100,530.00","15,170,207.00","22,391,726.00"
SM8,Shark Mitigation Systems Pty Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00%
SM8,Shark Mitigation Systems Pty Ltd,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , , ,--
SM8,Shark Mitigation Systems Pty Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00
SM8,Shark Mitigation Systems Pty Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , , ,"4,647,728.00"
SM8,Shark Mitigation Systems Pty Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , , ,"4,754,279.00"
SMN,Structural Monitoring Systems Plc,Annual Ratio Analysis - ROE, , , , , , , , , , , , , ,-4.93%, ,-636.05%,-140.58%,-49.95%,-312.82%,-226.83%,-732.61%,-265.13%,"-2,128.57%","-11,909.31%","12,898.01%",-184.74%
SMN,Structural Monitoring Systems Plc,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , ,0.00, ,"543,543.00","1,128,650.00","459,625.00","495,622.00","327,020.00","187,751.00","304,284.00","113,858.00","143,977.00","151,375.00","1,840.00"
SMN,Structural Monitoring Systems Plc,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , ,"-1,504,282.00", ,"-24,270,955.00","-3,770,114.00","-2,973,397.00","-3,371,514.00","-1,301,897.00","-821,849.00","-1,253,182.00","-1,266,990.00","-913,087.00","-764,207.00","-928,424.00"
SMN,Structural Monitoring Systems Plc,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , ,"30,524,575.00", ,"2,543,915.00","2,681,855.00","5,952,804.00","1,077,764.00","573,949.00","112,181.00","472,670.00","59,523.00","7,667.00","-5,925.00","502,545.00"
SMN,Structural Monitoring Systems Plc,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , ,"30,947,076.00", ,"3,238,900.00","3,675,867.00","6,605,516.00","2,303,107.00","820,850.00","355,093.00","700,216.00","152,532.00","372,312.00","261,717.00","597,990.00"
SPZ,Smart Parking Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , ,0.00%,-28.51%,-123.99%,-18.29%,24.18%,-5.30%,-26.33%,-44.41%,-25.09%,-27.82%
SPZ,Smart Parking Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , ,--,"504,254.00","7,406,286.00",0.00,0.00,"1,349,066.00","12,428,998.00","20,448,283.00","21,944,810.00","23,557,198.00"
SPZ,Smart Parking Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , ,0.00,"-6,893,331.00","-3,444,547.00","-736,158.00","1,451,527.00","-1,173,427.00","-17,151,635.00","-7,278,928.00","-7,025,711.00","-5,360,277.00"
SPZ,Smart Parking Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , ,"13,044,374.00","6,181,235.00","2,778,111.00","4,551,465.00","6,002,992.00","22,148,497.00","19,887,995.00","13,390,664.00","19,295,935.00","14,959,149.00"
SPZ,Smart Parking Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , ,"13,576,993.00","6,812,397.00","5,262,912.00","4,627,870.00","6,023,744.00","23,324,884.00","32,041,971.00","22,776,458.00","31,649,905.00","34,076,951.00"
STL,StarGroup Limited,Annual Ratio Analysis - ROE, , , , ,-1.63%,-6.40%,-10.01%,2.52%,1.23%,10.96%,8.77%,-1.97%,-2.86%,-8.88%,-9.30%,15.32%,-86.12%,-10.43%,-11.68%,10.26%,9.17%,-9.32%,-24.60%,-88.34%,-43.66%,-65.72%
STL,StarGroup Limited,Annual Profit and Loss - Operating Revenue, , , , ,0.00,0.00,0.00,"3,824,090.00","6,463,330.00","7,377,237.00","5,294,475.00","15,245,940.00","25,251,607.00","23,916,210.00","36,558,820.00","40,986,272.00","307,551.00","262,814.00","20,448,061.00","19,123,080.00","42,433,951.00","59,894,692.00","31,908,457.00","15,175,563.00","365,697.00","589,289.00"
STL,StarGroup Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"-448,000.00","-292,000.00","-596,833.00","32,666.00","146,560.00","-8,720,509.00","-933,693.00","-462,682.00","-457,602.00","-1,388,775.00","-3,417,853.00","-15,065,529.00","-532,623.00","-1,349,866.00","-2,476,088.00","2,598,412.00","4,380,740.00","221,167.00","-12,232,219.00","-11,271,557.00","-2,742,005.00","-2,875,564.00"
STL,StarGroup Limited,Annual Balance Sheet - Total Equity, , , , ,"4,852,000.00","4,560,000.00","5,963,344.00","11,796,430.00","11,943,290.00","3,223,031.00","2,289,338.00","16,265,442.00","15,979,354.00","14,153,281.00","10,714,850.00","-4,326,811.00","618,478.00","12,936,171.00","23,732,900.00","26,948,525.00","38,064,644.00","38,023,837.00","25,271,944.00","15,440,307.00","4,732,045.00","1,884,993.00"
STL,StarGroup Limited,Annual Balance Sheet - Total Assets, , , , ,"4,953,000.00","4,715,000.00","6,738,737.00","12,921,451.00","12,964,990.00","4,107,292.00","2,306,314.00","17,944,199.00","20,716,814.00","18,064,176.00","19,663,008.00","860,999.00","684,379.00","13,223,020.00","31,455,693.00","36,459,716.00","58,243,512.00","53,524,897.00","31,768,213.00","20,764,094.00","6,062,262.00","2,071,948.00"
STR,Service Stream Ltd,Annual Ratio Analysis - ROE,-37.50%,-45.45%,17.93%,10.40%,28.64%,26.04%,31.74%,28.77%,17.31%,7.76%,9.20%,-6.39%,-40.87%,56.48%,-866.21%,4.43%,15.17%, , , , , , , , , 
STR,Service Stream Ltd,Annual Profit and Loss - Operating Revenue,0.00,0.00,"733,000.00","2,982,000.00","8,251,000.00","8,593,000.00","10,580,080.00","13,201,810.00","27,899,096.00","26,954,532.00","21,968,999.00","14,463,357.00","8,613,000.00","3,118,704.00",113.00,"60,395,000.00","170,783,000.00", , , , , , , , , 
STR,Service Stream Ltd,Annual Profit and Loss - Reported NPAT After Abnorma,"-6,000.00","-5,000.00","-351,000.00","434,000.00","382,000.00","373,000.00","422,373.00","652,060.00","548,083.00","231,381.00","-130,410.00","-1,110,706.00","-5,715,000.00","-26,609,375.00","11,290,950.00","601,000.00","4,352,000.00", , , , , , , , , 
STR,Service Stream Ltd,Annual Balance Sheet - Total Equity,"16,000.00","11,000.00","148,000.00","582,000.00","1,334,000.00","1,408,000.00","1,516,550.00","2,218,486.00","2,964,180.00","2,979,995.00","2,850,843.00","17,376,233.00","13,983,000.00","-12,623,619.00","667,443.00","13,557,000.00","28,685,000.00", , , , , , , , , 
STR,Service Stream Ltd,Annual Balance Sheet - Total Assets,"17,000.00","11,000.00","322,000.00","973,000.00","2,601,000.00","2,768,000.00","3,341,729.00","8,914,702.00","9,566,357.00","9,756,418.00","7,261,034.00","35,592,743.00","31,894,000.00","3,179,956.00","811,439.00","46,509,000.00","59,408,000.00", , , , , , , , , 
TMN,Telemedia Networks International Limited,Annual Ratio Analysis - ROE, , , , , , , ,--,--,8.06%,-0.11%, , , , , , , , , , , , , , , 
TMN,Telemedia Networks International Limited,Annual Profit and Loss - Operating Revenue, , , , , , , ,"808,000.00","1,129,000.00","5,713,000.00","24,016,000.00", , , , , , , , , , , , , , , 
TMN,Telemedia Networks International Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"6,000.00","-68,000.00","1,186,000.00","-62,000.00", , , , , , , , , , , , , , , 
TMN,Telemedia Networks International Limited,Annual Balance Sheet - Total Equity, , , , , , , ,--,--,"14,721,000.00","54,230,000.00", , , , , , , , , , , , , , , 
TMN,Telemedia Networks International Limited,Annual Balance Sheet - Total Assets, , , , , , , ,--,--,"16,358,000.00","83,107,000.00", , , , , , , , , , , , , , , 
TZL,TZ Limited,Annual Ratio Analysis - ROE,-52.93%,240.00%,40.72%,-66.08%,-26.71%,-10.98%,17.96%,10.23%,1.56%,-9.12%,-31.82%,-79.46%,-193.64%,-241.30%,-6.49%,9.70%,1.23%,-16.31%,-18.20%,-116.71%,-540.99%,-68.71%,-193.29%,172.70%,-94.73%,-35.85%
TZL,TZ Limited,Annual Profit and Loss - Operating Revenue,"468,000.00","651,000.00","729,000.00","2,747,000.00","4,428,000.00","7,729,000.00","8,759,233.00","9,364,379.00","12,322,567.00","11,533,024.00","10,433,621.00","5,539,352.00","3,441,686.00","1,208,038.00","1,188,293.00","18,443,906.00","30,547,698.00","15,864,633.00","14,972,846.00","17,696,230.00","17,385,315.00","23,109,000.00","22,147,000.00","2,711,000.00","8,392,000.00","15,129,000.00"
TZL,TZ Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-886,000.00","-1,769,000.00","-95,000.00","-5,228,000.00","-2,301,000.00","-722,000.00","227,548.00","-1,137,524.00","154,718.00","-1,474,377.00","-6,644,234.00","-7,122,938.00","-11,573,868.00","-1,379,367.00","-1,809,880.00","4,082,910.00","592,308.00","-10,806,516.00","-12,330,714.00","-34,574,410.00","-26,347,322.00","-8,784,000.00","-12,361,000.00","-23,204,000.00","-11,798,000.00","-6,436,000.00"
TZL,TZ Limited,Annual Balance Sheet - Total Equity,"1,674,000.00","-95,000.00","-190,000.00","4,437,000.00","6,286,000.00","5,564,000.00","5,791,178.00","9,784,499.00","9,939,217.00","9,326,214.00","14,681,582.00","7,359,886.00","1,886,996.00","571,639.00","27,907,552.00","42,078,596.00","48,044,005.00","55,433,468.00","67,761,346.00","29,623,850.00","4,870,224.00","12,784,000.00","6,395,000.00","-9,568,000.00","12,454,000.00","16,832,000.00"
TZL,TZ Limited,Annual Balance Sheet - Total Assets,"2,657,000.00","801,000.00","934,000.00","8,034,000.00","8,010,000.00","7,465,000.00","7,200,814.00","11,311,075.00","14,606,889.00","16,155,468.00","20,030,650.00","11,968,673.00","5,181,627.00","746,397.00","30,731,800.00","50,302,629.00","59,513,934.00","80,221,301.00","97,616,607.00","61,116,965.00","32,434,831.00","34,641,000.00","29,046,000.00","14,121,000.00","14,899,000.00","21,460,000.00"
ULT,Ultrapay Limited,Annual Ratio Analysis - ROE, , , , ,-6.07%,-3.79%,-9.55%,-14.45%,-17.71%,-34.36%,-39.32%,-40.22%,-121.19%,-45.50%,1.95%,-48.49%,"-1,268.72%", , , , , , , , , 
ULT,Ultrapay Limited,Annual Profit and Loss - Operating Revenue, , , , ,"6,443,000.00","8,307,000.00","4,659,395.00","1,835,903.00","1,288,913.00","517,978.00","638,439.00","3,355,697.00","5,580,472.00","4,022,312.00","3,950,315.00","2,857,985.00","102,147.00", , , , , , , , , 
ULT,Ultrapay Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"-328,000.00","-163,000.00","-374,605.00","-674,545.00","-954,942.00","-1,698,450.00","-1,655,001.00","-1,905,247.00","-4,776,559.00","-435,632.00","42,904.00","-3,349,848.00","-12,600,135.00", , , , , , , , , 
ULT,Ultrapay Limited,Annual Balance Sheet - Total Equity, , , , ,"4,417,000.00","4,297,000.00","3,922,062.00","4,667,291.00","5,392,889.00","4,943,432.00","4,209,513.00","4,737,471.00","1,959,983.00","1,971,627.00","6,017,346.00","7,816,894.00","1,277,126.00", , , , , , , , , 
ULT,Ultrapay Limited,Annual Balance Sheet - Total Assets, , , , ,"5,946,000.00","6,069,000.00","4,618,142.00","5,285,803.00","5,951,632.00","5,749,493.00","6,758,248.00","7,569,073.00","4,695,365.00","3,129,613.00","8,311,872.00","11,353,205.00","8,417,059.00", , , , , , , , , 
VID,Videlli Limited,Annual Ratio Analysis - ROE,1.39%,8.03%,5.86%,14.24%,7.11%,8.72%,3.87%,-17.34%,7.18%,9.72%,14.06%,2.44%,-58.36%,-45.46%,-19.05%,-5.97%,-34.49%,-16.32%,577.74%, , , , , , , 
VID,Videlli Limited,Annual Profit and Loss - Operating Revenue,"10,039,000.00","11,405,000.00","24,552,000.00","68,046,000.00","95,330,000.00","130,314,000.00","159,192,000.00","198,372,000.00","239,052,000.00","265,032,992.00","360,345,000.00","263,861,000.00","271,818,000.00","205,625,000.00","205,647,000.00","227,457,000.00","187,365,000.00","228,807,000.00","3,443,000.00", , , , , , , 
VID,Videlli Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"94,000.00","847,000.00","2,181,000.00","5,996,000.00","13,363,000.00","13,383,000.00","6,473,000.00","-59,285,000.00","13,823,000.00","20,345,000.00","35,205,000.00","6,107,000.00","-249,799,000.00","-201,554,000.00","-53,835,000.00","-7,007,000.00","-73,319,000.00","-9,159,000.00","-99,044,000.00", , , , , , , 
VID,Videlli Limited,Annual Balance Sheet - Total Equity,"6,898,000.00","10,142,000.00","36,169,000.00","42,910,000.00","140,181,000.00","156,114,000.00","205,654,000.00","145,065,000.00","215,543,000.00","232,270,992.00","273,473,000.00","273,185,000.00","151,747,000.00","198,715,000.00","144,206,000.00","193,067,000.00","132,937,000.00","97,841,000.00","-11,711,000.00", , , , , , , 
VID,Videlli Limited,Annual Balance Sheet - Total Assets,"10,903,000.00","13,493,000.00","51,643,000.00","97,279,000.00","186,037,000.00","231,532,000.00","282,917,000.00","297,719,000.00","381,511,000.00","452,589,992.00","701,936,000.00","711,481,000.00","676,014,000.00","409,502,000.00","338,405,000.00","302,848,000.00","252,407,000.00","273,769,000.00","188,877,000.00", , , , , , , 
VXS,Voxson Limited,Annual Ratio Analysis - ROE, , , , , , , , ,--,-2.58%,-11.69%,-70.30%,-45.16%,-127.77%,-423.74%,-41.27%,47.55%, , , , , , , , , 
VXS,Voxson Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"1,217,000.00","2,440,000.00","3,312,000.00",0.00,"9,296,000.00","25,170,000.00","20,415,431.00","13,892,545.00","3,747,432.00", , , , , , , , , 
VXS,Voxson Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"-1,343,000.00","-1,082,000.00","-4,426,000.00","-16,159,000.00","-4,422,000.00","-9,739,000.00","-6,165,834.00","-385,246.00","-2,134,861.00", , , , , , , , , 
VXS,Voxson Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,--,"41,992,000.00","37,868,000.00","16,798,000.00","17,361,000.00","7,622,000.00","1,455,109.00","1,069,864.00","-1,062,705.00", , , , , , , , , 
VXS,Voxson Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,--,"37,021,000.00","71,718,000.00","28,954,000.00","20,348,000.00","13,574,000.00","5,809,417.00","3,710,043.00","2,049,458.00", , , , , , , , , 
WMC,Wonhe Multimedia Commerce Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00%
WMC,Wonhe Multimedia Commerce Ltd,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , , ,--
WMC,Wonhe Multimedia Commerce Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00
WMC,Wonhe Multimedia Commerce Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , , ,"48,884,671.00"
WMC,Wonhe Multimedia Commerce Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , , ,"62,643,425.00"
WRR,World Reach Limited,Annual Ratio Analysis - ROE,-55.46%,-87.40%,-103.24%,-69.16%,-76.23%,-193.46%,-61.43%,-0.64%,-86.15%,-35.82%,-45.94%,-102.47%,-170.38%,1.40%,448.27%,-184.98%,-58.71%,89.54%,10.60%,-64.11%,52.23%,18.64%,197.83%,83.35%,54.10%,29.37%
WRR,World Reach Limited,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,"2,056,680.00","2,846,190.00","4,076,209.00","4,290,170.00","6,843,038.00","1,336,130.00","12,303,028.00","16,330,583.00","8,971,934.00","8,835,345.00","7,796,399.00","9,332,398.00","12,831,302.00","13,888,484.00","12,472,669.00","15,983,524.00"
WRR,World Reach Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-2,875,000.00","-2,414,000.00","-1,404,000.00","-1,166,000.00","-1,457,000.00","1,492,000.00","815,729.00","-340,948.00","-2,444,933.00","-2,227,011.00","-2,476,000.00","-2,851,760.00","-2,535,885.00","16,670.00","-1,541,924.00","-1,923,355.00","-2,469,792.00","-6,084,030.00","10,856.00","634,280.00","-369,069.00","-183,653.00","-249,179.00","-600,573.00","439,449.00","2,012,867.00"
WRR,World Reach Limited,Annual Balance Sheet - Total Equity,"5,184,000.00","2,762,000.00","1,360,000.00","5,642,000.00","3,037,000.00","5,205,000.00","8,651,033.00","3,251,212.00","1,730,834.00","6,207,894.00","5,415,352.00","2,563,592.00","688,081.00","1,193,139.00","-343,973.00","2,079,545.00","4,206,974.00","-1,534,619.00","-1,313,535.00","-531,928.00","-863,546.00","-985,384.00","-52,502.00","-562,159.00","812,276.00","6,852,770.00"
WRR,World Reach Limited,Annual Balance Sheet - Total Assets,"5,337,000.00","2,908,000.00","1,826,000.00","5,930,000.00","3,630,000.00","6,312,000.00","8,935,824.00","3,719,681.00","2,319,699.00","6,738,125.00","6,099,511.00","7,150,554.00","1,717,817.00","3,742,804.00","2,734,375.00","5,248,304.00","9,223,602.00","5,904,945.00","3,689,389.00","3,001,761.00","4,376,675.00","6,926,529.00","7,916,228.00","7,719,903.00","9,147,305.00","12,427,524.00"
