ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
IXL,IXLA Limited,Annual Balance Sheet - Total Assets,"2,684,000.00","3,988,000.00","6,771,000.00","9,342,000.00","13,489,000.00","10,588,000.00","10,816,138.00","7,847,409.00","29,008,566.00","48,069,593.00","46,445,029.00","30,928,065.00","1,169,783.00", , , , , , , , , , , , , , 
JCS,Jcurve Solutions Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , ,-2.17%,-48.80%,-73.54%,-63.20%,-17.97%,8.96%,-11.25%,21.75%,21.93%,15.02%,4.71%,2.07%,-16.27%,0.34%,-12.79%,-8.27%, 
JCS,Jcurve Solutions Ltd,Annual Profit and Loss - Operating Revenue, , , , , , , , , , ,"121,720.00","468,091.00","772,630.00","1,025,500.00","1,198,440.00","1,598,869.00","1,594,633.00","2,903,540.00","8,790,629.00","14,005,729.00","12,405,490.00","16,487,811.00","12,315,092.00","10,060,401.00","11,559,836.00","11,283,374.00", 
JCS,Jcurve Solutions Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,"-55,987.00","-902,201.00","-1,375,251.00","-612,885.00","-202,152.00","110,656.00","-265,678.00","689,302.00","1,380,785.00","1,128,592.00","405,770.00","173,472.00","-2,009,123.00","-3,120,459.00","-1,424,796.00","-5,622,893.00", 
JCS,Jcurve Solutions Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"2,575,583.00","1,479,091.00","1,216,051.00","969,716.00","1,124,764.00","1,235,420.00","2,362,181.00","3,169,694.00","6,295,248.00","7,514,501.00","8,622,483.00","8,362,133.00","7,400,697.00","4,280,238.00","11,136,549.00","5,513,656.00", 
JCS,Jcurve Solutions Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"2,579,720.00","1,692,079.00","1,452,667.00","1,260,364.00","1,287,948.00","1,447,157.00","2,757,640.00","4,482,181.00","9,487,407.00","9,643,588.00","12,327,400.00","13,347,266.00","11,390,994.00","7,173,819.00","17,049,192.00","10,157,407.00", 
KAZ,KAZ Group Limited,Annual Ratio Analysis - ROE, , , , , , , , ,--,16.37%,16.01%,10.10%,3.41%,0.51%, , , , , , , , , , , , , 
KAZ,KAZ Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"29,491,310.00","41,010,385.00","61,131,820.00","135,751,000.00","250,827,000.00","348,187,000.00", , , , , , , , , , , , , 
KAZ,KAZ Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"1,880,189.00","1,948,782.00","4,379,069.00","11,686,000.00","10,231,000.00","1,161,000.00", , , , , , , , , , , , , 
KAZ,KAZ Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,--,"11,905,819.00","27,359,168.00","115,700,000.00","300,653,000.00","301,224,000.00", , , , , , , , , , , , , 
KAZ,KAZ Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,--,"22,929,929.00","44,881,569.00","177,870,000.00","433,080,000.00","419,060,000.00", , , , , , , , , , , , , 
KBU,Kabuni Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , ,0.00%,-8.02%,-10.83%,-56.54%, 
KBU,Kabuni Ltd,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , ,--,--,--,--, 
KBU,Kabuni Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , ,0.00,"-305,505.00","-372,014.00","-1,785,622.00", 
KBU,Kabuni Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , ,"4,012,215.00","3,808,612.00","3,436,598.00","3,157,976.00", 
KBU,Kabuni Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , ,"4,012,215.00","3,836,547.00","3,493,470.00","3,295,012.00", 
KNM,Kneomedia Limited,Annual Ratio Analysis - ROE,231.18%,21.15%,-6.37%,-6.26%,-36.18%,-43.45%,-42.35%,-36.17%,-25.60%,-28.88%,-48.54%,-452.63%,-396.28%,-50.30%,-57.84%,-70.52%,-126.84%,"-1,014.21%",-845.13%,3.93%,"1,525.61%",75.56%,-149.16%,299.60%,240.52%,495.29%, 
KNM,Kneomedia Limited,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,0.00,"312,000.00","807,000.00","235,245.00","152,429.00","105,030.00","59,133.00","2,526,563.00","2,629,267.00","806,796.00","470,268.00","386,965.00","767,371.00","1,009,900.00","1,272,046.00","1,265,459.00","7,100,331.00",--,70.00,"76,867.00","17,925.00","5,547.00",0.00, 
KNM,Kneomedia Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-248,000.00","-297,000.00","129,000.00","-58,000.00","-2,168,000.00","-982,000.00","-708,585.00","-1,023,444.00","-659,386.00","-734,332.00","-5,608,898.00","-13,062,778.00","-2,136,156.00","-2,560,581.00","-3,206,440.00","-3,693,471.00","-4,875,092.00","-5,613,986.00","-7,483,772.00","120,694.00","-4,338,409.00","-1,268,627.00","-1,995,816.00","-2,071,446.00","-1,764,265.00","-1,630,948.00", 
KNM,Kneomedia Limited,Annual Balance Sheet - Total Equity,"-93,000.00","-383,000.00","644,000.00","927,000.00","2,960,000.00","2,260,000.00","2,098,128.00","2,737,540.00","2,575,709.00","2,543,077.00","9,494,100.00","1,002,384.00","539,048.00","5,090,797.00","5,543,557.00","5,189,336.00","3,843,510.00","553,535.00","885,513.00","2,297,794.00","-347,012.00","-1,647,995.00","477,585.00","-1,101,249.00","-1,412,868.00","-1,228,877.00", 
KNM,Kneomedia Limited,Annual Balance Sheet - Total Assets,"1,058,000.00","839,000.00","1,526,000.00","1,901,000.00","3,958,000.00","3,581,000.00","3,120,098.00","3,026,552.00","2,665,995.00","2,734,198.00","12,452,832.00","3,027,232.00","1,154,063.00","5,536,163.00","6,085,922.00","5,841,729.00","5,326,393.00","2,861,940.00","3,860,287.00","3,342,471.00","45,051.00","907,288.00","600,998.00","211,711.00","439,281.00","1,054,022.00", 
KNO,Knosys Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00%, 
KNO,Knosys Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , , ,--, 
KNO,Knosys Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00, 
KNO,Knosys Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , , ,"3,900,919.00", 
KNO,Knosys Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , , ,"4,187,717.00", 
LAA,Latam Autos Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , ,0.00%,-33.56%, 
LAA,Latam Autos Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , ,--,"6,357,000.00", 
LAA,Latam Autos Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , ,0.00,"-14,448,000.00", 
LAA,Latam Autos Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , ,"35,658,000.00","43,048,000.00", 
LAA,Latam Autos Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , ,"39,122,000.00","48,065,000.00", 
LIB,LibertyOne Limited,Annual Ratio Analysis - ROE, , , , , , ,--,--,-1.48%,-47.63%, , , , , , , , , , , , , , , , , 
LIB,LibertyOne Limited,Annual Profit and Loss - Operating Revenue, , , , , , ,"6,262,000.00","7,032,000.00","5,389,000.00","13,556,000.00", , , , , , , , , , , , , , , , , 
LIB,LibertyOne Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,"-1,071,000.00","-1,180,000.00","-1,281,000.00","-36,460,000.00", , , , , , , , , , , , , , , , , 
LIB,LibertyOne Limited,Annual Balance Sheet - Total Equity, , , , , , ,--,--,"57,926,000.00","83,227,000.00", , , , , , , , , , , , , , , , , 
LIB,LibertyOne Limited,Annual Balance Sheet - Total Assets, , , , , , ,--,--,"64,807,000.00","96,829,000.00", , , , , , , , , , , , , , , , , 
LMS,Luminus Systems Limited,Annual Ratio Analysis - ROE, , , , , , , ,--,--,0.00%,-49.40%,"1,453.97%",-240.69%,56.78%, , , , , , , , , , , , , 
LMS,Luminus Systems Limited,Annual Profit and Loss - Operating Revenue, , , , , , , ,"12,365,000.00","11,405,000.00","16,781,000.00","30,644,375.00","24,569,134.00","21,474,743.00","4,207,001.00", , , , , , , , , , , , , 
LMS,Luminus Systems Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,0.00,0.00,0.00,"-18,352,575.00","-95,336,858.00","4,178,735.00","-2,054,344.00", , , , , , , , , , , , , 
LMS,Luminus Systems Limited,Annual Balance Sheet - Total Equity, , , , , , , ,--,--,"52,255,000.00","37,150,557.00","-6,556,991.00","-1,736,135.00","-3,618,346.00", , , , , , , , , , , , , 
LMS,Luminus Systems Limited,Annual Balance Sheet - Total Assets, , , , , , , ,--,--,"56,318,000.00","45,074,528.00","10,587,544.00","4,032,144.00","2,506,374.00", , , , , , , , , , , , , 
LNK,Link Administration Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00%, 
LNK,Link Administration Holdings Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , , ,--, 
LNK,Link Administration Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00, 
LNK,Link Administration Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , , ,"510,300,000.00", 
LNK,Link Administration Holdings Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , , ,"1,108,800,000.00", 
LNU,Linius Technologies Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , ,0.00%,-17.04%,-120.76%,-238.58%,-96.31%, 
LNU,Linius Technologies Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , ,--,--,0.00,0.00,--, 
LNU,Linius Technologies Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , ,0.00,"-559,391.00","-1,736,142.00","-1,267,497.00","-683,665.00", 
LNU,Linius Technologies Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , ,"3,738,861.00","3,282,193.00","1,437,694.00","531,270.00","709,890.00", 
LNU,Linius Technologies Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , ,"3,788,323.00","3,358,367.00","1,520,035.00","600,514.00","730,055.00", 
LOK,LookSmart Limited,Annual Ratio Analysis - ROE, , , , , , , , ,--,-40.19%,-74.94%,-175.39%,41.81%,11.38%,-11.19%,-26.16%,-23.69%, , , , , , , , , , 
LOK,LookSmart Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"14,310,148.00","74,739,981.00","203,288,808.00","166,560,908.00","169,600,847.00","208,305,333.00","99,311,234.00","56,370,451.00","61,510,173.00", , , , , , , , , , 
LOK,LookSmart Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"-20,944,779.00","-98,903,334.00","-112,978,339.00","-116,290,638.00","50,139,526.00","7,714,666.00","-12,431,316.00","-24,256,508.00","-17,270,314.00", , , , , , , , , , 
LOK,LookSmart Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,--,"246,116,549.00","143,000,000.00","46,306,306.00","119,925,821.00","115,062,666.00","111,053,785.00","93,295,624.00","72,727,157.00", , , , , , , , , , 
LOK,LookSmart Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,--,"246,116,549.00","329,234,657.00","168,629,063.00","177,594,489.00","168,122,666.00","130,385,657.00","113,136,159.00","91,693,415.00", , , , , , , , , , 
LVH,LiveHire Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00%, 
LVH,LiveHire Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , , ,--, 
LVH,LiveHire Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00, 
LVH,LiveHire Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , , ,"11,979,537.00", 
LVH,LiveHire Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , , ,"12,076,107.00", 
LVT,Livetiles Limited,Annual Ratio Analysis - ROE, , , , , , ,--,--,-155.32%,-305.35%,158.71%,49.15%,-47.52%,-32.77%,-26.11%, , ,-23.27%,-33.38%,-100.41%,-131.10%,-249.94%,-33.18%,-38.88%,-24.12%,-85.39%, 
LVT,Livetiles Limited,Annual Profit and Loss - Operating Revenue, , , , , , ,"4,789,333.00","10,091,000.00","14,815,000.00","13,746,349.00","16,846,941.00","21,214,000.00","13,782,981.00","69,262,268.00","80,156,543.00", , ,--,--,--,"1,205.00","4,020.00","9,676.00","9,660.00",0.00,0.00, 
LVT,Livetiles Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,"-32,645,333.00","-56,085,000.00","-50,080,000.00","-23,672,114.00","-61,337,000.00","-13,780,000.00","-4,758,978.00","-5,665,481.00","-4,794,692.00", , ,"42,926,295.00","-378,300.00","-603,307.00","-501,500.00","-992,322.00","-2,512,034.00","-2,361,035.00","-1,147,755.00","-4,172,816.00", 
LVT,Livetiles Limited,Annual Balance Sheet - Total Equity, , , , , , ,--,--,"32,244,000.00","7,752,346.00","-14,256,520.00","-28,037,000.00","20,029,755.00","17,287,234.00","18,362,229.00", , ,"925,224.00","1,133,446.00","600,815.00","382,533.00","397,020.00","7,569,910.00","6,072,264.00","4,758,301.00","2,822,657.00", 
LVT,Livetiles Limited,Annual Balance Sheet - Total Assets, , , , , , ,--,--,"34,604,000.00","14,718,002.00","15,223,447.00","11,950,000.00","41,397,256.00","43,165,812.00","48,240,544.00", , ,"967,110.00","1,185,391.00","634,082.00","421,894.00","456,173.00","7,720,788.00","6,272,076.00","4,829,285.00","4,024,852.00", 
MBE,Mobile Embrace Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,-1.18%,-23.26%,-31.65%,-16.31%,3.45%,-13.77%,-85.75%,-166.55%,-19.79%,7.70%,7.86%,2.37%,-224.79%,-13.13%,12.18%,14.82%,13.80%, 
MBE,Mobile Embrace Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , ,0.00,--,"1,408,000.00","14,735,000.00","37,043,000.00","18,035,000.00","15,237,000.00","5,607,361.00","9,675,243.00","12,106,418.00","13,286,758.00","12,073,073.00","8,824,413.00","11,368,854.00","12,228,391.00","19,180,637.00","32,764,621.00", 
MBE,Mobile Embrace Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,"-82,071.00","-731,358.00","-3,496,000.00","-1,491,000.00","335,000.00","-1,174,000.00","-3,935,000.00","-3,365,932.00","-563,132.00","207,012.00","263,326.00","59,286.00","-2,968,688.00","-439,400.00","397,755.00","2,494,423.00","3,045,554.00", 
MBE,Mobile Embrace Limited,Annual Balance Sheet - Total Equity, , , , , , , , , ,"6,958,929.00","6,287,937.00","10,541,000.00","9,174,000.00","9,698,000.00","8,524,000.00","4,589,000.00","1,432,127.00","2,845,339.00","2,688,178.00","3,349,104.00","3,457,641.00","1,479,033.00","2,116,109.00","3,373,875.00","16,831,585.00","22,540,946.00", 
MBE,Mobile Embrace Limited,Annual Balance Sheet - Total Assets, , , , , , , , , ,"7,006,129.00","6,769,531.00","14,443,000.00","14,124,000.00","17,699,000.00","15,045,000.00","7,977,000.00","5,282,521.00","5,933,730.00","5,772,117.00","6,159,775.00","6,474,714.00","3,654,450.00","4,706,902.00","4,734,180.00","19,131,924.00","31,971,125.00", 
MIG,Migme Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,0.00%,-17.46%,-97.50%,-249.32%,-56.91%,-48.16%,-183.78%, ,-9.59%,-11.56%,-11.33%,-27.48%,-45.75%,-1.08%,-12.38%,-471.37%, 
MIG,Migme Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , ,--,--,0.00,"148,456.00",0.00,"31,061.00",0.00, ,--,--,--,0.00,0.00,0.00,0.00,"12,184,840.00", 
MIG,Migme Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,0.00,"-352,188.00","-999,920.00","-731,978.00","-1,064,404.00","-1,045,922.00","-2,195,404.00", ,"-650,527.00","-422,049.00","-517,875.00","701,525.00","-1,640,611.00","-41,043.00","-1,293,353.00","-21,043,225.00", 
MIG,Migme Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"2,207,780.00","2,016,737.00","1,025,565.00","293,587.00","1,870,263.00","2,171,784.00","1,194,565.00", ,"3,390,627.00","3,650,372.00","4,570,298.00","3,941,987.00","3,759,342.00","3,812,564.00","5,592,670.00","4,387,164.00", 
MIG,Migme Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"2,207,780.00","2,353,216.00","1,117,448.00","403,185.00","1,987,183.00","2,340,563.00","1,330,520.00", ,"3,443,483.00","3,697,159.00","4,651,900.00","4,119,646.00","3,805,325.00","3,870,995.00","7,197,590.00","10,496,226.00", 
MKB,Moko Social Media Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,-64.01%,-183.49%,-271.21%,-265.03%,-394.90%,-62.49%,-175.88%,-118.02%,-174.25%, 
MKB,Moko Social Media Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , ,"1,489,890.00","1,806,908.00","555,058.00","447,504.00","1,558,636.00","12,632,293.00","6,020,593.00","8,228,151.00","6,287,133.00", 
MKB,Moko Social Media Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , ,"-2,574,632.00","-3,114,862.00","-2,487,159.00","-2,772,982.00","-3,338,861.00","-2,432,246.00","-6,278,079.00","-13,596,459.00","-20,294,007.00", 
MKB,Moko Social Media Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , ,"4,022,194.00","1,697,557.00","917,063.00","1,046,305.00","845,503.00","3,892,129.00","2,873,372.00","11,616,698.00","11,080,576.00", 
MKB,Moko Social Media Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"5,423,394.00","2,070,939.00","1,349,352.00","1,492,309.00","2,488,535.00","6,360,542.00","7,979,230.00","15,233,457.00","14,106,444.00", 
MLB,Melbourne IT Limited,Annual Ratio Analysis - ROE, , , , , , ,--,--,9.78%,13.95%,41.54%,25.77%,66.34%,23.50%,31.63%,33.94%,15.58%,18.06%,19.26%,19.14%,17.60%,14.35%,12.01%,4.19%,1.59%,4.66%, 
MLB,Melbourne IT Limited,Annual Profit and Loss - Operating Revenue, , , , , , ,"1,431,106.00","4,171,771.00","6,335,485.00","14,414,000.00","43,320,000.00","46,624,000.00","46,542,000.00","48,427,000.00","59,373,000.00","72,194,000.00","94,221,000.00","152,766,000.00","183,910,000.00","198,953,000.00","189,162,000.00","179,346,000.00","170,267,000.00","100,729,000.00","123,621,000.00","149,973,000.00", 
MLB,Melbourne IT Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,"4,122.00","364,846.00","679,830.00","1,020,000.00","1,481,000.00","3,053,000.00","-5,046,000.00","2,098,000.00","3,809,000.00","5,354,000.00","10,847,000.00","13,864,000.00","16,193,000.00","16,808,000.00","16,060,000.00","13,524,000.00","11,441,000.00","68,876,000.00","648,000.00","6,728,000.00", 
MLB,Melbourne IT Limited,Annual Balance Sheet - Total Equity, , , , , , ,--,--,"6,950,000.00","7,313,000.00","8,794,000.00","11,847,000.00","6,801,000.00","8,928,000.00","12,041,000.00","15,775,000.00","69,629,000.00","76,763,000.00","84,064,000.00","87,808,000.00","91,269,000.00","94,230,000.00","95,294,000.00","148,067,000.00","114,768,000.00","120,583,000.00", 
MLB,Melbourne IT Limited,Annual Balance Sheet - Total Assets, , , , , , ,--,--,"10,614,000.00","16,824,000.00","31,990,000.00","38,559,000.00","32,525,000.00","39,293,000.00","50,746,000.00","62,679,000.00","151,591,000.00","151,506,000.00","252,864,000.00","227,344,000.00","213,148,000.00","213,229,000.00","200,795,000.00","198,838,000.00","174,103,000.00","262,788,000.00", 
MMZ,Mooter Media Limited,Annual Ratio Analysis - ROE, , , , , , , , ,--,1.34%,3.48%,-74.56%,-50.69%,-32.35%,"3,290.32%",-145.92%,-45.70%,-77.64%,"2,629.82%",306.59%,-94.41%,-25.42%,-43.02%,-190.47%, , , 
MMZ,Mooter Media Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"1,538,000.00","2,006,000.00","4,168,000.00","6,639,000.00","6,366,000.00","6,566,000.00","4,872,000.00","2,300,000.00","37,000.00","601,000.00","10,000.00","198,000.00","511,000.00","3,350,000.00","893,000.00","317,000.00", , , 
MMZ,Mooter Media Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"301,000.00","105,000.00","456,000.00","-5,947,000.00","-3,450,000.00","-1,663,000.00","-5,192,000.00","98,000.00","-3,402,000.00","-5,256,000.00","-10,982,000.00","-1,588,000.00","-1,656,000.00","-1,464,000.00","-4,473,000.00","-9,271,000.00", , , 
MMZ,Mooter Media Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,--,"12,903,000.00","13,115,000.00","7,198,000.00","6,806,000.00","5,141,000.00","-62,000.00","98,000.00","7,445,000.00","6,770,000.00","-379,000.00","-501,000.00","1,754,000.00","5,759,000.00","5,914,000.00","-5,469,000.00", , , 
MMZ,Mooter Media Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,--,"13,344,000.00","15,190,000.00","9,494,000.00","8,803,000.00","6,190,000.00","981,000.00","132,000.00","8,943,000.00","7,887,000.00","726,000.00","144,000.00","1,983,000.00","6,425,000.00","7,673,000.00","95,000.00", , , 
MNW,Mint Payments Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , ,-82.53%,-68.19%,-169.34%,-444.57%,203.27%,60.51%,-120.51%,599.99%, 
MNW,Mint Payments Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , ,"4,709,813.00","12,039,883.00","13,142,406.00","11,702,527.00","8,397,160.00","375,040.00","1,305,271.00","2,291,993.00", 
MNW,Mint Payments Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , ,"-4,310,103.00","-2,117,272.00","-1,954,220.00","-2,350,126.00","-4,655,266.00","-3,338,966.00","-6,361,958.00","-7,230,033.00", 
MNW,Mint Payments Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , ,"5,222,349.00","3,105,077.00","1,154,040.00","1,062,216.00","-1,117,459.00","-3,661,422.00","4,590,704.00","-1,205,023.00", 
MNW,Mint Payments Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , ,"5,951,444.00","4,634,290.00","7,854,980.00","8,683,277.00","5,420,233.00","3,226,677.00","12,241,185.00","7,349,872.00", 
MOQ,MOQ Limited,Annual Ratio Analysis - ROE, , , , , , , , ,--,--,9.93%,-10.29%,-14.78%,5.80%,-13.89%,-232.60%,-316.80%,19.17%,-29.75%,-43.74%,1.06%,886.47%,187.33%,69.57%,30.20%,-53.38%, 
MOQ,MOQ Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"3,620,000.00","5,579,000.00","6,430,000.00","11,478,000.00","26,012,000.00","29,647,000.00","27,534,000.00","23,201,000.00","7,330,000.00","8,691,000.00","5,888,504.00","5,299,026.00","5,663,904.00","3,705,954.00","5,954,979.00","5,446,908.00","5,000.00","3,116,635.00", 
MOQ,MOQ Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"288,000.00","502,000.00","560,000.00","-593,000.00","-984,000.00","434,000.00","-928,000.00","-4,673,000.00","-1,527,000.00","1,022,000.00","10,031.00","-1,239,652.00","35,859.00","-5,141,932.00","-2,200,713.00","-2,670,124.00","3,219,502.00","-17,330,125.00", 
MOQ,MOQ Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,--,--,"6,929,747.00","5,764,000.00","6,658,000.00","7,484,000.00","6,682,000.00","2,009,000.00","482,000.00","1,518,000.00","4,073,467.00","2,833,815.00","3,390,036.00","-580,048.00","-1,174,793.00","-3,838,127.00","-618,625.00","1,710,486.00", 
MOQ,MOQ Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,--,--,"8,123,409.00","10,924,000.00","16,467,000.00","13,638,000.00","11,354,000.00","7,879,000.00","4,223,000.00","3,810,000.00","8,981,853.00","6,820,064.00","7,081,334.00","3,547,157.00","4,192,138.00","2,150,705.00","939,435.00","6,434,826.00", 
MOT,Motopia Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,0.00%,-6.23%,-46.15%,-47.03%,-72.41%,-48.39%,-60.05%,-266.35%,-836.59%,-37.88%,"-1,048.67%","-2,381.95%","15,098.40%",-200.52%,-76.90%, 
MOT,Motopia Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , ,--,--,0.00,0.00,"1,158,756.00","2,964,201.00","1,511,761.00","1,855,398.00","1,185,034.00","711,435.00","2,589,423.00",0.00,"20,769.00",--,"40,000.00", 
MOT,Motopia Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,0.00,"-225,888.00","-1,077,569.00","-1,667,746.00","-4,084,965.00","-2,956,014.00","-4,788,331.00","-5,483,777.00","-2,544,191.00","-1,086,904.00","-16,626,026.00","-2,199,472.00","-706,907.00","-1,671,354.00","-744,568.00", 
MOT,Motopia Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,"3,308,233.00","3,131,128.00","2,153,889.00","2,990,177.00","5,641,420.00","5,891,456.00","8,119,514.00","2,058,894.00","324,355.00","2,480,547.00","1,563,640.00","60,898.00","-4,682.00","833,530.00","968,183.00", 
MOT,Motopia Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"3,308,233.00","3,173,128.00","2,252,349.00","3,293,073.00","7,087,041.00","7,066,835.00","9,180,065.00","2,766,906.00","1,677,770.00","3,156,772.00","3,453,713.00","244,577.00","174,508.00","978,476.00","1,223,484.00", 
MP1,Megaport Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00%, 
MP1,Megaport Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , , ,--, 
MP1,Megaport Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00, 
MP1,Megaport Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , , ,"35,064,511.00", 
MP1,Megaport Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , , ,"36,238,893.00", 
MSM,MSM Corporation International Ltd,Annual Ratio Analysis - ROE, , , , , , , ,-3.13%,-8.65%,-14.84%,-11.52%,-2.45%,-3.48%,-2.03%,-9.50%,-44.91%,-44.22%,-51.26%,-179.56%,"-2,933.85%",6.59%,-8.07%,-51.26%,-70.90%,-219.50%,-79.91%, 
