ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
MRN,Macquarie Media Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , ,"43,832,000.00","37,709,000.00","36,342,000.00","36,021,000.00","34,209,000.00","36,369,000.00","38,615,000.00","45,896,000.00","42,743,000.00","42,480,000.00","231,325,000.00"
NCL,Netccentric Limited,Annual Ratio Analysis - ROE,16.14%,1.51%,-64.87%,-4.39%,10.89%,15.43%,10.68%,0.93%, , , , , , , , , , , , , , , , ,0.00%,-9.28%
NCL,Netccentric Limited,Annual Profit and Loss - Operating Revenue,"705,700,000.00","624,027,000.00","493,815,000.00","482,083,000.00","203,698,000.00","383,643,000.00","543,567,000.00","343,672,000.00", , , , , , , , , , , , , , , , ,--,"12,078,335.00"
NCL,Netccentric Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"77,767,000.00","-7,106,000.00","-44,398,000.00","-44,671,000.00","14,289,000.00","18,976,000.00","3,400,000.00","-9,800,000.00", , , , , , , , , , , , , , , , ,0.00,"-1,456,179.00"
NCL,Netccentric Limited,Annual Balance Sheet - Total Equity,"472,433,000.00","87,342,000.00","39,086,000.00","122,665,000.00","130,985,000.00","149,728,000.00","134,070,000.00","119,786,000.00", , , , , , , , , , , , , , , , ,"12,914,822.00","13,492,441.00"
NCL,Netccentric Limited,Annual Balance Sheet - Total Assets,"1,186,156,000.00","621,686,000.00","469,583,000.00","463,203,000.00","272,286,000.00","286,982,000.00","316,126,000.00","346,800,000.00", , , , , , , , , , , , , , , , ,"16,752,823.00","17,313,446.00"
NEC,Nine Entertainment Co. Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , ,0.00%,8.52%,21.76%
NEC,Nine Entertainment Co. Holdings Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , ,--,"1,541,802,000.00","1,371,365,000.00"
NEC,Nine Entertainment Co. Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , ,0.00,"57,872,000.00","-592,151,000.00"
NEC,Nine Entertainment Co. Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , ,"1,720,700,000.00","1,823,650,000.00","1,082,713,000.00"
NEC,Nine Entertainment Co. Holdings Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , ,"3,299,800,000.00","3,167,593,000.00","2,420,300,000.00"
NEC1,Northern Energy Corporation Limited,Annual Ratio Analysis - ROE, , , , , , , , ,-2.68%,-9.70%,5.13%,6.56%,-8.97%,-856.52%,"16,866.04%",-6.59%,-9.87%,-3.77%,-6.53%,-2.64%,-1.96%, , , , , 
NEC1,Northern Energy Corporation Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"175,000.00","1,215,266.00","3,861,332.00","7,116,185.00","1,807,803.00","2,378,105.00","1,093,084.00",--,"43,411.00","189,041.00","97,072.00",0.00,0.00, , , , , 
NEC1,Northern Energy Corporation Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"-417,000.00","-1,296,708.00","756,000.00","1,397,650.00","-3,810,337.00","-16,565,147.00","-1,983,400.00","-419,569.00","-790,385.00","-497,839.00","-904,534.00","-614,168.00","-1,063,606.00", , , , , 
NEC1,Northern Energy Corporation Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,"7,208,000.00","11,063,525.00","14,735,949.00","21,317,213.00","17,686,469.00","1,120,882.00","-62,518.00","6,365,474.00","8,006,318.00","13,196,192.00","13,851,978.00","23,221,132.00","54,335,330.00", , , , , 
NEC1,Northern Energy Corporation Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,"10,444,000.00","12,031,449.00","16,956,278.00","23,812,385.00","24,852,245.00","12,632,171.00",--,"6,598,303.00","8,430,434.00","13,738,579.00","15,357,247.00","23,896,788.00","55,778,025.00", , , , , 
NWS,News Corporation,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , ,0.00%,7.96%,2.21%
NWS,News Corporation,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , ,--,"9,101,910,828.00","10,524,739,583.00"
NWS,News Corporation,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , ,0.00,"312,101,910.00","-101,562,500.00"
NWS,News Corporation,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , ,"13,568,003,069.00","14,223,991,507.00","15,776,041,666.00"
NWS,News Corporation,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , ,"17,834,260,502.00","17,504,246,284.00","19,652,343,749.00"
NWZ,Newzulu Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,-4.03%,-11.42%,-138.38%,-133.49%,-45.00%,-212.40%,-68.17%,-102.83%,-83.73%,-195.94%,-370.13%,-89.91%,-149.62%,-541.53%,-58.93%,-119.55%,-114.80%
NWZ,Newzulu Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , ,"305,386.00","1,146,000.00","2,011,083.00","2,468,517.00","2,077,461.00","1,794,320.00","1,798,851.00","1,293,989.00","1,237,771.00","1,169,583.00","963,996.00","694,746.00","804,844.00","955,885.00","471,907.00","337,056.00","1,465,868.00"
NWZ,Newzulu Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,"-405,296.00","-1,096,000.00","-5,573,093.00","-3,001,321.00","-612,937.00","-1,265,960.00","-1,050,501.00","-924,428.00","-1,230,764.00","-2,042,111.00","-2,307,611.00","-2,074,815.00","-3,361,578.00","-3,906,768.00","-776,274.00","-1,010,380.00","-28,312,428.00"
NWZ,Newzulu Limited,Annual Balance Sheet - Total Equity, , , , , , , , , ,"10,054,111.00","9,600,000.00","4,027,490.00","1,973,433.00","1,361,996.00","596,036.00","1,541,065.00","848,614.00","1,469,888.00","1,042,235.00","623,459.00","2,307,701.00","2,246,678.00","721,435.00","1,317,176.00","845,183.00","10,915,511.00"
NWZ,Newzulu Limited,Annual Balance Sheet - Total Assets, , , , , , , , , ,"10,385,549.00","10,372,000.00","4,873,111.00","2,475,410.00","1,705,100.00","1,277,802.00","2,157,955.00","1,341,367.00","1,976,852.00","1,521,499.00","1,369,290.00","3,070,166.00","2,846,752.00","1,334,397.00","1,849,821.00","1,472,973.00","14,540,723.00"
NZM,NZME Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00%
NZM,NZME Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , , ,--
NZM,NZME Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00
NZM,NZME Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , , ,"263,054,279.00"
NZM,NZME Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , , ,"456,360,738.00"
OML,Oohmedia Limited ,Annual Ratio Analysis - ROE, , , , , , ,3.23%,9.42%,8.24%,11.26%,16.15%,8.53%, , , , , , , , , , , , ,0.00%,7.88%
OML,Oohmedia Limited ,Annual Profit and Loss - Operating Revenue, , , , , , ,"70,148,750.00","168,366,720.00","147,627,184.00","222,991,740.00","415,407,942.00","322,475,518.00", , , , , , , , , , , , ,--,"279,015,000.00"
OML,Oohmedia Limited ,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,"20,417,440.00","41,238,736.00","92,969,344.00","11,688,589.00","75,893,501.00","79,933,411.00", , , , , , , , , , , , ,0.00,"18,355,000.00"
OML,Oohmedia Limited ,Annual Balance Sheet - Total Equity, , , , , , ,"472,180,190.00","460,243,182.00","423,614,424.00","600,276,843.00","769,808,664.00","883,717,195.00", , , , , , , , , , , , ,"229,200,000.00","254,913,000.00"
OML,Oohmedia Limited ,Annual Balance Sheet - Total Assets, , , , , , ,"563,245,656.00","570,155,730.00","507,820,714.00","815,512,389.00","892,075,812.00","988,566,392.00", , , , , , , , , , , , ,"370,800,000.00","431,052,000.00"
ONL,One North Entertainment Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,4.73%,508.26%,"1,083.90%",-59.00%,-39.44%,-115.69%,-18.96%,-50.55%,-128.54%,"3,703.45%","-73,896.70%","5,253.58%", , , , 
ONL,One North Entertainment Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , ,"7,215,760.00","11,427,139.00","319,658.00",--,"65,000.00","44,196.00","453,867.00","899,674.00","250,911.00","102,227.00",0.00,"79,745.00", , , , 
ONL,One North Entertainment Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,"353,667.00","-16,859,485.00","9,332,000.00","-376,380.00","-3,337,434.00","-4,559,486.00","-1,640,270.00","-3,464,569.00","-4,398,934.00","-3,881,881.00","-3,198,988.00","-6,767,863.00", , , , 
ONL,One North Entertainment Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"14,724,714.00","-594,864.00","860,968.00","637,920.00","8,461,206.00","3,940,970.00","8,652,483.00","6,854,071.00","3,422,260.00","-104,818.00","8,658.00","-86,373.00", , , , 
ONL,One North Entertainment Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"20,074,707.00","6,515,332.00","919,682.00","918,001.00","8,723,784.00","4,537,007.00","9,626,213.00","7,423,799.00","3,877,583.00","134,134.00","3,328,780.00","5,565,694.00", , , , 
OOH,Oohmedia Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,-9.62%,-23.53%,13.35%,-8.68%,10.40%,8.99%,-4.25%,0.67%,5.99%,7.29%,8.07%,9.10%, , , , 
OOH,Oohmedia Group Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , ,--,--,"2,902,000.00","24,343,000.00","29,126,000.00","32,823,000.00","34,393,000.00","55,710,000.00","75,542,000.00","86,040,000.00","109,700,000.00","119,171,000.00", , , , 
OOH,Oohmedia Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,"-5,675,931.00","-2,813,055.00","-1,012,000.00","-1,203,000.00","1,452,000.00","35,000.00","-859,000.00","396,000.00","3,430,000.00","4,891,000.00","7,028,000.00","8,038,000.00", , , , 
OOH,Oohmedia Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"10,535,025.00","7,707,053.00","8,375,000.00","7,521,000.00","13,273,000.00","13,638,000.00","20,218,000.00","58,702,000.00","62,204,000.00","67,090,000.00","87,091,000.00","111,658,000.00", , , , 
OOH,Oohmedia Group Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"10,635,791.00","8,108,900.00","15,535,000.00","15,484,000.00","24,146,000.00","26,141,000.00","44,341,000.00","88,247,000.00","137,211,000.00","137,874,000.00","149,783,000.00","157,494,000.00", , , , 
PMX,Palamedia Limited,Annual Ratio Analysis - ROE, , , , , , ,0.97%,3.52%,8.49%,21.48%,-23.01%,-228.04%,-119.80%,-176.37%,322.01%,76.49%,10.03%,55.84%,87.66%,26.28%, , , , , , 
PMX,Palamedia Limited,Annual Profit and Loss - Operating Revenue, , , , , , ,0.00,0.00,0.00,0.00,"2,489,000.00","4,866,131.00","4,937,614.00","8,612,203.00","8,482,504.00","9,751,968.00","5,235,402.00","3,371,618.00","3,740,586.00","3,404,901.00", , , , , , 
PMX,Palamedia Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,"49,460.00","182,177.00","-96,313.00","1,705,250.00","-3,414,000.00","-21,112,991.00","-3,269,993.00","-2,545,191.00","-2,093,141.00","-2,114,771.00","91,146.00","-402,687.00","-1,028,742.00","-431,799.00", , , , , , 
PMX,Palamedia Limited,Annual Balance Sheet - Total Equity, , , , , , ,"5,100,675.00","5,180,090.00","4,980,439.00","9,520,014.00","13,735,000.00","2,691,139.00","2,723,301.00","1,443,110.00","-650,031.00","-2,764,803.00","-2,673,657.00","-721,205.00","-1,173,615.00","-1,643,102.00", , , , , , 
PMX,Palamedia Limited,Annual Balance Sheet - Total Assets, , , , , , ,"5,126,801.00","5,469,917.00","5,037,511.00","9,867,362.00","15,078,000.00","4,260,176.00","3,694,461.00","3,908,595.00","2,836,036.00","2,130,468.00","1,112,651.00","1,614,154.00","1,564,684.00","1,050,143.00", , , , , , 
PNW,Pacific Star Network Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,0.00%,-5.11%,-53.06%,-88.32%,-28.30%,-3.43%,-30.79%,-20.45%,-0.74%,2.49%,4.71%,10.86%,6.07%,4.92%,6.38%,6.69%
PNW,Pacific Star Network Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , ,--,"3,196,000.00","6,263,000.00","5,741,000.00","4,288,000.00","3,595,000.00","5,356,000.00","8,110,000.00","10,358,000.00","11,499,000.00","13,026,000.00","13,069,000.00","14,373,000.00","14,843,000.00","14,970,000.00","20,597,000.00"
PNW,Pacific Star Network Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,0.00,"-1,448,000.00","-11,037,000.00","-9,055,000.00","-2,885,000.00","-338,000.00","-3,245,000.00","-2,747,000.00","-99,000.00","341,000.00","684,000.00","825,000.00","904,000.00","736,000.00","953,000.00","-79,000.00"
PNW,Pacific Star Network Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"17,086,124.00","16,781,000.00","12,791,000.00","7,424,000.00","10,196,000.00","9,858,000.00","10,538,000.00","13,436,000.00","13,337,000.00","13,712,000.00","14,527,000.00","14,849,000.00","14,883,000.00","14,964,000.00","14,933,000.00","18,545,000.00"
PNW,Pacific Star Network Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"17,375,068.00","19,366,000.00","20,299,000.00","13,892,000.00","12,173,000.00","11,320,000.00","12,277,000.00","14,896,000.00","15,211,000.00","15,672,000.00","16,295,000.00","17,255,000.00","18,187,000.00","18,442,000.00","18,691,000.00","31,625,000.00"
PRT,Prime Media Group Limited,Annual Ratio Analysis - ROE,-276.45%,-3.38%,3.40%,13.32%,18.40%,14.73%,14.74%,15.17%,11.78%,-0.03%,0.33%,3.07%,3.16%,8.96%,7.93%,9.77%,21.81%,21.77%,9.42%,9.46%,6.95%,17.55%,20.76%,31.62%,18.94%,20.53%
PRT,Prime Media Group Limited,Annual Profit and Loss - Operating Revenue,"38,400,000.00","37,154,000.00","60,211,000.00","85,988,000.00","85,199,000.00","92,578,000.00","97,561,000.00","123,615,000.00","199,938,000.00","242,812,000.00","211,360,000.00","164,801,000.00","140,936,000.00","147,530,000.00","166,818,000.00","187,082,000.00","179,784,000.00","202,500,000.00","256,859,000.00","272,206,000.00","238,086,000.00","252,930,000.00","271,444,000.00","254,832,000.00","256,342,000.00","253,233,000.00"
PRT,Prime Media Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-11,315,000.00","-514,000.00","536,000.00","7,424,000.00","11,115,000.00","11,958,000.00","13,530,000.00","16,088,000.00","11,473,000.00","-18,353,000.00","-2,532,000.00","-3,697,000.00","9,352,000.00","10,951,000.00","16,222,000.00","20,615,000.00","30,494,000.00","32,462,000.00","14,532,000.00","-45,544,000.00","-54,544,000.00","27,166,000.00","27,682,000.00","20,211,000.00","33,852,000.00","35,621,000.00"
PRT,Prime Media Group Limited,Annual Balance Sheet - Total Equity,"4,093,000.00","15,223,000.00","15,759,000.00","52,963,000.00","62,219,000.00","81,184,000.00","93,763,000.00","106,051,000.00","223,071,000.00","306,436,992.00","229,787,000.00","221,921,000.00","213,373,000.00","196,561,000.00","204,438,000.00","211,020,000.00","132,405,000.00","149,287,000.00","146,651,000.00","197,338,000.00","137,310,000.00","153,113,000.00","160,027,000.00","154,380,000.00","162,240,000.00","173,876,000.00"
PRT,Prime Media Group Limited,Annual Balance Sheet - Total Assets,"124,928,000.00","149,371,000.00","194,713,000.00","200,939,000.00","201,031,000.00","202,740,000.00","203,131,000.00","289,706,000.00","602,894,008.00","648,227,016.00","503,743,000.00","508,143,000.00","373,161,000.00","377,961,000.00","383,530,000.00","391,599,000.00","329,426,000.00","459,928,000.00","465,480,000.00","458,527,000.00","399,197,000.00","371,600,000.00","360,792,000.00","345,662,000.00","317,673,000.00","304,484,000.00"
QMS,QMS Media Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , ,0.00%,-7.12%
QMS,QMS Media Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , ,--,"3,121,000.00"
QMS,QMS Media Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , ,0.00,"-4,894,000.00"
QMS,QMS Media Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , ,"109,600,000.00","106,852,000.00"
QMS,QMS Media Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , ,"146,800,000.00","151,584,000.00"
REA,REA Group Ltd,Annual Ratio Analysis - ROE, , , , , , , , , ,-1.43%,-143.65%,-67.74%,-210.94%,-99.49%,22.21%,41.00%,15.02%,22.75%,25.55%,69.81%,36.68%,35.67%,34.76%,34.88%,36.71%,35.92%
REA,REA Group Ltd,Annual Profit and Loss - Operating Revenue, , , , , , , , , ,"1,064,000.00","2,335,000.00","3,765,000.00","5,668,677.00","9,140,356.00","18,996,874.00","33,417,954.00","60,391,582.00","107,292,778.00","155,633,000.00","167,795,000.00","194,335,000.00","238,401,000.00","277,613,000.00","336,460,000.00","437,459,000.00","522,920,000.00"
REA,REA Group Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,"-106,000.00","-6,281,000.00","-6,218,000.00","-5,960,850.00","-1,539,702.00","2,477,484.00","7,850,362.00","6,641,083.00","10,988,015.00","15,763,000.00","-34,638,000.00","50,643,000.00","67,505,000.00","86,782,000.00","109,746,000.00","149,881,000.00","210,248,000.00"
REA,REA Group Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , ,"7,425,000.00","3,805,000.00","8,710,000.00","2,864,524.00","1,547,662.00","11,157,117.00","19,147,654.00","71,197,351.00","85,051,496.00","114,824,000.00","93,511,000.00","138,850,000.00","196,936,000.00","250,518,000.00","314,870,000.00","408,312,000.00","558,079,000.00"
REA,REA Group Ltd,Annual Balance Sheet - Total Assets, , , , , , , , , ,"7,668,000.00","6,059,000.00","10,619,000.00","5,198,330.00","4,428,567.00","16,163,386.00","26,153,287.00","93,942,205.00","134,189,543.00","158,446,000.00","143,164,000.00","184,479,000.00","248,423,000.00","300,889,000.00","394,763,000.00","518,568,000.00","669,970,000.00"
REG1,RG Capital Radio Limited,Annual Ratio Analysis - ROE, , , , , , , , ,--,--,6.69%,7.15%,7.95%,8.81%,9.64%, , , , , , , , , , , 
REG1,RG Capital Radio Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"29,961,656.00","36,600,002.00","46,358,701.00","56,073,657.00","57,129,309.00","59,515,268.00","64,751,779.00", , , , , , , , , , , 
REG1,RG Capital Radio Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"6,361,637.00","5,437,105.00","6,554,114.00","7,217,328.00","8,199,039.00","9,628,523.00","10,468,988.00", , , , , , , , , , , 
REG1,RG Capital Radio Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,--,--,"97,923,481.00","100,952,479.00","103,137,485.00","109,329,418.00","112,299,229.00", , , , , , , , , , , 
REG1,RG Capital Radio Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,--,--,"166,762,327.00","165,017,884.00","179,649,007.00","183,741,520.00","184,110,176.00", , , , , , , , , , , 
RMA,Reeltime Media Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,-36.50%,-47.23%,-120.02%,-130.98%, , ,-24.75%,"-3,308.67%", , ,187.69%,76.50%,43.34%,-4.61%,-108.65%,-244.15%
RMA,Reeltime Media Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , ,"4,141,000.00","13,595,000.00","19,939,000.00","20,399,000.00", , ,"21,581.00","219,241.00", , ,--,--,--,"2,253,912.00","5,505,162.00","2,486,438.00"
RMA,Reeltime Media Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,"-2,435,000.00","-10,942,000.00","-12,749,000.00","-8,354,000.00", , ,"-3,295,038.00","-7,815,177.00", , ,"-562,149.00","-325,000.00","-325,000.00","-50,780.00","-1,548,745.00","-2,439,866.00"
RMA,Reeltime Media Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"6,671,000.00","23,167,000.00","11,595,000.00","6,378,000.00", , ,"4,438,277.00","236,203.00", , ,"-99,839.00","-424,839.00","-749,839.00","1,100,539.00","1,016,502.00","999,348.00"
RMA,Reeltime Media Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"28,007,000.00","49,267,000.00","38,524,000.00","34,644,000.00", , ,"5,717,169.00","5,018,828.00", , ,161.00,161.00,161.00,"1,887,865.00","4,276,230.00","1,000,422.00"
RUP,Rural Press Limited,Annual Ratio Analysis - ROE,11.91%,9.52%,8.34%,10.14%,13.87%,14.45%,11.68%,13.66%,13.00%,14.34%,13.15%,9.56%,5.14%,6.46%,7.67%,8.60%,15.37%, , , , , , , , , 
RUP,Rural Press Limited,Annual Profit and Loss - Operating Revenue,"123,600,000.00","150,700,000.00","169,222,000.00","187,969,000.00","210,957,000.00","231,853,000.00","282,881,000.00","299,352,992.00","341,337,984.00","408,384,000.00","438,028,000.00","432,931,000.00","441,150,000.00","468,817,000.00","515,007,000.00","571,165,000.00","587,977,000.00", , , , , , , , , 
RUP,Rural Press Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"12,622,000.00","11,229,000.00","15,099,000.00","19,240,000.00","27,820,000.00","31,609,000.00","33,375,000.00","33,941,000.00","66,719,000.00","43,425,000.00","57,806,000.00","27,095,000.00","55,261,000.00","70,896,000.00","89,169,000.00","114,263,000.00","114,140,000.00", , , , , , , , , 
RUP,Rural Press Limited,Annual Balance Sheet - Total Equity,"104,383,000.00","119,213,000.00","175,530,000.00","187,684,000.00","199,516,000.00","217,182,000.00","231,359,000.00","247,251,000.00","300,455,000.00","304,781,000.00","410,236,000.00","415,716,000.00","629,303,000.00","638,435,000.00","666,044,000.00","683,565,000.00","425,240,000.00", , , , , , , , , 
RUP,Rural Press Limited,Annual Balance Sheet - Total Assets,"146,633,000.00","196,081,000.00","240,345,000.00","250,172,000.00","271,158,000.00","336,188,000.00","430,332,000.00","436,855,000.00","486,572,992.00","683,981,000.00","676,592,000.00","681,569,000.00","828,406,000.00","860,174,000.00","921,805,000.00","966,777,000.00","707,398,000.00", , , , , , , , , 
SBC,Southern Cross Broadcasting Ltd,Annual Ratio Analysis - ROE,0.52%,3.38%,32.64%,6.25%,6.99%,5.71%,7.99%,8.10%,9.93%,10.12%,12.24%,9.96%,6.63%,6.98%,7.72%,8.53%,8.52%,9.33%, , , , , , , , 
SBC,Southern Cross Broadcasting Ltd,Annual Profit and Loss - Operating Revenue,"48,900,000.00","47,628,000.00","48,600,000.00","44,980,000.00","48,000,000.00","68,116,000.00","87,982,000.00","88,573,000.00","102,710,000.00","164,310,000.00","189,284,000.00","193,265,000.00","306,494,000.00","352,501,000.00","411,722,000.00","534,935,000.00","558,279,000.00","525,822,000.00", , , , , , , , 
SBC,Southern Cross Broadcasting Ltd,Annual Profit and Loss - Reported NPAT After Abnorma,"153,000.00","717,000.00","-12,410,000.00","10,644,000.00","4,688,000.00","9,375,000.00","9,110,000.00","9,881,000.00","13,076,000.00","14,449,000.00","19,324,000.00","19,089,000.00","31,270,000.00","17,050,000.00","46,262,000.00","59,365,000.00","50,222,000.00","60,535,000.00", , , , , , , , 
SBC,Southern Cross Broadcasting Ltd,Annual Balance Sheet - Total Equity,"29,516,000.00","21,242,000.00","7,941,000.00","18,039,000.00","43,117,000.00","106,428,000.00","113,976,000.00","121,927,000.00","131,671,000.00","142,716,000.00","157,864,000.00","191,716,000.00","471,374,000.00","490,214,000.00","598,595,000.00","629,763,000.00","618,917,000.00","643,660,000.00", , , , , , , , 
SBC,Southern Cross Broadcasting Ltd,Annual Balance Sheet - Total Assets,"107,628,000.00","101,423,000.00","87,671,000.00","94,983,000.00","100,076,000.00","192,148,000.00","200,840,000.00","199,017,000.00","214,479,000.00","352,142,000.00","355,723,000.00","467,453,000.00","829,901,000.00","854,158,000.00","1,033,817,000.00","1,071,250,000.00","1,051,233,000.00","1,076,019,000.00", , , , , , , , 
SGF1,Spencer Gulf Telecasters Limited,Annual Ratio Analysis - ROE,6.54%,5.92%,10.24%,12.69%,4.22%,12.21%,8.97%,10.46%,16.63%,18.40%,23.63%,9.83%, , , , , , , , , , , ,0.00%, , 
SGF1,Spencer Gulf Telecasters Limited,Annual Profit and Loss - Operating Revenue,"4,981,000.00","5,220,000.00","6,013,000.00","6,868,000.00","7,307,000.00","8,619,000.00","9,145,900.00","9,759,081.00","10,315,849.00","10,580,543.00","10,391,230.00","10,835,095.00", , , , , , , , , , , ,--, , 
SGF1,Spencer Gulf Telecasters Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"269,000.00","126,000.00","443,000.00","565,000.00","212,000.00","517,000.00","464,554.00","927,203.00","1,581,034.00","1,905,602.00","1,655,000.00","1,044,592.00", , , , , , , , , , , ,0.00, , 
SGF1,Spencer Gulf Telecasters Limited,Annual Balance Sheet - Total Equity,"3,869,000.00","3,927,000.00","4,262,000.00","5,047,000.00","5,138,000.00","6,982,000.00","7,394,849.00","8,785,809.00","9,430,459.00","10,310,162.00","8,286,704.00","10,740,428.00", , , , , , , , , , , ,"109,400,000.00", , 
SGF1,Spencer Gulf Telecasters Limited,Annual Balance Sheet - Total Assets,"5,961,000.00","6,265,000.00","6,932,000.00","7,877,000.00","8,811,000.00","10,562,000.00","10,184,508.00","11,941,241.00","12,941,772.00","13,996,887.00","11,337,417.00","14,165,961.00", , , , , , , , , , , ,"253,500,000.00", , 
SKT,Sky Network Television Limited,Annual Ratio Analysis - ROE, , , , , , ,--,0.90%,12.76%,-13.54%,-67.55%,-50.16%,-54.91%,1.19%,38.58%,70.41%,5.47%,6.98%,8.27%,7.33%,8.23%,9.26%,9.96%,11.68%,13.37%,13.65%
SKT,Sky Network Television Limited,Annual Profit and Loss - Operating Revenue, , , , , , ,"128,575,717.00","157,628,846.00","99,637,221.00","96,616,900.00","210,537,461.00","239,427,706.00","297,743,217.00","341,602,933.00","401,656,335.00","448,685,248.00","451,479,562.00","560,959,637.00","522,445,078.00","556,774,219.00","602,726,681.00","599,885,740.00","645,363,714.00","729,319,349.00","825,328,501.00","821,254,648.00"
SKT,Sky Network Television Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,"-18,308,683.00","438,556.00","7,583,269.00","-3,506,209.00","-21,743,943.00","-33,698,389.00","-26,020,390.00","620,743.00","32,105,742.00","94,873,934.00","49,470,351.00","70,616,780.00","77,473,233.00","70,923,720.00","83,702,469.00","92,894,310.00","96,145,172.00","111,376,463.00","150,007,434.00","152,084,292.00"
SKT,Sky Network Television Limited,Annual Balance Sheet - Total Equity, , , , , , ,--,"48,423,908.00","59,213,458.00","51,847,949.00","31,559,441.00","66,878,686.00","47,459,823.00","49,070,193.00","83,340,929.00","134,676,813.00","903,667,242.00","1,011,619,954.00","937,154,413.00","970,811,876.00","1,016,369,028.00","1,001,732,417.00","981,805,653.00","995,617,049.00","1,153,390,948.00","1,183,994,156.00"
