ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
MEQ,Metlifecare Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"791,803,000.00","807,012,573.00"
MEQ,Metlifecare Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , ,"160,368,000.00","196,993,093.00"
MEQ,Metlifecare Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , ,"81,692,000.00","119,445,723.00"
MEQ,Metlifecare Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , ,"79,960,000.00","117,683,725.00"
MEQ,Metlifecare Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,"68,776,000.00","108,604,568.00"
MEQ,Metlifecare Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , ,--,--
MEQ,Metlifecare Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , ,75.70%,128.13%
MEQ,Metlifecare Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,8.69%,13.39%
MEQ,Metlifecare Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , ,"738,874,829.00","742,667,303.00"
MGZ,Medigard Limited,Annual Balance Sheet - Total Equity, , , ,"4,879,984.00","3,255,296.00","2,917,186.00","2,267,743.00","2,021,986.00","1,263,215.00","833,255.00","456,191.00","882,304.00","551,028.00","228,805.00","-97,938.00","-683,198.00"
MGZ,Medigard Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , ,--,"620,886.00","1,759,482.00","36,500.00","315,154.00","115,629.00","97,884.00","255,652.00","135,483.00","32,071.00",--,--,--
MGZ,Medigard Limited,Annual Profit and Loss - EBITDA, , , ,0.00,"-320,224.00","-532,259.00","-826,430.00","-385,826.00","-1,357,020.00","-783,001.00","-377,963.00","-617,110.00","-306,373.00","-290,895.00","-295,135.00","-548,228.00"
MGZ,Medigard Limited,Annual Profit and Loss - EBIT, , , ,0.00,"-331,658.00","-554,585.00","-863,418.00","-421,311.00","-1,394,585.00","-826,688.00","-422,794.00","-667,409.00","-353,745.00","-328,868.00","-321,837.00","-567,773.00"
MGZ,Medigard Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , ,0.00,"-201,888.00","-338,110.00","-669,393.00","-264,957.00","-1,258,995.00","-761,323.00","-400,158.00","-638,390.00","-331,276.00","-322,223.00","-326,743.00","-585,260.00"
MGZ,Medigard Limited,Annual Profit and Loss - Total Operating Income (ban, , , ,--,--,--,--,--,--,--,--,--,--,--,--,--
MGZ,Medigard Limited,Annual Ratio Analysis - Net Profit Margin, , , ,--,--,"-2,113.58%",--,--,"-1,088.82%",--,--,--,--,--,--,--
MGZ,Medigard Limited,Annual Ratio Analysis - ROE, , , ,0.00%,-6.20%,-11.59%,-29.52%,-13.10%,-99.67%,-91.37%,-87.72%,-72.35%,-60.12%,-140.83%,333.62%,85.66%
MGZ,Medigard Limited,Annual Ratio Analysis - Market Cap.($), , , ,0.00,"10,720,000.00","4,690,000.00","3,434,850.00","8,443,750.00","3,715,250.00","6,268,754.68","9,255,761.38","2,548,209.22","1,365,112.08","2,730,224.16","2,093,171.86","6,825,560.40"
MLA,Medical Australia Limited,Annual Balance Sheet - Total Equity, , , , , ,"2,740,148.00","1,089,719.00","566,050.00","3,826,507.00","3,815,636.00","3,060,480.00","4,375,005.00","4,956,161.00","3,607,255.00","9,407,598.00","10,348,707.00"
MLA,Medical Australia Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,"239,594.00","592,752.00","1,594,078.00","4,786,419.00","7,619,924.00","7,369,872.00","8,936,831.00","9,211,228.00","9,152,303.00","11,874,962.00","15,071,870.00"
MLA,Medical Australia Limited,Annual Profit and Loss - EBITDA, , , , , ,"-2,457,227.00","-2,262,214.00","-1,131,091.00","-1,461,873.00","-1,917,154.00","-980,584.00","-103,588.00","-388,790.00","-998,496.00","349,502.00","-531,591.00"
MLA,Medical Australia Limited,Annual Profit and Loss - EBIT, , , , , ,"-2,478,707.00","-2,308,852.00","-1,199,151.00","-1,512,761.00","-2,015,200.00","-1,118,147.00","-244,780.00","-662,261.00","-1,219,293.00","143,381.00","-726,711.00"
MLA,Medical Australia Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , ,"-2,393,196.00","-2,266,839.00","-1,183,669.00","-1,505,746.00","-2,190,381.00","-1,342,889.00","-342,723.00","-668,924.00","-1,316,146.00","73,613.00","-691,525.00"
MLA,Medical Australia Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , ,--,--,--,--,--,--,--,--,--,--,--
MLA,Medical Australia Limited,Annual Ratio Analysis - Net Profit Margin, , , , , ,-998.85%,-413.79%,-86.76%,-32.33%,-28.77%,-18.40%,-3.90%,-7.26%,-14.38%,1.09%,-1.20%
MLA,Medical Australia Limited,Annual Ratio Analysis - ROE, , , , , ,-87.34%,-208.02%,-209.11%,-39.35%,-57.41%,-43.88%,-7.83%,-13.50%,-36.49%,1.31%,-1.55%
MLA,Medical Australia Limited,Annual Ratio Analysis - Market Cap.($), , , , , ,"4,419,114.51","6,346,555.54","5,377,034.52","9,088,218.30","8,854,208.51","4,723,350.58","10,599,253.73","5,447,109.98","8,170,664.98","16,844,726.42","10,667,750.42"
MMJ,MMJ Phytotech Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"4,904,186.00","3,593,879.00"
MMJ,MMJ Phytotech Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , ,--,--
MMJ,MMJ Phytotech Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , ,0.00,"-4,930,478.00"
MMJ,MMJ Phytotech Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , ,0.00,"-4,930,478.00"
MMJ,MMJ Phytotech Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,0.00,"-4,882,396.00"
MMJ,MMJ Phytotech Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , ,--,--
MMJ,MMJ Phytotech Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , ,--,--
MMJ,MMJ Phytotech Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,0.00%,-181.14%
MMJ,MMJ Phytotech Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , ,0.00,"14,291,856.00"
MSB,Mesoblast Limited,Annual Balance Sheet - Total Equity, , , , ,"20,812,400.00","19,150,467.00","11,965,045.00","20,539,339.00","26,216,132.00","25,789,962.00","37,919,260.00","515,844,173.00","478,847,783.00","630,266,000.00","571,718,000.00","609,359,000.00"
MSB,Mesoblast Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , ,--,--,"2,264,271.00","739,760.00",--,"186,295.00","5,500.00","116,272,649.00","27,808,207.00","24,184,000.00","27,529,000.00","39,283,000.00"
MSB,Mesoblast Limited,Annual Profit and Loss - EBITDA, , , , ,0.00,"-1,893,929.00","-8,702,398.00","-9,604,626.00","-10,815,427.00","-12,870,043.00","-15,367,396.00","-13,824,796.00","-58,815,686.00","-69,832,000.00","-87,574,000.00","-110,149,000.00"
MSB,Mesoblast Limited,Annual Profit and Loss - EBIT, , , , ,0.00,"-1,912,909.00","-8,745,982.00","-9,667,146.00","-10,972,186.00","-12,989,872.00","-15,520,681.00","-14,003,680.00","-59,194,224.00","-70,604,000.00","-88,694,000.00","-112,104,000.00"
MSB,Mesoblast Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,0.00,"-1,517,141.00","-8,298,587.00","-8,728,131.00","-10,062,379.00","-12,285,459.00","-14,780,895.00","90,606,590.00","-71,145,314.00","-61,663,000.00","-80,958,000.00","-119,368,000.00"
MSB,Mesoblast Limited,Annual Profit and Loss - Total Operating Income (ban, , , , ,--,--,--,--,--,--,--,--,--,--,--,--
MSB,Mesoblast Limited,Annual Ratio Analysis - Net Profit Margin, , , , ,--,--,"-29,945.82%","-1,199.69%",--,--,--,-37.33%,-257.00%,-337.69%,-508.58%,-582.77%
MSB,Mesoblast Limited,Annual Ratio Analysis - ROE, , , , ,0.00%,-7.92%,-69.36%,-42.49%,-38.38%,-47.64%,-38.98%,-2.13%,-14.86%,-9.78%,-14.60%,-19.59%
MSB,Mesoblast Limited,Annual Ratio Analysis - Market Cap.($), , , , ,0.00,"40,209,300.00","142,602,750.00","217,586,588.66","108,523,081.03","113,025,141.27","286,529,028.60","2,424,986,481.70","1,769,319,306.14","1,659,689,175.30","1,417,683,270.18","1,253,951,461.04"
MVF,Monash IVF Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"124,820,000.00","144,025,000.00"
MVF,Monash IVF Group Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , ,"114,012,000.00","124,955,000.00"
MVF,Monash IVF Group Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , ,"26,558,000.00","41,312,000.00"
MVF,Monash IVF Group Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , ,"23,667,000.00","37,895,000.00"
MVF,Monash IVF Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,"4,852,000.00","21,373,000.00"
MVF,Monash IVF Group Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , ,--,--
MVF,Monash IVF Group Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , ,4.07%,19.56%
MVF,Monash IVF Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,3.72%,16.55%
MVF,Monash IVF Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , ,"407,858,122.08","301,306,160.64"
MVP,Medical Developments International Limited,Annual Balance Sheet - Total Equity, , , ,"7,502,000.00","8,374,000.00","8,400,000.00","9,872,000.00","11,021,000.00","11,801,000.00","11,814,000.00","12,712,000.00","14,455,000.00","16,169,000.00","15,744,000.00","15,824,000.00","17,407,000.00"
MVP,Medical Developments International Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , ,"5,475,000.00","3,059,000.00","5,411,000.00","6,612,000.00","7,467,000.00","9,269,000.00","8,827,000.00","8,346,000.00","10,329,000.00","11,494,000.00","11,774,000.00","9,395,000.00","11,751,000.00"
MVP,Medical Developments International Limited,Annual Profit and Loss - EBITDA, , , ,"347,000.00","1,094,000.00","1,092,000.00","1,554,000.00","2,018,000.00","1,598,000.00","1,531,000.00","1,617,000.00","2,740,000.00","3,864,000.00","3,372,000.00","1,093,000.00","2,629,000.00"
MVP,Medical Developments International Limited,Annual Profit and Loss - EBIT, , , ,0.00,"768,000.00","496,000.00","1,310,000.00","1,770,000.00","1,280,000.00","1,174,000.00","1,265,000.00","2,373,000.00","3,617,000.00","3,138,000.00","775,000.00","2,252,000.00"
MVP,Medical Developments International Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , ,0.00,"481,000.00","168,000.00","797,000.00","1,207,000.00","891,000.00","810,000.00","879,000.00","1,743,000.00","2,704,000.00","2,309,000.00","875,000.00","1,529,000.00"
MVP,Medical Developments International Limited,Annual Profit and Loss - Total Operating Income (ban, , , ,--,--,--,--,--,--,--,--,--,--,--,--,--
MVP,Medical Developments International Limited,Annual Ratio Analysis - Net Profit Margin, , , ,0.00%,15.78%,3.11%,12.07%,16.18%,9.66%,9.28%,10.60%,17.08%,23.90%,19.68%,9.34%,13.17%
MVP,Medical Developments International Limited,Annual Ratio Analysis - ROE, , , ,0.00%,5.74%,2.00%,8.07%,10.95%,7.55%,6.86%,6.91%,12.06%,16.72%,14.67%,5.53%,8.78%
MVP,Medical Developments International Limited,Annual Ratio Analysis - Market Cap.($), , , ,0.00,"50,142,400.00","47,863,200.00","17,378,900.00","33,048,400.00","19,115,987.96","7,190,071.14","11,041,894.96","20,799,848.66","43,994,654.44","72,924,292.81","76,197,188.76","154,703,383.24"
MX1,Micro-X Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"28,425,216.00"
MX1,Micro-X Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , ,--
MX1,Micro-X Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , , ,0.00
MX1,Micro-X Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , , ,0.00
MX1,Micro-X Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,0.00
MX1,Micro-X Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , , ,--
MX1,Micro-X Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , , ,--
MX1,Micro-X Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.00%
MX1,Micro-X Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , ,0.00
MXC,MGC Pharmaceuticals Ltd,Annual Balance Sheet - Total Equity, , , , , , ,"2,762,327.00","3,814,118.00","1,936,790.00","-8,790.00","-3,138,329.00","828,302.00","787,422.00","7,944,781.00","4,549,136.00","1,926,812.00"
MXC,MGC Pharmaceuticals Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,--,"2,587,010.00","1,905,662.00","1,825,152.00","2,488,623.00","28,393.00","15,000.00",--,"4,255.00",--
MXC,MGC Pharmaceuticals Ltd,Annual Profit and Loss - EBITDA, , , , , , ,0.00,"-267,745.00","-1,603,267.00","-1,777,308.00","-2,429,998.00","-224,061.00","-328,941.00","-784,225.00","-5,224,125.00","-3,803,677.00"
MXC,MGC Pharmaceuticals Ltd,Annual Profit and Loss - EBIT, , , , , , ,0.00,"-308,229.00","-1,650,864.00","-1,812,776.00","-2,467,037.00","-224,061.00","-328,941.00","-792,557.00","-5,224,125.00","-3,803,677.00"
MXC,MGC Pharmaceuticals Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,0.00,"-284,396.00","-1,886,078.00","-1,945,590.00","-3,180,089.00","1,935,168.00","-290,880.00","-766,897.00","-5,337,815.00","-3,797,791.00"
MXC,MGC Pharmaceuticals Ltd,Annual Profit and Loss - Total Operating Income (ban, , , , , , ,--,--,--,--,--,--,--,--,--,--
MXC,MGC Pharmaceuticals Ltd,Annual Ratio Analysis - Net Profit Margin, , , , , , ,--,--,--,-582.40%,-374.03%,--,--,--,--,--
MXC,MGC Pharmaceuticals Ltd,Annual Ratio Analysis - ROE, , , , , , ,0.00%,-7.46%,-97.38%,"22,108.98%",101.61%,-23.52%,-36.94%,-9.65%,-114.68%,-197.10%
MXC,MGC Pharmaceuticals Ltd,Annual Ratio Analysis - Market Cap.($), , , , , , ,0.00,"18,502,730.80","5,790,853.38","2,316,341.35","1,598,004.81","2,470,000.00","4,300,000.00","2,278,741.77","3,607,911.08","7,070,563.42"
MYX,Mayne Pharma Group Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"14,514,302.00","11,438,427.00","7,704,263.00","25,549,756.00","24,174,000.00","30,600,000.00","120,889,000.00","159,274,000.00","322,202,000.00"
MYX,Mayne Pharma Group Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,--,"609,875.00","36,837,842.00","50,631,000.00","55,215,000.00","83,677,000.00","143,428,000.00","147,985,000.00"
MYX,Mayne Pharma Group Limited,Annual Profit and Loss - EBITDA, , , , , , , ,"-1,959,116.00","-4,271,288.00","-4,528,531.00","8,488,986.00","8,800,000.00","11,187,000.00","17,591,000.00","39,217,000.00","35,435,000.00"
MYX,Mayne Pharma Group Limited,Annual Profit and Loss - EBIT, , , , , , , ,"-1,964,087.00","-4,293,620.00","-4,555,023.00","1,878,773.00","1,049,000.00","5,599,000.00","10,261,000.00","29,358,000.00","21,933,000.00"
MYX,Mayne Pharma Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"-1,823,975.00","-3,472,806.00","-3,761,318.00","3,253,119.00","1,679,000.00","6,153,000.00","-2,843,000.00","21,290,000.00","7,537,000.00"
MYX,Mayne Pharma Group Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , ,--,--,--,--,--,--,--,--,--
MYX,Mayne Pharma Group Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , ,--,--,--,9.18%,5.53%,8.16%,7.55%,13.03%,9.16%
MYX,Mayne Pharma Group Limited,Annual Ratio Analysis - ROE, , , , , , , ,-12.57%,-30.36%,-48.82%,12.73%,11.10%,13.58%,5.14%,11.63%,4.14%
MYX,Mayne Pharma Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,"45,659,400.00","28,917,620.00","13,697,820.00","82,980,072.00","78,924,924.00","53,253,565.40","242,071,284.25","498,653,755.45","774,953,213.04"
NAN,Nanosonics Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"31,317,211.00","24,559,000.00","16,312,000.00","23,582,000.00","14,306,000.00","26,003,000.00","21,707,000.00","20,435,000.00","44,676,000.00"
NAN,Nanosonics Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,"2,229,728.00","1,112,000.00","459,000.00","924,000.00","2,247,000.00","12,451,000.00","16,397,000.00","24,867,000.00","24,522,000.00"
NAN,Nanosonics Limited,Annual Profit and Loss - EBITDA, , , , , , , ,"-6,178,620.00","-8,849,000.00","-9,529,000.00","-8,188,000.00","-11,963,000.00","-4,982,000.00","-5,366,000.00","-1,845,000.00","-4,732,000.00"
NAN,Nanosonics Limited,Annual Profit and Loss - EBIT, , , , , , , ,"-6,338,883.00","-9,090,000.00","-9,948,000.00","-8,957,000.00","-12,973,000.00","-5,896,000.00","-6,410,000.00","-2,820,000.00","-5,703,000.00"
NAN,Nanosonics Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"-5,703,524.00","-7,147,000.00","-8,754,000.00","-8,172,000.00","-11,214,000.00","-4,679,000.00","-5,768,000.00","-2,605,000.00","-5,460,000.00"
NAN,Nanosonics Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , ,--,--,--,--,--,--,--,--,--
NAN,Nanosonics Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , ,"-67,705.65%",--,"-2,833.01%","-1,071.04%",-499.07%,-38.04%,-38.71%,-12.12%,-24.16%
NAN,Nanosonics Limited,Annual Ratio Analysis - ROE, , , , , , , ,-18.21%,-29.10%,-53.67%,-34.65%,-78.39%,-17.99%,-26.57%,-12.75%,-12.02%
NAN,Nanosonics Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,"125,335,911.74","39,016,724.60","78,513,178.80","119,649,106.96","176,325,297.52","132,591,288.18","158,503,174.39","208,420,822.54","480,948,513.00"
NEU,Neuren Pharmaceuticals Limited,Annual Balance Sheet - Total Equity, , ,--,--,"8,735,462.00","19,884,177.00","16,146,576.00","7,550,642.00","5,572,563.00","7,348,227.00","3,533,520.00","9,453,023.00","6,340,418.00","24,355,179.00","19,078,000.00","14,402,000.00"
NEU,Neuren Pharmaceuticals Limited,Annual Profit and Loss - Total Revenue Excluding Int, , ,"8,346,961.00","2,835,768.00","2,388,776.00","2,608,817.00","1,327,567.00","1,893,605.00","2,274,362.00","5,003,237.00","4,648,090.00","3,157,093.00","4,229,854.00","5,200,845.00","3,807,000.00","2,771,000.00"
NEU,Neuren Pharmaceuticals Limited,Annual Profit and Loss - EBITDA, , ,"-5,228,582.00","-5,325,050.00","-4,674,173.00","-8,048,757.00","-9,831,490.00","-11,445,305.00","-14,340,443.00","462,198.00","-4,626,831.00","-4,513,503.00","-5,029,346.00","-11,106,719.00","-8,777,000.00","-14,391,000.00"
NEU,Neuren Pharmaceuticals Limited,Annual Profit and Loss - EBIT, , ,"-5,753,577.00","-5,838,656.00","-5,703,341.00","-8,868,858.00","-10,617,867.00","-12,334,859.00","-15,462,149.00","-43,710.00","-5,028,471.00","-4,867,249.00","-5,391,021.00","-11,535,067.00","-8,877,000.00","-14,481,000.00"
NEU,Neuren Pharmaceuticals Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , ,"-5,458,093.00","-5,647,038.00","-5,694,111.00","-8,308,425.00","-10,115,905.00","-12,152,545.00","-15,419,489.00","-26,711.00","-4,990,509.00","-4,740,966.00","-5,190,355.00","-11,336,519.00","-8,316,000.00","-13,397,000.00"
NEU,Neuren Pharmaceuticals Limited,Annual Profit and Loss - Total Operating Income (ban, , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--
NEU,Neuren Pharmaceuticals Limited,Annual Ratio Analysis - Net Profit Margin, , ,-257.29%,-199.14%,-375.47%,"-1,933.70%","-5,848.45%","-1,287.13%",-677.97%,1.99%,-105.28%,--,--,--,--,--
NEU,Neuren Pharmaceuticals Limited,Annual Ratio Analysis - ROE, , ,--,--,-65.18%,-41.78%,-62.65%,-160.95%,-276.70%,1.33%,-136.92%,-48.96%,-78.56%,-46.01%,-42.99%,-93.02%
NEU,Neuren Pharmaceuticals Limited,Annual Ratio Analysis - Market Cap.($), , ,0.00,0.00,0.00,"51,201,908.75","52,437,524.00","26,053,020.00","2,574,643.13","13,033,155.69","6,796,236.83","31,208,328.00","41,397,529.95","173,940,830.74","195,028,971.12","203,205,429.87"
NRT,Novogen Limited,Annual Balance Sheet - Total Equity,"52,724,000.00","51,906,000.00","54,045,000.00","42,397,000.00","69,211,000.00","60,492,000.00","44,578,000.00","44,626,000.00","35,637,000.00","28,773,000.00","13,176,000.00","4,420,000.00","5,113,000.00","4,040,802.00","1,412,034.00","44,362,053.00"
NRT,Novogen Limited,Annual Profit and Loss - Total Revenue Excluding Int,"26,523,000.00","29,006,000.00","23,085,000.00","22,990,000.00","15,214,000.00","16,359,000.00","16,778,000.00","18,093,000.00","13,133,000.00","10,259,000.00","9,625,000.00","2,393,000.00","2,165,000.00","1,685,704.00","341,985.00","2,753,213.00"
NRT,Novogen Limited,Annual Profit and Loss - EBITDA,"-11,418,000.00","-18,040,000.00","-13,633,000.00","-9,919,000.00","-11,970,000.00","-11,916,000.00","-17,931,000.00","-25,229,000.00","-26,169,000.00","-24,381,000.00","-15,313,000.00","-10,988,000.00","-9,002,000.00","-1,099,250.00","-6,368,748.00","-6,751,721.00"
NRT,Novogen Limited,Annual Profit and Loss - EBIT,"-13,260,000.00","-20,337,000.00","-15,486,000.00","-11,807,000.00","-13,691,000.00","-13,542,000.00","-19,320,000.00","-26,205,000.00","-26,522,000.00","-24,663,000.00","-15,511,000.00","-11,071,000.00","-9,027,000.00","-1,421,122.00","-6,940,887.00","-7,326,685.00"
NRT,Novogen Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-13,679,000.00","-21,764,000.00","-14,673,000.00","-10,666,000.00","-12,579,000.00","-12,281,000.00","-17,913,000.00","-24,296,000.00","-24,777,000.00","-23,787,000.00","-15,246,000.00","-9,479,000.00","-1,350,000.00","-784,560.00","-7,568,725.00","-7,306,045.00"
NRT,Novogen Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
NRT,Novogen Limited,Annual Ratio Analysis - Net Profit Margin,0.00%,-72.11%,-74.83%,-53.26%,-85.97%,-83.03%,-120.15%,-159.66%,-212.48%,-227.06%,-154.60%,-464.16%,-523.49%,-164.38%,--,--
NRT,Novogen Limited,Annual Ratio Analysis - ROE,0.00%,-37.87%,-27.50%,-24.99%,-16.86%,-19.61%,-38.22%,-49.25%,-66.03%,-79.94%,-110.33%,-188.34%,-175.05%,-43.42%,-494.27%,-15.98%
NRT,Novogen Limited,Annual Ratio Analysis - Market Cap.($),"339,345,048.00","210,104,202.75","195,596,063.70","512,479,167.60","512,634,671.90","451,262,328.30","231,559,848.52","193,236,636.78","113,209,342.76","53,105,464.88","16,850,772.51","19,914,549.33","8,096,842.73","26,963,826.44","24,440,885.93","90,970,039.98"
NVL,National Veterinary Care Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"45,116,000.00", 
NVL,National Veterinary Care Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , ,--, 
NVL,National Veterinary Care Ltd,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , ,0.00, 
NVL,National Veterinary Care Ltd,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , ,0.00, 
NVL,National Veterinary Care Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,0.00, 
NVL,National Veterinary Care Ltd,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , ,--, 
NVL,National Veterinary Care Ltd,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , ,--, 
NVL,National Veterinary Care Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,0.00%, 
NVL,National Veterinary Care Ltd,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , ,0.00, 
OBJ,OBJ Limited,Annual Balance Sheet - Total Equity,"8,982,432.00","3,318,172.00","357,867.00","-1,197,181.00","903,539.00","1,229,033.00","574,713.00","1,856,660.00","1,131,991.00","422,242.00","5,044,777.00","4,483,519.00","3,301,347.00","3,220,129.00","3,829,184.00","3,561,633.00"
OBJ,OBJ Limited,Annual Profit and Loss - Total Revenue Excluding Int,"6,949,754.00","4,759,552.00","5,165,792.00","3,324,926.00","1,211,841.00","10,168.00",--,"119,492.00","750,396.00","468,044.00","800,794.00","601,346.00","525,829.00","717,846.00","806,691.00","1,410,701.00"
OBJ,OBJ Limited,Annual Profit and Loss - EBITDA,"1,623,735.00","-5,547,611.00","-2,692,385.00","-1,358,104.00","-467,229.00","-1,251,890.00","-1,462,216.00","-1,489,690.00","-1,036,803.00","-1,761,272.00","-1,087,223.00","-1,149,164.00","-1,582,855.00","-1,399,003.00","-2,296,340.00","-2,420,966.00"
OBJ,OBJ Limited,Annual Profit and Loss - EBIT,"1,488,549.00","-5,809,954.00","-2,979,593.00","-1,557,723.00","-467,229.00","-1,276,302.00","-1,476,988.00","-1,505,183.00","-1,051,010.00","-1,773,377.00","-1,095,899.00","-1,166,957.00","-1,605,305.00","-1,425,421.00","-2,320,372.00","-2,458,436.00"
OBJ,OBJ Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"1,473,000.00","-5,664,345.00","-2,960,305.00","-1,555,048.00","721,109.00","-1,234,506.00","-1,433,090.00","-1,396,511.00","-925,519.00","-1,732,579.00","-954,931.00","-897,529.00","-1,411,442.00","-1,331,572.00","-2,205,354.00","-2,353,454.00"
OBJ,OBJ Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
OBJ,OBJ Limited,Annual Ratio Analysis - Net Profit Margin,22.34%,--,-71.11%,-77.30%,--,--,--,"-1,168.71%",-123.34%,-426.39%,-123.31%,-149.25%,-271.91%,-197.81%,-273.38%,-168.75%
OBJ,OBJ Limited,Annual Ratio Analysis - ROE,16.40%,-170.71%,-827.21%,129.89%,-11.04%,-100.45%,-249.36%,-75.22%,-81.76%,-410.33%,-18.93%,-20.02%,-42.75%,-41.35%,-57.59%,-66.08%
OBJ,OBJ Limited,Annual Ratio Analysis - Market Cap.($),"90,000,000.00","21,600,000.00","2,880,000.00","1,080,000.00","2,280,000.00","8,606,000.00","17,808,750.00","24,256,775.00","6,407,450.00","3,031,098.49","24,711,955.14","24,240,537.99","17,339,347.92","12,485,719.62","120,864,339.52","80,898,844.96"
OCC,Orthocell Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , ,"7,904,118.00","76,188.00","4,383,790.00"
OCC,Orthocell Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , ,--,"1,799,729.00","1,566,939.00"
