ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
MSI,Multistack International Limited,Annual Profit and Loss - Total Revenue Excluding Int,"32,600,000.00","37,812,000.00","31,929,000.00","24,871,000.00","24,011,000.00","21,529,000.00","14,755,000.00","13,943,000.00","12,730,000.00","3,131,756.00","2,325,001.00","2,077,777.00","1,543,125.00","1,563,559.00","2,312,289.00","1,813,421.00"
MSI,Multistack International Limited,Annual Profit and Loss - EBITDA,"-1,308,000.00","-1,589,000.00","3,204,000.00","2,501,000.00","1,171,000.00","2,939,000.00","1,164,000.00","805,000.00","-7,796,000.00","-197,609.00","-340,821.00","-394,809.00","-726,032.00","-607,043.00","-228,469.00","-1,041,818.00"
MSI,Multistack International Limited,Annual Profit and Loss - EBIT,"-3,546,000.00","-3,168,000.00","2,073,000.00","1,598,000.00","391,000.00","2,389,000.00","873,000.00","672,000.00","-8,024,000.00","-204,776.00","-352,721.00","-405,876.00","-730,368.00","-609,460.00","-229,047.00","-1,041,818.00"
MSI,Multistack International Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-20,283,000.00","-5,028,000.00","941,000.00","485,000.00","-614,000.00","1,710,000.00","436,000.00","360,000.00","-8,502,000.00","5,941,987.00","-136,031.00","-189,194.00","-505,630.00","-240,222.00","104,704.00","-800,239.00"
MSI,Multistack International Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
MSI,Multistack International Limited,Annual Ratio Analysis - Net Profit Margin,-10.57%,-14.88%,1.95%,-1.98%,-3.84%,8.24%,3.18%,2.70%,-69.47%,-7.09%,-6.02%,-9.21%,-33.16%,-15.98%,6.14%,-37.33%
MSI,Multistack International Limited,Annual Ratio Analysis - ROE,-20.18%,-45.31%,5.56%,-6.77%,-15.39%,15.23%,6.34%,5.17%,"-1,189.09%",-3.91%,-2.83%,-4.09%,-12.19%,-6.41%,3.63%,-21.89%
MSI,Multistack International Limited,Annual Ratio Analysis - Market Cap.($),"7,861,274.68","5,053,676.58","2,582,990.25","4,829,068.73","2,582,990.25","3,930,637.34","2,807,598.10","2,695,294.18","1,347,647.09","898,431.39","449,215.70","1,123,039.24","561,519.62","898,431.39","1,123,039.24","1,347,647.09"
MSV,Mitchell Services Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"2,187,000.00", ,"12,792,368.00","10,879,930.00","12,811,312.00","15,254,428.00"
MSV,Mitchell Services Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,--, ,"37,413,744.00","26,283,306.00","15,014,345.00","25,238,268.00"
MSV,Mitchell Services Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , ,0.00, ,"3,578,884.00","2,068,128.00","-3,071,195.00","-4,789,435.00"
MSV,Mitchell Services Limited,Annual Profit and Loss - EBIT, , , , , , , , , , ,0.00, ,"946,182.00","-1,244,990.00","-5,669,246.00","-8,218,758.00"
MSV,Mitchell Services Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,0.00, ,"68,425.00","-1,912,438.00","-4,607,258.00","-16,999,483.00"
MSV,Mitchell Services Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , ,--, ,--,--,--,--
MSV,Mitchell Services Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , ,--, ,0.19%,-7.38%,-32.75%,-50.70%
MSV,Mitchell Services Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,0.00%, ,0.36%,-17.58%,-35.96%,-82.06%
MSV,Mitchell Services Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00, ,"7,375,000.30","2,500,000.10","8,700,000.30","19,074,004.77"
MTM,Mareterram Limited,Annual Balance Sheet - Total Equity, , , , ,"3,764,968.00","2,886,186.00","6,533,839.00","12,914,344.00","5,096,944.00","7,377,618.00","3,550,000.00","2,197,378.00","-517,411.00","1,254,029.00","1,291,371.00","958,489.00"
MTM,Mareterram Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , ,"1,991,183.00","6,687,734.00","10,518,263.00","19,800,115.00","21,350,852.00","20,575,205.00","13,124,000.00","8,404,598.00","9,260,766.00","193,880.00","652,658.00","80,000.00"
MTM,Mareterram Limited,Annual Profit and Loss - EBITDA, , , , ,"-946,339.00","-1,252,136.00","27,199.00","1,762,264.00","-5,105,086.00","-15,436,130.00","-5,246,000.00","-1,999,770.00","-4,481,234.00","-634,553.00","433,321.00","-358,101.00"
MTM,Mareterram Limited,Annual Profit and Loss - EBIT, , , , ,"-993,022.00","-1,649,802.00","-277,772.00","1,248,026.00","-6,144,888.00","-15,994,666.00","-5,841,000.00","-2,682,516.00","-4,670,554.00","-634,553.00","432,140.00","-359,282.00"
MTM,Mareterram Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"-1,016,451.00","-1,794,907.00","-545,157.00","739,822.00","-6,836,695.00","-15,474,673.00","-6,074,000.00","-3,082,481.00","-5,102,048.00","-630,040.00","464,180.00","-332,882.00"
MTM,Mareterram Limited,Annual Profit and Loss - Total Operating Income (ban, , , , ,--,--,--,--,--,--,--,--,--,--,--,--
MTM,Mareterram Limited,Annual Ratio Analysis - Net Profit Margin, , , , ,-50.56%,-28.36%,-6.71%,0.57%,-34.33%,-78.43%,-55.63%,-36.68%,-91.31%,-324.96%,--,--
MTM,Mareterram Limited,Annual Ratio Analysis - ROE, , , , ,-45.35%,-159.05%,-18.59%,1.43%,-142.21%,-209.75%,-171.10%,-140.28%,986.07%,-50.24%,35.94%,-34.73%
MTM,Mareterram Limited,Annual Ratio Analysis - Market Cap.($), , , , ,"7,747,938.00","7,130,953.50","11,674,190.40","76,168,549.60","19,269,956.79","4,761,298.29","10,720,972.30","6,262,974.68","2,783,132.87","5,983,072.25","3,263,493.95","4,351,325.27"
MXI,Maxitrans Industries Limited,Annual Balance Sheet - Total Equity,"44,234,000.00","44,295,000.00","45,912,000.00","45,400,000.00","67,325,000.00","76,264,000.00","76,036,000.00","76,682,000.00","91,058,000.00","84,154,000.00","88,513,000.00","91,722,000.00","98,695,000.00","115,764,000.00","121,813,000.00","120,612,000.00"
MXI,Maxitrans Industries Limited,Annual Profit and Loss - Total Revenue Excluding Int,"102,442,000.00","87,198,000.00","89,714,000.00","111,836,000.00","164,731,000.00","225,288,000.00","244,960,000.00","237,090,000.00","291,565,000.00","252,621,000.00","235,387,000.00","204,178,000.00","279,210,000.00","368,645,000.00","351,968,000.00","329,208,000.00"
MXI,Maxitrans Industries Limited,Annual Profit and Loss - EBITDA,"3,988,000.00","6,471,000.00","6,926,000.00","13,538,000.00","17,697,000.00","23,170,000.00","22,209,000.00","18,127,000.00","30,069,000.00","14,751,000.00","14,609,000.00","11,176,000.00","23,490,000.00","44,132,000.00","30,503,000.00","16,150,000.00"
MXI,Maxitrans Industries Limited,Annual Profit and Loss - EBIT,"618,000.00","2,973,000.00","3,459,000.00","9,669,000.00","13,081,000.00","17,434,000.00","16,818,000.00","12,856,000.00","24,575,000.00","8,785,000.00","8,580,000.00","5,825,000.00","18,057,000.00","38,229,000.00","25,094,000.00","10,507,000.00"
MXI,Maxitrans Industries Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-2,970,000.00","1,609,000.00","2,587,000.00","5,004,000.00","8,821,000.00","10,674,000.00","9,099,000.00","8,018,000.00","16,101,000.00","-1,894,000.00","5,766,000.00","4,171,000.00","12,522,000.00","26,221,000.00","17,145,000.00","4,463,000.00"
MXI,Maxitrans Industries Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
MXI,Maxitrans Industries Limited,Annual Ratio Analysis - Net Profit Margin,-1.57%,1.04%,1.86%,5.34%,5.54%,5.05%,4.36%,3.39%,5.54%,2.08%,2.45%,2.06%,4.46%,7.16%,4.85%,2.15%
MXI,Maxitrans Industries Limited,Annual Ratio Analysis - ROE,-3.53%,1.97%,3.51%,13.04%,13.10%,15.74%,14.06%,10.46%,17.68%,6.23%,6.51%,4.55%,12.64%,22.79%,14.24%,5.96%
MXI,Maxitrans Industries Limited,Annual Ratio Analysis - Market Cap.($),"20,469,525.60","18,550,507.58","20,903,189.92","54,717,679.34","127,546,281.00","128,806,616.25","92,740,763.70","108,197,557.65","101,327,871.45","39,908,586.74","47,545,342.00","43,238,447.12","113,155,936.08","195,952,962.48","179,523,383.41","73,104,882.94"
MYE,Mastermyne Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , ,"29,327,000.00","33,079,000.00","42,826,000.00","54,731,000.00","60,896,000.00","60,662,000.00","58,501,000.00"
MYE,Mastermyne Group Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , ,--,"183,458,000.00","168,663,000.00","272,406,000.00","249,581,000.00","172,234,000.00","176,451,000.00"
MYE,Mastermyne Group Limited,Annual Profit and Loss - EBITDA, , , , , , , , , ,0.00,"12,808,000.00","20,358,000.00","31,564,000.00","25,878,000.00","12,224,000.00","7,454,000.00"
MYE,Mastermyne Group Limited,Annual Profit and Loss - EBIT, , , , , , , , , ,0.00,"8,166,000.00","14,984,000.00","24,958,000.00","17,948,000.00","4,871,000.00","-61,000.00"
MYE,Mastermyne Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,0.00,"4,775,000.00","11,742,000.00","14,664,000.00","11,529,000.00","2,992,000.00","-4,354,000.00"
MYE,Mastermyne Group Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , ,--,--,--,--,--,--,--
MYE,Mastermyne Group Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , ,--,2.60%,7.11%,5.38%,4.61%,1.72%,-0.45%
MYE,Mastermyne Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,0.00%,14.44%,27.42%,26.79%,19.03%,4.92%,-1.36%
MYE,Mastermyne Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , ,0.00,"70,710,670.06","104,181,869.88","158,271,779.40","52,757,259.80","34,360,468.87","14,574,005.76"
NAM,Namoi Cotton Co-Operative Limited,Annual Balance Sheet - Total Equity,"85,530,000.00","86,599,000.00","79,269,000.00","88,912,000.00","82,797,000.00","86,755,000.00","95,122,000.00","96,913,000.00","97,090,000.00","97,460,000.00","98,579,000.00","100,534,000.00","108,327,000.00","110,485,000.00","118,840,000.00","124,599,000.00"
NAM,Namoi Cotton Co-Operative Limited,Annual Profit and Loss - Total Revenue Excluding Int,"589,111,000.00","585,742,000.00","573,663,000.00","433,151,000.00","336,510,000.00","287,413,000.00","314,827,000.00","357,436,000.00","287,025,000.00","394,960,000.00","330,113,000.00","1,075,740,000.00","1,237,241,000.00","616,304,000.00","537,995,000.00","437,579,000.00"
NAM,Namoi Cotton Co-Operative Limited,Annual Profit and Loss - EBITDA,"29,055,000.00","28,919,000.00","24,458,000.00","29,353,000.00","22,086,000.00","13,721,000.00","21,716,000.00","23,153,000.00","17,046,000.00","17,895,000.00","15,154,000.00","19,877,000.00","-79,662,000.00","16,410,000.00","24,213,000.00","22,785,000.00"
NAM,Namoi Cotton Co-Operative Limited,Annual Profit and Loss - EBIT,"13,008,000.00","10,980,000.00","8,145,000.00","17,811,000.00","15,424,000.00","9,166,000.00","16,432,000.00","17,423,000.00","12,256,000.00","14,286,000.00","10,750,000.00","14,635,000.00","-88,898,000.00","2,345,000.00","14,031,000.00","12,846,000.00"
NAM,Namoi Cotton Co-Operative Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"10,343,000.00","1,632,000.00","865,000.00","9,824,000.00","8,862,000.00","8,064,000.00","13,689,000.00","12,622,000.00","4,507,000.00","6,968,000.00","4,521,000.00","1,955,000.00","-67,498,000.00","508,000.00","5,313,000.00","6,309,000.00"
NAM,Namoi Cotton Co-Operative Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
NAM,Namoi Cotton Co-Operative Limited,Annual Ratio Analysis - Net Profit Margin,1.76%,0.28%,0.15%,2.28%,2.70%,2.85%,4.54%,3.73%,1.79%,2.17%,1.49%,0.48%,-8.34%,0.09%,1.05%,1.50%
NAM,Namoi Cotton Co-Operative Limited,Annual Ratio Analysis - ROE,12.09%,1.88%,1.09%,11.05%,10.70%,9.30%,14.39%,13.02%,4.64%,7.15%,4.59%,1.94%,-62.31%,0.46%,4.47%,5.06%
NAM,Namoi Cotton Co-Operative Limited,Annual Ratio Analysis - Market Cap.($),"74,836,617.84","45,635,430.54","30,275,000.00","28,322,840.00","64,264,580.00","59,552,480.00","73,229,000.00","72,234,710.00","47,587,500.00","36,358,400.00","39,161,970.00","46,325,745.00","17,670,645.00","33,908,535.00","31,854,470.00","34,051,416.49"
NWH,NRW Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"43,500,000.00","117,216,000.00","142,254,000.00","169,069,000.00","266,709,000.00","329,178,000.00","352,870,000.00","372,002,000.00","128,364,000.00"
NWH,NRW Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,"478,288,000.00","522,675,000.00","615,624,000.00","751,188,000.00","1,360,839,000.00","1,371,428,000.00","1,134,492,000.00","775,934,000.00"
NWH,NRW Holdings Limited,Annual Profit and Loss - EBITDA, , , , , , , ,0.00,"79,900,000.00","81,214,000.00","92,428,000.00","95,521,000.00","195,888,000.00","168,324,000.00","118,209,000.00","-77,196,000.00"
NWH,NRW Holdings Limited,Annual Profit and Loss - EBIT, , , , , , , ,0.00,"62,346,000.00","60,112,000.00","62,403,000.00","64,584,000.00","153,994,000.00","119,439,000.00","65,456,000.00","-121,541,000.00"
NWH,NRW Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,0.00,"32,761,000.00","37,092,000.00","35,138,000.00","41,196,000.00","97,142,000.00","74,107,000.00","44,236,000.00","-229,822,000.00"
NWH,NRW Holdings Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , ,--,--,--,--,--,--,--,--,--
NWH,NRW Holdings Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , ,--,8.65%,7.23%,6.15%,5.53%,7.15%,5.39%,3.90%,-9.35%
NWH,NRW Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , ,0.00%,35.29%,26.07%,22.39%,15.45%,29.51%,21.00%,11.89%,-56.52%
NWH,NRW Holdings Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,0.00,"489,884,850.00","238,661,850.00","246,198,540.00","778,097,550.69","842,241,793.22","253,778,269.29","256,567,041.48","51,592,285.52"
OFW,Oilfield Workplace Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , ,"6,782,000.00","7,690,111.00","7,274,967.00","7,872,544.00"
OFW,Oilfield Workplace Group Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , ,--,"9,885,325.00","6,175,329.00","13,896,081.00"
OFW,Oilfield Workplace Group Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , ,0.00,"-789,033.00","-1,149,031.00","-695,871.00"
OFW,Oilfield Workplace Group Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , ,0.00,"-873,023.00","-1,217,153.00","-779,635.00"
OFW,Oilfield Workplace Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , ,0.00,"-887,857.00","-1,188,545.00","-279,967.00"
OFW,Oilfield Workplace Group Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , ,--,--,--,--
OFW,Oilfield Workplace Group Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , ,4.15%,-9.16%,-20.47%,-2.84%
OFW,Oilfield Workplace Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , ,81.79%,-11.55%,-16.34%,-3.56%
OFW,Oilfield Workplace Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , ,0.00,"21,080,000.00","17,000,000.00","17,000,000.00"
OLH,Oldfields Holdings Limited,Annual Balance Sheet - Total Equity,"14,813,520.00","16,748,026.00","11,945,185.00","10,750,247.00","11,107,231.00","12,306,800.00","12,927,693.00","13,758,695.00","15,065,409.00","8,935,056.00","3,163,675.00","2,694,537.00","756,100.00","7,634,415.00","6,042,355.00","4,891,000.00"
OLH,Oldfields Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int,"44,795,629.00","43,874,573.00","43,580,281.00","36,637,314.00","24,407,008.00","28,256,655.00","30,937,637.00","36,361,704.00","47,153,075.00","47,990,834.00","42,524,699.00","31,445,724.00","29,045,755.00","32,343,592.00","27,260,928.00","27,387,000.00"
OLH,Oldfields Holdings Limited,Annual Profit and Loss - EBITDA,"4,941,310.00","3,841,607.00","-3,481,936.00","2,064,083.00","2,423,038.00","2,966,090.00","2,846,036.00","4,630,939.00","5,954,424.00","-329,270.00","-5,291,335.00","1,606,450.00","845,578.00","6,455,776.00","-571,211.00","1,345,000.00"
OLH,Oldfields Holdings Limited,Annual Profit and Loss - EBIT,"2,438,342.00","1,429,114.00","-5,707,436.00","1,038,930.00","1,627,484.00","2,132,696.00","2,348,793.00","3,267,115.00","4,267,423.00","-329,270.00","-6,835,794.00","357,928.00","-192,076.00","5,421,384.00","-1,739,575.00","-16,000.00"
OLH,Oldfields Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"1,559,858.00","-759,436.00","-4,748,093.00","1,817,931.00","900,066.00","1,176,649.00","1,320,456.00","1,653,563.00","1,818,442.00","-6,389,348.00","-8,650,248.00","-3,021,043.00","-1,744,035.00","4,639,752.00","-2,575,834.00","-1,102,000.00"
OLH,Oldfields Holdings Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
OLH,Oldfields Holdings Limited,Annual Ratio Analysis - Net Profit Margin,2.31%,-0.54%,-14.00%,-1.36%,3.97%,5.89%,6.11%,6.61%,5.71%,-8.00%,-27.43%,-10.02%,-10.08%,29.25%,-9.22%,-6.78%
OLH,Oldfields Holdings Limited,Annual Ratio Analysis - ROE,7.98%,-1.41%,-46.00%,-3.35%,6.69%,9.90%,10.03%,11.44%,11.47%,-27.57%,-171.62%,-42.89%,-562.30%,63.80%,-44.80%,-23.11%
OLH,Oldfields Holdings Limited,Annual Ratio Analysis - Market Cap.($),"8,359,840.00","5,120,030.32","3,368,441.00","5,793,718.52","10,236,882.00","9,365,736.60","11,718,313.00","13,117,947.70","10,268,765.60","7,017,225.32","2,379,639.86","8,126,322.72","4,483,488.40","3,287,047.92","7,560,210.22","3,697,928.91"
OPG,Opus Group Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,"38,577,000.00","34,548,000.00","33,181,000.00","16,267,000.00","27,649,000.00"
OPG,Opus Group Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , ,--,"96,672,000.00","98,321,000.00","82,122,000.00","119,182,000.00"
OPG,Opus Group Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , ,0.00,"11,458,000.00","11,026,000.00","5,411,000.00","11,949,000.00"
OPG,Opus Group Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , ,0.00,"4,259,000.00","3,499,000.00","2,563,000.00","8,264,000.00"
OPG,Opus Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,0.00,"-1,794,000.00","-2,782,000.00","-8,771,000.00","12,047,000.00"
OPG,Opus Group Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , ,--,--,--,--,--
OPG,Opus Group Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , ,--,-1.87%,-4.66%,0.16%,8.92%
OPG,Opus Group Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,0.00%,-10.39%,-13.64%,1.12%,37.25%
OPG,Opus Group Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , ,0.00,"31,133,342.66","5,636,208.58","40,975,778.30","48,206,798.00"
ORH,ORH Limited,Annual Balance Sheet - Total Equity,0.00,0.00,"22,000,000.00",0.00,0.00,"3,827,205.00","2,332,827.00","4,378,221.00","3,475,373.00","10,448,758.00","3,281,512.00","-12,801,907.00","-4,364,510.00","-1,781,021.00","1,016,522.00","-1,452,572.00"
ORH,ORH Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,--,--,--,--,"4,120.00","129,112.00","3,645,436.00","10,302,134.00","14,929,479.00","7,830,963.00","26,038,541.00","47,757,846.00","25,056,437.00","17,549,389.00"
ORH,ORH Limited,Annual Profit and Loss - EBITDA,0.00,0.00,0.00,0.00,0.00,"-1,450,526.00","-1,915,367.00","-2,363,514.00","-1,697,739.00","-1,775,671.00","-9,978,670.00","-11,361,414.00","-195,024.00","3,295,226.00","694,614.00","-1,159,958.00"
ORH,ORH Limited,Annual Profit and Loss - EBIT,0.00,0.00,0.00,0.00,0.00,"-1,469,463.00","-1,923,017.00","-2,370,614.00","-1,776,348.00","-2,953,578.00","-12,249,073.00","-14,940,629.00","-263,363.00","3,229,850.00","606,340.00","-1,263,173.00"
ORH,ORH Limited,Annual Profit and Loss - Reported NPAT After Abnorma,0.00,0.00,0.00,0.00,0.00,"-1,440,819.00","-2,434,082.00","-2,272,006.00","-1,819,792.00","-2,226,269.00","-12,888,268.00","-15,436,883.00","5,337,397.00","2,149,589.00","-1,997,311.00","-2,469,094.00"
ORH,ORH Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ORH,ORH Limited,Annual Ratio Analysis - Net Profit Margin,--,--,--,--,--,--,--,"-1,759.72%",-49.92%,-29.23%,-83.54%,-216.06%,6.73%,4.28%,1.39%,-14.07%
ORH,ORH Limited,Annual Ratio Analysis - ROE,--,--,0.00%,--,--,-37.65%,-77.49%,-51.89%,-52.36%,-28.27%,-378.58%,120.58%,-34.13%,-114.32%,34.24%,169.98%
ORH,ORH Limited,Annual Ratio Analysis - Market Cap.($),"7,040,000.00","7,040,000.00","7,040,000.00","7,040,000.00","7,040,000.00","15,125,000.00","6,697,530.15","10,518,012.86","11,489,363.34","11,784,808.53","6,137,884.86","7,365,461.83","12,945,461.83","14,936,016.60","2,620,394.51","1,310,197.25"
OTC,OTOC Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"10,158,322.00","11,027,000.00","12,045,000.00","11,074,000.00","11,490,000.00","12,835,000.00","22,007,000.00","27,503,000.00","32,083,000.00"
OTC,OTOC Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,"10,461,000.00","12,900,000.00","12,806,000.00","33,511,000.00","155,577,000.00","113,934,000.00","113,132,000.00","68,878,000.00"
OTC,OTOC Limited,Annual Profit and Loss - EBITDA, , , , , , , ,0.00,"1,430,000.00","853,000.00","-1,763,000.00","2,267,000.00","13,355,000.00","10,946,000.00","12,883,000.00","4,282,000.00"
OTC,OTOC Limited,Annual Profit and Loss - EBIT, , , , , , , ,0.00,"1,407,000.00","707,000.00","-2,328,000.00","754,000.00","10,643,000.00","7,697,000.00","9,147,000.00","-1,769,000.00"
OTC,OTOC Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,0.00,"784,000.00","878,000.00","-1,706,000.00","102,000.00","5,535,000.00","4,572,000.00","5,460,000.00","-8,786,000.00"
OTC,OTOC Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , ,--,--,--,--,--,--,--,--,--
OTC,OTOC Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , ,--,7.49%,6.81%,-13.32%,0.30%,4.08%,4.57%,5.66%,3.51%
OTC,OTOC Limited,Annual Ratio Analysis - ROE, , , , , , , ,0.00%,7.11%,7.29%,-15.41%,0.89%,48.41%,23.67%,23.28%,7.53%
OTC,OTOC Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,0.00,"29,054,078.12","11,127,093.75","12,556,089.05","6,472,210.85","17,602,188.88","10,232,313.14","19,306,251.20","18,761,636.97"
OTI,Oriental Technologies Investment Limited,Annual Balance Sheet - Total Equity,"10,404,000.00","13,031,000.00","13,410,000.00","12,837,000.00","12,607,000.00", ,"17,176,000.00","18,490,000.00","23,764,000.00","17,759,000.00","16,686,000.00","19,724,000.00","20,142,000.00","21,689,000.00","1,960,000.00","2,605,024.00"
OTI,Oriental Technologies Investment Limited,Annual Profit and Loss - Total Revenue Excluding Int,"16,526,000.00","9,414,000.00","26,884,000.00","31,252,000.00","32,244,000.00", ,"53,631,000.00","68,214,000.00","76,753,000.00","45,967,000.00","68,442,000.00","88,557,000.00","71,594,000.00","64,030,000.00","2,000.00","1,149,797.00"
OTI,Oriental Technologies Investment Limited,Annual Profit and Loss - EBITDA,"1,313,000.00","1,257,000.00","3,804,000.00","5,158,000.00","752,000.00", ,"3,890,000.00","4,020,000.00","4,652,000.00","2,610,000.00","3,882,000.00","7,410,000.00","7,129,000.00","1,877,000.00","23,000.00","-484,930.00"
OTI,Oriental Technologies Investment Limited,Annual Profit and Loss - EBIT,"377,000.00","612,000.00","2,564,000.00","4,051,000.00","-272,000.00", ,"1,763,000.00","2,109,000.00","2,399,000.00","-119,000.00","1,536,000.00","5,087,000.00","4,453,000.00","-1,226,000.00","-1,073,000.00","-484,930.00"
OTI,Oriental Technologies Investment Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-431,000.00","323,000.00","2,035,000.00","3,516,000.00","293,000.00", ,"1,012,000.00","1,350,000.00","361,000.00","-996,000.00","598,000.00","2,819,000.00","2,024,000.00","-2,309,000.00","3,457,000.00","645,040.00"
OTI,Oriental Technologies Investment Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--, ,--,--,--,--,--,--,--,--,--,--
OTI,Oriental Technologies Investment Limited,Annual Ratio Analysis - Net Profit Margin,-1.31%,2.16%,5.37%,8.49%,-1.35%, ,0.60%,0.52%,0.49%,-1.86%,0.12%,1.55%,1.17%,-2.74%,--,--
OTI,Oriental Technologies Investment Limited,Annual Ratio Analysis - ROE,-2.39%,3.79%,13.12%,25.81%,-4.19%, ,1.57%,3.41%,2.70%,-7.74%,0.83%,12.39%,7.26%,-13.96%,25.87%,-12.39%
OTI,Oriental Technologies Investment Limited,Annual Ratio Analysis - Market Cap.($),"1,863,744.08","7,804,428.34","6,989,040.30","13,978,080.60","15,142,920.65", ,"5,610,432.24","8,181,880.35","3,917,193.70","7,581,665.22","5,054,443.48","3,790,832.61","5,054,443.48","10,235,248.05","16,426,941.31","884,527.61"
OTR,Onterran Limited,Annual Balance Sheet - Total Equity,"49,334,188.00",--, , , , , ,"58,905,000.00","119,087,000.00","122,622,000.00","56,229,000.00","47,776,000.00","50,891,000.00","37,234,000.00","30,355,000.00","14,855,000.00"
OTR,Onterran Limited,Annual Profit and Loss - Total Revenue Excluding Int,"63,728,541.00",--, , , , , ,"208,768,000.00","335,870,000.00","415,255,000.00","223,189,000.00","175,982,000.00","115,743,000.00","79,624,000.00","37,715,000.00","79,818,000.00"
OTR,Onterran Limited,Annual Profit and Loss - EBITDA,"14,306,914.00",0.00, , , , , ,"29,089,000.00","44,523,000.00","41,325,000.00","-6,105,000.00","-15,183,000.00","14,684,000.00","8,894,000.00","764,000.00","-1,708,000.00"
OTR,Onterran Limited,Annual Profit and Loss - EBIT,"6,237,766.00",0.00, , , , , ,"25,740,000.00","38,012,000.00","31,205,000.00","-15,611,000.00","-21,414,000.00","10,651,000.00","6,533,000.00","-276,000.00","-3,076,000.00"
OTR,Onterran Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-12,167,495.00",0.00, , , , , ,"16,612,000.00","24,560,000.00","13,287,000.00","-63,591,000.00","-20,171,000.00","3,176,000.00","-13,705,000.00","-6,887,000.00","-25,385,000.00"
