ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
LNU,Linius Technologies Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,0.00%,-17.04%,-120.76%,-238.58%,-96.31%
LNU,Linius Technologies Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , ,0.00,"2,240,000.00","480,000.00","1,199,999.62","2,805,499.54"
LVH,LiveHire Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"11,979,537.00"
LVH,LiveHire Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , ,--
LVH,LiveHire Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , , ,0.00
LVH,LiveHire Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , , ,0.00
LVH,LiveHire Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,0.00
LVH,LiveHire Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , , ,--
LVH,LiveHire Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , , ,--
LVH,LiveHire Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.00%
LVH,LiveHire Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , ,0.00
LVT,Livetiles Limited,Annual Balance Sheet - Total Equity,"-14,256,520.00","-28,037,000.00","20,029,755.00","17,287,234.00","18,362,229.00", , ,"925,224.00","1,133,446.00","600,815.00","382,533.00","397,020.00","7,569,910.00","6,072,264.00","4,758,301.00","2,822,657.00"
LVT,Livetiles Limited,Annual Profit and Loss - Total Revenue Excluding Int,"16,924,108.00","21,291,000.00","13,987,334.00","69,337,122.00","81,608,089.00", , ,--,--,--,"1,205.00","4,928.00","84,347.00","9,660.00","6,362.00","11,608.00"
LVT,Livetiles Limited,Annual Profit and Loss - EBITDA,"-18,928,948.00","-11,404,000.00","-3,339,277.00","-498,212.00","-1,326,478.00", , ,"-672,125.00","-434,424.00","-642,615.00","-513,643.00","-1,000,300.00","-2,551,942.00","-2,399,615.00","-1,137,073.00","-2,427,587.00"
LVT,Livetiles Limited,Annual Profit and Loss - EBIT,"-21,929,361.00","-13,229,000.00","-4,433,944.00","-5,247,832.00","-4,344,195.00", , ,"-672,125.00","-434,424.00","-642,615.00","-513,643.00","-1,001,950.00","-2,567,021.00","-2,424,604.00","-1,158,301.00","-2,430,361.00"
LVT,Livetiles Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-61,337,000.00","-13,780,000.00","-4,758,978.00","-5,665,481.00","-4,794,692.00", , ,"42,926,295.00","-378,300.00","-603,307.00","-501,500.00","-992,322.00","-2,512,034.00","-2,361,035.00","-1,147,755.00","-4,172,816.00"
LVT,Livetiles Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--, , ,--,--,--,--,--,--,--,--,--
LVT,Livetiles Limited,Annual Ratio Analysis - Net Profit Margin,-134.30%,-64.96%,-34.53%,-8.18%,-5.98%, , ,--,--,--,"-41,618.26%","-24,684.63%","-25,961.49%","-24,441.36%",--,--
LVT,Livetiles Limited,Annual Ratio Analysis - ROE,158.71%,49.15%,-47.52%,-32.77%,-26.11%, , ,-23.27%,-33.38%,-100.41%,-131.10%,-249.94%,-33.18%,-38.88%,-24.12%,-85.39%
LVT,Livetiles Limited,Annual Ratio Analysis - Market Cap.($),"91,307,916.70","9,146,475.24","36,112,162.20","29,407,093.32","50,917,451.32", , ,"9,741,678.70","4,163,037.80","1,925,408.65","2,652,310.09","8,174,423.07","10,134,817.31","6,836,544.87","2,548,279.07","5,322,418.60"
MBE,Mobile Embrace Limited,Annual Balance Sheet - Total Equity,"6,287,937.00","10,541,000.00","9,174,000.00","9,698,000.00","8,524,000.00","4,589,000.00","1,432,127.00","2,845,339.00","2,688,178.00","3,349,104.00","3,457,641.00","1,479,033.00","2,116,109.00","3,373,875.00","16,831,585.00","22,540,946.00"
MBE,Mobile Embrace Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,"1,499,000.00","16,999,000.00","37,580,000.00","18,035,000.00","15,280,000.00","5,607,361.00","9,758,806.00","12,111,418.00","13,286,758.00","12,263,065.00","8,824,413.00","11,368,854.00","12,228,391.00","19,180,637.00","32,764,621.00"
MBE,Mobile Embrace Limited,Annual Profit and Loss - EBITDA,"4,986,039.00","-3,174,000.00","770,000.00","2,551,000.00","230,000.00","-2,995,000.00","-2,088,334.00","-372,511.00","962,717.00","1,369,370.00","1,319,024.00","-1,447,033.00","374,275.00","801,761.00","2,955,048.00","4,846,467.00"
MBE,Mobile Embrace Limited,Annual Profit and Loss - EBIT,"4,966,772.00","-3,718,000.00","-1,483,000.00","225,000.00","-1,472,000.00","-4,108,000.00","-2,343,971.00","-749,450.00","213,446.00","255,669.00","113,437.00","-2,563,832.00","-372,931.00","362,780.00","2,482,344.00","3,873,516.00"
MBE,Mobile Embrace Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-731,358.00","-3,496,000.00","-1,491,000.00","335,000.00","-1,174,000.00","-3,935,000.00","-3,365,932.00","-563,132.00","207,012.00","263,326.00","59,286.00","-2,968,688.00","-439,400.00","397,755.00","2,494,423.00","3,045,554.00"
MBE,Mobile Embrace Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
MBE,Mobile Embrace Limited,Annual Ratio Analysis - Net Profit Margin,--,-241.97%,-10.36%,0.90%,-6.51%,-25.83%,-42.54%,-5.82%,1.71%,1.98%,0.68%,-29.31%,-2.27%,3.36%,13.00%,9.50%
MBE,Mobile Embrace Limited,Annual Ratio Analysis - ROE,-23.26%,-31.65%,-16.31%,3.45%,-13.77%,-85.75%,-166.55%,-19.79%,7.70%,7.86%,2.37%,-224.79%,-13.13%,12.18%,14.82%,13.80%
MBE,Mobile Embrace Limited,Annual Ratio Analysis - Market Cap.($),"28,652,760.00","16,515,802.62","12,548,394.98","9,375,237.62","9,807,940.90","3,750,095.05","10,096,409.75","23,049,147.38","6,829,377.00","4,108,867.03","3,361,800.29","7,083,600.59","5,415,433.59","6,465,433.59","73,854,019.60","94,675,291.94"
MBO,Mobilarm Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"2,949,609.00","3,165,167.00","4,420,785.00","3,314,940.00","5,666,639.00","5,356,542.00"
MBO,Mobilarm Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,--,"1,041,470.00","5,828,821.00","4,279,804.00","5,816,192.00","6,718,366.00"
MBO,Mobilarm Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , ,0.00,"-4,222,454.00","-1,414,120.00","-966,292.00","192,833.00","377,329.00"
MBO,Mobilarm Limited,Annual Profit and Loss - EBIT, , , , , , , , , , ,0.00,"-4,789,784.00","-1,803,329.00","-1,465,456.00","-295,162.00","-402,201.00"
MBO,Mobilarm Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,0.00,"-4,234,955.00","-1,474,638.00","-1,297,765.00","-63,392.00","-807,086.00"
MBO,Mobilarm Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , ,--,--,--,--,--,--
MBO,Mobilarm Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , ,--,-449.71%,-26.94%,-30.32%,-1.12%,-13.70%
MBO,Mobilarm Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,0.00%,-133.80%,-33.36%,-39.15%,-1.12%,-14.99%
MBO,Mobilarm Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00,"13,550,719.84","12,164,899.51","20,370,126.31","14,703,545.47","13,653,292.22"
MIG,Migme Limited,Annual Balance Sheet - Total Equity,"2,207,780.00","2,016,737.00","1,025,565.00","293,587.00","1,870,263.00","2,171,784.00","1,194,565.00", ,"3,390,627.00","3,650,372.00","4,570,298.00","3,941,987.00","3,759,342.00","3,812,564.00","10,083,613.00","4,387,164.00"
MIG,Migme Limited,Annual Profit and Loss - Total Revenue Excluding Int,--,--,"3,054.00","153,576.00","39,636.00","31,061.00","111,820.00", ,--,--,--,"5,026,235.00","1,446,572.00","31,019.00","1,919.00","12,329,575.00"
MIG,Migme Limited,Annual Profit and Loss - EBITDA,0.00,"-362,306.00","-1,053,520.00","-756,708.00","-1,121,601.00","-1,101,965.00","-2,236,772.00", ,"-678,052.00","-423,834.00","-546,059.00","-1,125,076.00","-1,736,684.00","-73,111.00","-1,297,199.00","-20,384,250.00"
MIG,Migme Limited,Annual Profit and Loss - EBIT,0.00,"-362,406.00","-1,059,990.00","-762,475.00","-1,127,278.00","-1,109,367.00","-2,253,739.00", ,"-681,235.00","-437,836.00","-559,914.00","-1,129,404.00","-1,736,684.00","-73,111.00","-1,297,280.00","-20,657,228.00"
MIG,Migme Limited,Annual Profit and Loss - Reported NPAT After Abnorma,0.00,"-352,188.00","-999,920.00","-731,978.00","-1,064,404.00","-1,045,922.00","-2,195,404.00", ,"-650,527.00","-422,049.00","-517,875.00","701,525.00","-1,640,611.00","-41,043.00","-1,293,353.00","-21,043,225.00"
MIG,Migme Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--, ,--,--,--,--,--,--,--,--
MIG,Migme Limited,Annual Ratio Analysis - Net Profit Margin,--,--,--,-493.06%,--,"-3,367.32%",--, ,--,--,--,--,--,--,--,-169.72%
MIG,Migme Limited,Annual Ratio Analysis - ROE,0.00%,-17.46%,-97.50%,-249.32%,-56.91%,-48.16%,-183.78%, ,-9.59%,-11.56%,-11.33%,-27.48%,-45.75%,-1.08%,-7.02%,-471.37%
MIG,Migme Limited,Annual Ratio Analysis - Market Cap.($),0.00,"2,849,600.32","908,310.10","1,424,800.16","4,780,511.12","4,109,754.60","5,355,100.38", ,"5,978,328.06","4,847,293.02","5,493,598.76","11,633,503.25","4,200,987.28","3,877,834.42","5,170,451.76","241,880,795.20"
MKB,Moko Social Media Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"4,022,194.00","1,697,557.00","917,063.00","1,046,305.00","845,503.00","3,892,129.00","2,873,372.00","11,616,698.00","11,080,576.00"
MKB,Moko Social Media Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,"1,489,890.00","1,806,908.00","717,558.00","492,306.00","1,683,947.00","13,114,150.00","7,850,246.00","8,894,232.00","7,234,978.00"
MKB,Moko Social Media Limited,Annual Profit and Loss - EBITDA, , , , , , , ,"-2,505,718.00","-3,266,119.00","-2,861,629.00","-3,184,290.00","-3,758,547.00","-2,694,904.00","-4,775,122.00","-13,911,071.00","-19,620,723.00"
MKB,Moko Social Media Limited,Annual Profit and Loss - EBIT, , , , , , , ,"-2,540,252.00","-3,293,075.00","-2,880,871.00","-3,194,795.00","-3,772,255.00","-3,024,499.00","-5,842,645.00","-15,135,309.00","-20,638,380.00"
MKB,Moko Social Media Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"-2,574,632.00","-3,114,862.00","-2,487,159.00","-2,772,982.00","-3,338,861.00","-2,432,246.00","-6,278,079.00","-13,596,459.00","-20,294,007.00"
MKB,Moko Social Media Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , ,--,--,--,--,--,--,--,--,--
MKB,Moko Social Media Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , ,-172.81%,-172.39%,-448.09%,-619.66%,-214.22%,-19.25%,-83.94%,-168.40%,-318.32%
MKB,Moko Social Media Limited,Annual Ratio Analysis - ROE, , , , , , , ,-64.01%,-183.49%,-271.21%,-265.03%,-394.90%,-62.49%,-175.88%,-118.02%,-174.25%
MKB,Moko Social Media Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,"11,416,776.81","2,103,090.46","6,424,156.15","7,113,711.72","7,382,879.60","9,539,702.62","13,754,922.00","107,806,352.74","86,880,968.08"
MLB,Melbourne IT Limited,Annual Balance Sheet - Total Equity,"8,794,000.00","11,847,000.00","6,801,000.00","8,928,000.00","12,041,000.00","15,775,000.00","69,629,000.00","76,763,000.00","84,064,000.00","87,808,000.00","91,269,000.00","94,230,000.00","95,294,000.00","148,067,000.00","114,768,000.00","120,583,000.00"
MLB,Melbourne IT Limited,Annual Profit and Loss - Total Revenue Excluding Int,"44,462,000.00","50,668,000.00","47,398,000.00","49,347,000.00","59,520,000.00","72,204,000.00","106,751,000.00","153,636,000.00","185,285,000.00","199,324,000.00","189,231,000.00","179,356,000.00","170,939,000.00","100,742,000.00","124,134,000.00","149,994,000.00"
MLB,Melbourne IT Limited,Annual Profit and Loss - EBITDA,"5,094,000.00","6,137,000.00","4,658,000.00","4,489,000.00","5,932,000.00","6,949,000.00","15,759,000.00","27,943,000.00","31,874,000.00","32,271,000.00","28,551,000.00","25,036,000.00","20,764,000.00","6,891,000.00","6,711,000.00","18,040,000.00"
MLB,Melbourne IT Limited,Annual Profit and Loss - EBIT,"3,961,000.00","4,224,000.00","2,595,000.00","2,727,000.00","4,456,000.00","6,004,000.00","12,811,000.00","21,092,000.00","23,738,000.00","23,413,000.00","21,182,000.00","18,911,000.00","16,050,000.00","4,109,000.00","2,396,000.00","12,464,000.00"
MLB,Melbourne IT Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"1,481,000.00","3,053,000.00","-5,046,000.00","2,098,000.00","3,809,000.00","5,354,000.00","10,847,000.00","13,864,000.00","16,193,000.00","16,808,000.00","16,060,000.00","13,524,000.00","11,441,000.00","68,876,000.00","648,000.00","6,728,000.00"
MLB,Melbourne IT Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
MLB,Melbourne IT Limited,Annual Ratio Analysis - Net Profit Margin,8.43%,6.55%,9.69%,4.33%,6.42%,7.42%,11.51%,9.08%,8.80%,8.45%,8.49%,7.54%,6.72%,6.15%,1.47%,3.74%
MLB,Melbourne IT Limited,Annual Ratio Analysis - ROE,41.54%,25.77%,66.34%,23.50%,31.63%,33.94%,15.58%,18.06%,19.26%,19.14%,17.60%,14.35%,12.01%,4.19%,1.59%,4.66%
MLB,Melbourne IT Limited,Annual Ratio Analysis - Market Cap.($),"32,500,000.00","33,000,000.00","19,500,000.00","29,025,578.76","66,005,455.00","77,162,365.48","214,234,960.08","257,116,667.40","146,566,364.16","139,777,641.63","152,460,874.28","126,095,875.90","147,587,939.77","147,200,936.67","134,769,368.40","198,900,998.88"
MNW,Mint Payments Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,"5,222,349.00","3,105,077.00","1,154,040.00","1,062,216.00","-1,117,459.00","-3,661,422.00","4,590,704.00","-1,205,023.00"
MNW,Mint Payments Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , ,"4,798,310.00","12,177,440.00","13,181,999.00","11,733,482.00","8,566,320.00","953,247.00","2,069,326.00","3,747,836.00"
MNW,Mint Payments Limited,Annual Profit and Loss - EBITDA, , , , , , , , ,"-3,922,249.00","-1,612,763.00","-910,237.00","-1,035,303.00","-2,367,468.00","-1,389,780.00","-4,646,874.00","-6,710,755.00"
MNW,Mint Payments Limited,Annual Profit and Loss - EBIT, , , , , , , , ,"-4,586,671.00","-2,336,420.00","-1,655,702.00","-1,837,419.00","-3,059,355.00","-1,757,937.00","-5,166,071.00","-6,983,212.00"
MNW,Mint Payments Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"-4,310,103.00","-2,117,272.00","-1,954,220.00","-2,350,126.00","-4,655,266.00","-3,338,966.00","-6,361,958.00","-7,230,033.00"
MNW,Mint Payments Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , ,--,--,--,--,--,--,--,--
MNW,Mint Payments Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , ,-91.51%,-17.59%,-14.87%,-20.05%,-39.78%,-590.77%,-423.83%,-315.45%
MNW,Mint Payments Limited,Annual Ratio Analysis - ROE, , , , , , , , ,-82.53%,-68.19%,-169.34%,-444.57%,203.27%,60.51%,-120.51%,599.99%
MNW,Mint Payments Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , ,"6,157,812.50","7,037,500.00","3,694,687.50","22,665,333.30","4,869,405.73","7,373,447.90","96,937,564.92","26,029,330.36"
MOQ,MOQ Limited,Annual Balance Sheet - Total Equity,"6,929,747.00","5,764,000.00","6,658,000.00","7,484,000.00","6,682,000.00","2,009,000.00","482,000.00","1,518,000.00","4,073,467.00","2,833,815.00","3,390,036.00","-580,048.00","-1,174,793.00","-3,838,127.00","-618,625.00","1,710,486.00"
MOQ,MOQ Limited,Annual Profit and Loss - Total Revenue Excluding Int,"6,430,000.00","11,478,000.00","26,012,000.00","29,647,000.00","27,543,000.00","23,201,000.00","7,330,000.00","8,691,000.00","7,514,940.00","5,299,026.00","5,663,904.00","3,705,954.00","5,954,979.00","5,874,459.00","5,000.00","3,462,838.00"
MOQ,MOQ Limited,Annual Profit and Loss - EBITDA,"1,058,000.00","-267,000.00","142,000.00","2,898,000.00","1,568,000.00","402,000.00","-815,000.00","-87,000.00","1,092,320.00","-470,915.00","1,642,450.00","-3,517,445.00","-1,399,540.00","-1,736,102.00","-82,866.00","-1,019,771.00"
MOQ,MOQ Limited,Annual Profit and Loss - EBIT,"1,058,000.00","-710,000.00","-897,000.00","541,000.00","-899,000.00","-4,661,000.00","-1,494,000.00","-517,000.00","-385,329.00","-1,920,869.00","35,201.00","-5,138,345.00","-2,027,728.00","-2,361,966.00","-187,997.00","-1,028,819.00"
MOQ,MOQ Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"560,000.00","-593,000.00","-984,000.00","434,000.00","-928,000.00","-4,673,000.00","-1,527,000.00","1,022,000.00","10,031.00","-1,239,652.00","35,859.00","-5,141,932.00","-2,200,713.00","-2,670,124.00","3,219,502.00","-17,330,125.00"
MOQ,MOQ Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
MOQ,MOQ Limited,Annual Ratio Analysis - Net Profit Margin,10.70%,-5.17%,-3.78%,1.46%,-3.37%,-20.14%,-20.83%,3.35%,-20.58%,-23.39%,0.63%,-138.75%,-36.96%,-49.02%,"-3,736.94%",-29.30%
MOQ,MOQ Limited,Annual Ratio Analysis - ROE,9.93%,-10.29%,-14.78%,5.80%,-13.89%,-232.60%,-316.80%,19.17%,-29.75%,-43.74%,1.06%,886.47%,187.33%,69.57%,30.20%,-53.38%
MOQ,MOQ Limited,Annual Ratio Analysis - Market Cap.($),0.00,"19,257,600.00","16,732,500.00","17,767,425.00","9,181,500.00","2,524,912.50","1,377,225.00","2,570,820.00","3,508,145.44","4,009,309.08","4,802,593.88","4,428,090.68","1,849,179.39","308,196.56","30,819.71","37,578,492.46"
MOT,Motopia Limited,Annual Balance Sheet - Total Equity, ,"3,308,233.00","3,131,128.00","2,153,889.00","2,990,177.00","5,641,420.00","5,891,456.00","8,119,514.00","2,058,894.00","324,355.00","2,480,547.00","1,563,640.00","60,898.00","-4,682.00","833,530.00","968,183.00"
MOT,Motopia Limited,Annual Profit and Loss - Total Revenue Excluding Int, ,--,--,"135,819.00","114,181.00","1,543,825.00","2,964,201.00","1,511,761.00","3,131,391.00","1,536,623.00","711,435.00","2,607,799.00","105,636.00","20,769.00",--,"43,439.00"
MOT,Motopia Limited,Annual Profit and Loss - EBITDA, ,0.00,"-223,790.00","-1,130,623.00","-1,690,295.00","-4,140,215.00","-2,737,401.00","-4,751,978.00","-2,853,380.00","-2,272,342.00","-883,304.00","-16,087,089.00","-1,292,483.00","-704,221.00","-1,533,732.00","-770,738.00"
MOT,Motopia Limited,Annual Profit and Loss - EBIT, ,0.00,"-236,691.00","-1,172,657.00","-1,730,395.00","-4,306,101.00","-2,850,923.00","-5,017,985.00","-5,562,135.00","-2,541,037.00","-901,907.00","-16,339,539.00","-1,444,434.00","-707,330.00","-1,611,510.00","-804,190.00"
MOT,Motopia Limited,Annual Profit and Loss - Reported NPAT After Abnorma, ,0.00,"-225,888.00","-1,077,569.00","-1,667,746.00","-4,084,965.00","-2,956,014.00","-4,788,331.00","-5,483,777.00","-2,544,191.00","-1,086,904.00","-16,626,026.00","-2,199,472.00","-706,907.00","-1,671,354.00","-744,568.00"
MOT,Motopia Limited,Annual Profit and Loss - Total Operating Income (ban, ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
MOT,Motopia Limited,Annual Ratio Analysis - Net Profit Margin, ,--,--,--,--,-352.53%,-96.18%,-322.52%,-295.56%,-207.96%,-131.67%,-631.23%,--,"-3,403.66%",--,"-1,861.42%"
MOT,Motopia Limited,Annual Ratio Analysis - ROE, ,0.00%,-6.23%,-46.15%,-47.03%,-72.41%,-48.39%,-60.05%,-266.35%,-836.59%,-37.88%,"-1,048.67%","-2,381.95%","15,098.40%",-200.52%,-76.90%
MOT,Motopia Limited,Annual Ratio Analysis - Market Cap.($), ,0.00,"2,875,324.90","3,407,792.48","11,065,837.12","9,450,243.56","12,197,633.20","27,090,484.56","5,945,644.84","4,788,403.16","2,478,669.46","15,930,106.54","2,614,671.31","634,207.71","6,035,254.86","4,897,866.37"
MP1,Megaport Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"35,064,511.00"
MP1,Megaport Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , ,--
MP1,Megaport Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , , ,0.00
MP1,Megaport Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , , ,0.00
MP1,Megaport Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,0.00
MP1,Megaport Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , , ,--
MP1,Megaport Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , , ,--
MP1,Megaport Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.00%
MP1,Megaport Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , ,0.00
MSM,MSM Corporation International Ltd,Annual Balance Sheet - Total Equity,"20,482,000.00","35,842,000.00","41,474,000.00","34,780,000.00","35,813,000.00","35,015,000.00","31,561,000.00","27,280,000.00","13,043,000.00","5,985,000.00","-94,143,000.00","1,493,141.00","981,194.00","909,786.00","463,652.00","907,123.00"
MSM,MSM Corporation International Ltd,Annual Profit and Loss - Total Revenue Excluding Int,"9,948,000.00","8,159,000.00","8,792,000.00","8,555,000.00","12,093,000.00","7,117,000.00","3,944,000.00","6,501,000.00","5,638,000.00","5,069,000.00","1,776,000.00",--,--,--,--,--
MSM,MSM Corporation International Ltd,Annual Profit and Loss - EBITDA,"-792,000.00","522,000.00","951,000.00","1,308,000.00","1,550,000.00","-7,112,000.00","-4,672,000.00","-5,996,000.00","-6,169,000.00","-6,953,000.00","-2,111,000.00","-126,491.00","-555,761.00","-666,499.00","-1,024,448.00","-732,483.00"
MSM,MSM Corporation International Ltd,Annual Profit and Loss - EBIT,"-1,748,000.00","-348,000.00","-185,000.00","-484,000.00","-3,365,000.00","-12,480,000.00","-9,837,000.00","-11,198,000.00","-11,654,000.00","-11,824,000.00","-4,564,000.00","-126,491.00","-555,761.00","-666,779.00","-1,025,526.00","-732,855.00"
MSM,MSM Corporation International Ltd,Annual Profit and Loss - Reported NPAT After Abnorma,"-2,935,000.00","-834,000.00","-2,879,000.00","-12,270,000.00","-10,242,000.00","-14,873,000.00","-12,190,000.00","-13,742,000.00","-21,651,000.00","-20,059,000.00","-110,362,000.00","93,229,798.00","-502,916.00","-645,002.00","-1,985,620.00","-724,890.00"
MSM,MSM Corporation International Ltd,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
MSM,MSM Corporation International Ltd,Annual Ratio Analysis - Net Profit Margin,-26.76%,-11.72%,-16.32%,-8.14%,-73.20%,-347.20%,-335.06%,-413.44%,-748.27%,-661.20%,"-3,855.90%",--,--,--,--,--
MSM,MSM Corporation International Ltd,Annual Ratio Analysis - ROE,-11.52%,-2.45%,-3.48%,-2.03%,-9.50%,-44.91%,-44.22%,-51.26%,-179.56%,"-2,933.85%",6.59%,-8.07%,-51.26%,-70.90%,-219.50%,-79.91%
MSM,MSM Corporation International Ltd,Annual Ratio Analysis - Market Cap.($),"22,242,870.00","41,613,076.68","55,605,570.90","27,080,900.00","31,764,209.69","22,954,812.00","10,270,710.00","31,999,392.00","30,632,606.79","10,900,315.40","3,977,232.00","8,244,078.70","3,435,032.79","1,614,013.12","29,502.84","2,855,996.13"
MSP,Maxsec Group Limited,Annual Balance Sheet - Total Equity,"5,127,381.00","1,316,677.00","2,294,716.00","16,292,705.00","17,264,853.00","14,130,778.00","10,818,196.00","12,649,778.00","1,913,270.00","917,490.00","1,510,532.00","1,958,225.00","2,511,007.00","2,830,201.00","3,480,337.00","4,005,904.00"
MSP,Maxsec Group Limited,Annual Profit and Loss - Total Revenue Excluding Int,"1,826,912.00","965,555.00","536,945.00","1,718,031.00","2,122,537.00","1,953,182.00","2,760,556.00","3,812,998.00","3,956,126.00","4,898,790.00","3,607,078.00","3,675,996.00","4,852,626.00","3,842,229.00","3,398,205.00","5,373,789.00"
MSP,Maxsec Group Limited,Annual Profit and Loss - EBITDA,"-45,380.00","-1,689,141.00","-1,468,128.00","-1,535,995.00","-2,813,707.00","-3,842,916.00","-5,462,110.00","-25,660,808.00","-9,739,519.00","-3,601,036.00","-663,988.00","214,550.00","314,214.00","266,806.00","231,264.00","528,206.00"
MSP,Maxsec Group Limited,Annual Profit and Loss - EBIT,"-55,183.00","-1,701,107.00","-1,481,758.00","-2,412,365.00","-6,108,775.00","-7,062,414.00","-9,196,604.00","-29,397,464.00","-13,845,795.00","-3,739,117.00","-761,527.00","92,789.00","234,309.00","239,325.00","172,647.00","375,170.00"
MSP,Maxsec Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-38,140.00","-1,697,775.00","1,093,968.00","-2,479,863.00","-6,169,897.00","-6,992,570.00","-8,840,647.00","-29,041,023.00","-13,690,506.00","-3,716,136.00","-842,390.00","45,373.00","246,579.00","260,004.00","187,193.00","411,470.00"
MSP,Maxsec Group Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
MSP,Maxsec Group Limited,Annual Ratio Analysis - Net Profit Margin,-2.14%,-144.49%,--,-289.64%,-487.85%,-433.01%,-329.87%,-776.21%,-346.40%,-81.81%,-23.36%,2.52%,5.39%,6.77%,5.99%,7.97%
MSP,Maxsec Group Limited,Annual Ratio Analysis - ROE,-0.76%,-143.58%,-67.58%,-15.35%,-36.02%,-49.96%,-81.72%,-229.58%,-715.56%,-405.03%,-55.77%,4.74%,9.82%,9.19%,5.38%,10.27%
MSP,Maxsec Group Limited,Annual Ratio Analysis - Market Cap.($),"6,652,100.00","5,884,550.00","4,825,300.58","8,918,287.70","48,298,918.40","41,057,279.52","14,827,473.91","54,229,812.18","15,207,915.00","1,887,203.65","3,512,341.54","1,976,170.78","1,866,410.07","678,694.57","3,793,472.86","5,121,188.36"
MTL,Manalto Limited,Annual Balance Sheet - Total Equity, , , ,"6,533,451.00","5,121,712.00","1,977,872.00","3,865,820.00","4,105,053.00","3,239,513.00","2,003,780.00","3,859,739.00","2,505,591.00","2,411,695.00","-679,833.00","-283,283.00","2,777,645.00"
MTL,Manalto Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , ,--,--,"327,983.00","178,198.00","269,946.00","452,446.00","177,361.00","26,616.00","15,754.00","189,552.00","50,114.00","64,325.00","178,198.00"
