ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
KME,Kip McGrath Education Centres Limited,Annual Profit and Loss - EBITDA, , , ,"1,160,525.00","1,818,961.00","1,531,503.00","1,704,105.00","1,884,216.00","-5,449,075.00","1,792,616.00","1,108,000.00","-48,000.00","842,000.00","1,172,000.00","1,625,000.00","2,025,000.00"
KME,Kip McGrath Education Centres Limited,Annual Profit and Loss - EBIT, , , ,"852,822.00","1,410,205.00","954,947.00","1,570,412.00","1,760,800.00","-5,704,353.00","1,609,764.00","852,000.00","-304,000.00","646,000.00","993,000.00","1,257,000.00","1,653,000.00"
KME,Kip McGrath Education Centres Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , ,"529,638.00","1,009,565.00","526,199.00","1,066,154.00","816,582.00","-5,440,126.00","3,292,005.00","362,000.00","-3,457,000.00","168,000.00","374,000.00","732,000.00","1,079,000.00"
KME,Kip McGrath Education Centres Limited,Annual Profit and Loss - Total Operating Income (ban, , , ,--,--,--,--,--,--,--,--,--,--,--,--,--
KME,Kip McGrath Education Centres Limited,Annual Ratio Analysis - Net Profit Margin, , , ,23.59%,27.95%,19.88%,30.48%,37.80%,"-3,706.33%",52.93%,5.85%,-13.25%,2.12%,3.88%,5.85%,7.32%
KME,Kip McGrath Education Centres Limited,Annual Ratio Analysis - ROE, , , ,9.80%,15.86%,11.75%,16.28%,12.11%,-101.89%,39.66%,4.32%,-17.07%,3.12%,6.49%,9.13%,11.90%
KME,Kip McGrath Education Centres Limited,Annual Ratio Analysis - Market Cap.($), , , ,0.00,"42,500,000.00","25,800,000.00","11,352,000.00","25,021,700.00","4,351,600.00","3,164,800.00","5,142,800.00","466,029.68","911,088.00","2,009,752.95","8,395,022.89","21,208,478.88"
KRS,Kresta Holdings Limited,Annual Balance Sheet - Total Equity,"9,797,000.00","6,987,000.00","10,545,000.00","18,614,000.00","19,894,000.00","17,503,000.00","19,478,000.00","19,997,000.00","20,846,000.00","24,134,000.00","22,744,000.00","18,987,000.00","19,729,000.00","21,311,000.00","20,506,000.00","18,325,000.00"
KRS,Kresta Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int,"63,283,000.00","67,337,000.00","63,427,000.00","71,251,000.00","79,256,000.00","85,234,000.00","81,826,000.00","117,500,000.00","117,346,000.00","117,947,000.00","123,654,000.00","116,238,000.00","114,860,000.00","105,156,000.00","48,595,000.00","104,030,000.00"
KRS,Kresta Holdings Limited,Annual Profit and Loss - EBITDA,"2,921,000.00","-869,000.00","7,087,000.00","8,461,000.00","8,846,000.00","6,222,000.00","6,816,000.00","9,016,000.00","9,170,000.00","8,579,000.00","7,130,000.00","2,026,000.00","2,590,000.00","2,074,000.00","948,000.00","-1,745,000.00"
KRS,Kresta Holdings Limited,Annual Profit and Loss - EBIT,"1,754,000.00","-2,911,000.00","5,581,000.00","7,341,000.00","7,679,000.00","4,882,000.00","5,337,000.00","6,907,000.00","6,991,000.00","6,224,000.00","4,609,000.00","-392,000.00","390,000.00","249,000.00","144,000.00","-3,612,000.00"
KRS,Kresta Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"1,085,000.00","-4,212,000.00","5,150,000.00","8,567,000.00","6,919,000.00","3,166,000.00","3,785,000.00","4,099,000.00","4,294,000.00","3,658,000.00","2,697,000.00","-781,000.00","791,000.00","1,535,000.00","52,000.00","-2,629,000.00"
KRS,Kresta Holdings Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
KRS,Kresta Holdings Limited,Annual Ratio Analysis - Net Profit Margin,2.04%,-5.54%,8.13%,11.30%,8.74%,3.72%,4.73%,3.51%,3.67%,3.13%,2.20%,-0.68%,0.71%,-0.06%,0.11%,-2.74%
KRS,Kresta Holdings Limited,Annual Ratio Analysis - ROE,13.09%,-53.03%,48.84%,43.21%,34.78%,18.09%,19.43%,20.50%,20.60%,15.16%,11.86%,-4.11%,4.01%,-0.31%,0.50%,-14.35%
KRS,Kresta Holdings Limited,Annual Ratio Analysis - Market Cap.($),"20,018,526.75","6,088,578.34","12,016,808.51","50,862,373.77","68,633,211.50","34,288,480.75","21,944,627.68","31,958,044.32","34,621,214.68","19,326,399.93","50,455,481.30","37,481,214.68","15,857,380.00","22,388,700.00","33,056,760.00","26,295,150.00"
LFC,Life Corporation Ltd,Annual Balance Sheet - Total Equity, , ,--,--,"64,501,880.00","56,966,000.00","47,642,000.00","30,484,000.00","46,960,000.00","53,535,000.00","59,007,000.00","9,960,000.00","9,270,000.00","8,325,000.00","8,380,000.00","4,147,001.00"
LFC,Life Corporation Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , ,"4,351,032.00","3,018,700.00","149,373.00","3,415,000.00","7,842,000.00","5,618,000.00","14,149,000.00","24,946,000.00","24,683,000.00","4,417,000.00","6,948,000.00","11,374,000.00","1,955,000.00","7,369,439.00"
LFC,Life Corporation Ltd,Annual Profit and Loss - EBITDA, , ,"-551,522.00","-2,692,212.00","-458,061.00","-5,060,000.00","-6,194,000.00","-5,719,000.00","537,000.00","4,606,000.00","3,441,000.00","-9,006,000.00","-5,822,000.00","-2,124,000.00","-2,158,000.00","1,458,413.00"
LFC,Life Corporation Ltd,Annual Profit and Loss - EBIT, , ,"-4,338,319.00","-6,228,798.00","-503,749.00","-8,372,000.00","-7,991,000.00","-6,106,000.00","-12,000.00","3,973,000.00","2,777,000.00","-9,450,000.00","-6,170,000.00","-2,429,000.00","-2,252,000.00","1,285,299.00"
LFC,Life Corporation Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , ,"-4,606,062.00","-6,442,882.00","-449,048.00","-7,801,000.00","-7,179,000.00","-20,967,000.00","-125,000.00","4,494,000.00","2,354,000.00","-35,192,000.00","-7,782,000.00","-1,371,000.00","-2,637,000.00","-5,342,359.00"
LFC,Life Corporation Ltd,Annual Profit and Loss - Total Operating Income (ban, , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--
LFC,Life Corporation Ltd,Annual Ratio Analysis - Net Profit Margin, , ,"-1,194.86%",-474.22%,-980.86%,-347.57%,-93.89%,-96.60%,-1.83%,11.95%,9.59%,-208.94%,-110.04%,-18.30%,-120.26%,26.08%
LFC,Life Corporation Ltd,Annual Ratio Analysis - ROE, , ,--,--,-0.70%,-13.53%,-13.94%,-17.91%,-0.56%,5.36%,4.00%,-90.34%,-79.54%,-19.70%,-26.99%,18.94%
LFC,Life Corporation Ltd,Annual Ratio Analysis - Market Cap.($), , ,0.00,0.00,"68,680,000.00","19,380,000.00","15,640,000.00","58,650,000.00","29,153,070.08","31,490,804.76","39,748,473.72","15,088,735.40","12,088,114.78","8,634,367.70","10,644,098.25","7,096,065.50"
LOV,Lovisa Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"-3,642,000.00","6,809,000.00"
LOV,Lovisa Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , ,--,"134,260,000.00"
LOV,Lovisa Holdings Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , ,0.00,"43,471,000.00"
LOV,Lovisa Holdings Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , ,0.00,"37,470,000.00"
LOV,Lovisa Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,0.00,"30,598,000.00"
LOV,Lovisa Holdings Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , ,--,--
LOV,Lovisa Holdings Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , ,--,22.79%
LOV,Lovisa Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,0.00%,449.38%
LOV,Lovisa Holdings Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , ,0.00,"357,000,000.00"
MCP,McPherson's Limited,Annual Balance Sheet - Total Equity,"38,635,000.00","45,871,000.00","50,310,000.00","62,453,000.00","107,495,000.00","127,989,000.00","127,732,000.00","140,300,000.00","153,535,000.00","154,834,000.00","196,898,000.00","200,798,000.00","172,642,000.00","168,922,000.00","94,544,000.00","98,738,000.00"
MCP,McPherson's Limited,Annual Profit and Loss - Total Revenue Excluding Int,"238,936,000.00","269,754,000.00","258,248,000.00","252,701,000.00","332,894,000.00","364,964,000.00","316,517,000.00","321,324,000.00","335,432,000.00","358,873,000.00","355,852,000.00","350,282,000.00","276,944,000.00","303,045,000.00","354,032,000.00","351,636,000.00"
MCP,McPherson's Limited,Annual Profit and Loss - EBITDA,"18,361,000.00","19,654,000.00","24,813,000.00","26,461,000.00","45,663,000.00","48,031,000.00","37,559,000.00","45,814,000.00","52,586,000.00","45,249,000.00","50,755,000.00","52,453,000.00","34,677,000.00","29,864,000.00","30,205,000.00","27,154,000.00"
MCP,McPherson's Limited,Annual Profit and Loss - EBIT,"13,693,000.00","14,023,000.00","17,502,000.00","20,652,000.00","35,343,000.00","34,819,000.00","30,704,000.00","40,432,000.00","46,496,000.00","39,484,000.00","45,288,000.00","46,931,000.00","31,989,000.00","27,175,000.00","27,310,000.00","24,495,000.00"
MCP,McPherson's Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"10,631,000.00","11,027,000.00","9,648,000.00","11,846,000.00","16,811,000.00","19,458,000.00","13,553,000.00","20,945,000.00","26,496,000.00","19,473,000.00","25,649,000.00","19,499,000.00","17,028,000.00","-31,960,000.00","-66,557,000.00","8,840,000.00"
MCP,McPherson's Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
MCP,McPherson's Limited,Annual Ratio Analysis - Net Profit Margin,4.51%,3.65%,3.81%,4.71%,6.04%,5.64%,4.31%,6.55%,7.93%,6.14%,7.45%,8.18%,6.66%,4.82%,4.17%,3.43%
MCP,McPherson's Limited,Annual Ratio Analysis - ROE,27.52%,21.07%,19.18%,18.97%,18.47%,15.20%,10.61%,14.93%,17.26%,14.16%,13.39%,14.21%,10.66%,8.53%,15.58%,12.11%
MCP,McPherson's Limited,Annual Ratio Analysis - Market Cap.($),"47,410,817.74","43,100,743.40","73,271,263.78","138,988,455.12","255,475,136.96","179,102,610.00","91,282,431.45","218,631,597.40","177,728,130.25","111,600,095.98","180,562,430.16","219,377,326.74","115,842,812.80","112,510,689.48","104,500,936.28","54,995,979.60"
MHI,Merchant House International Limited,Annual Balance Sheet - Total Equity,"7,248,000.00","13,031,000.00","14,060,000.00","14,049,000.00","12,889,000.00","14,484,000.00","18,721,000.00","19,515,000.00","19,656,000.00","29,184,000.00","23,912,000.00","22,991,000.00","26,320,000.00","27,937,000.00","39,706,000.00","45,585,000.00"
MHI,Merchant House International Limited,Annual Profit and Loss - Total Revenue Excluding Int,"52,174,000.00","64,033,000.00","69,901,000.00","66,947,000.00","59,050,000.00","58,299,000.00","65,966,000.00","70,548,000.00","60,481,000.00","73,630,000.00","75,927,000.00","69,170,000.00","74,028,000.00","81,135,000.00","93,763,000.00","86,569,000.00"
MHI,Merchant House International Limited,Annual Profit and Loss - EBITDA,"3,265,000.00","5,849,000.00","4,249,000.00","4,191,000.00","4,047,000.00","3,724,000.00","6,422,000.00","6,894,000.00","5,555,000.00","4,915,000.00","6,436,000.00","4,476,000.00","3,571,000.00","4,581,000.00","13,145,000.00","1,673,000.00"
MHI,Merchant House International Limited,Annual Profit and Loss - EBIT,"2,954,000.00","5,481,000.00","3,482,000.00","3,667,000.00","3,335,000.00","3,006,000.00","5,696,000.00","6,023,000.00","4,618,000.00","3,796,000.00","5,371,000.00","3,435,000.00","2,594,000.00","3,632,000.00","12,198,000.00","318,000.00"
MHI,Merchant House International Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"1,613,000.00","4,596,000.00","2,802,000.00","2,362,000.00","2,299,000.00","2,213,000.00","4,494,000.00","4,744,000.00","3,601,000.00","3,085,000.00","4,024,000.00","2,687,000.00","3,564,000.00","3,042,000.00","8,771,000.00","-1,983,000.00"
MHI,Merchant House International Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
MHI,Merchant House International Limited,Annual Ratio Analysis - Net Profit Margin,4.53%,7.21%,4.02%,4.07%,3.91%,3.80%,6.91%,6.85%,6.08%,4.21%,5.30%,3.91%,4.83%,3.76%,13.32%,0.42%
MHI,Merchant House International Limited,Annual Ratio Analysis - ROE,32.59%,35.27%,19.93%,19.34%,17.84%,15.28%,24.01%,24.31%,18.32%,10.57%,16.83%,11.69%,13.54%,10.89%,28.28%,0.79%
MHI,Merchant House International Limited,Annual Ratio Analysis - Market Cap.($),"8,608,692.60","8,424,282.60","19,656,659.40","14,040,471.00","15,908,453.80","12,633,183.90","12,165,288.20","21,523,202.20","17,780,036.60","9,272,476.32","15,004,503.68","14,090,372.70","11,294,295.12","14,117,868.90","16,496,636.80","17,910,634.24"
MRN,Macquarie Media Limited,Annual Balance Sheet - Total Equity, , , , , ,"26,195,000.00","23,585,000.00","23,268,000.00","16,447,000.00","13,780,000.00","17,018,000.00","16,526,000.00","16,518,000.00","20,574,000.00","18,819,000.00","165,196,000.00"
MRN,Macquarie Media Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,"41,992,000.00","41,431,000.00","42,959,000.00","44,844,000.00","44,984,000.00","49,212,000.00","58,981,000.00","68,509,000.00","60,661,000.00","56,876,000.00","97,445,000.00"
MRN,Macquarie Media Limited,Annual Profit and Loss - EBITDA, , , , , ,"8,335,000.00","9,558,000.00","8,962,000.00","8,349,000.00","3,019,000.00","11,139,000.00","10,486,000.00","6,743,000.00","14,168,000.00","10,375,000.00","-27,321,000.00"
MRN,Macquarie Media Limited,Annual Profit and Loss - EBIT, , , , , ,"7,548,000.00","8,751,000.00","8,066,000.00","7,288,000.00","1,715,000.00","9,959,000.00","9,376,000.00","5,512,000.00","13,350,000.00","9,457,000.00","-29,391,000.00"
MRN,Macquarie Media Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , ,"4,091,000.00","5,727,000.00","5,379,000.00","4,415,000.00","222,000.00","6,167,000.00","5,913,000.00","2,268,000.00","9,121,000.00","5,924,000.00","44,849,000.00"
MRN,Macquarie Media Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , ,--,--,--,--,--,--,--,--,--,--,--
MRN,Macquarie Media Limited,Annual Ratio Analysis - Net Profit Margin, , , , , ,9.78%,13.82%,12.64%,8.46%,0.71%,12.56%,10.35%,3.48%,15.91%,10.57%,-30.43%
MRN,Macquarie Media Limited,Annual Ratio Analysis - ROE, , , , , ,15.62%,24.28%,23.12%,23.00%,2.32%,36.24%,35.78%,13.73%,44.33%,31.48%,-17.76%
MRN,Macquarie Media Limited,Annual Ratio Analysis - Market Cap.($), , , , , ,"132,644,704.00","75,441,675.40","104,457,704.40","37,340,983.00","22,404,589.80","56,011,474.50","93,352,457.50","49,290,097.56","50,574,070.30","84,030,762.96","193,233,134.62"
MTO,Motorcycle Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , ,"32,300,000.00"
MTO,Motorcycle Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , , ,--
MTO,Motorcycle Holdings Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , , ,0.00
MTO,Motorcycle Holdings Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , , ,0.00
MTO,Motorcycle Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , ,0.00
MTO,Motorcycle Holdings Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , , ,--
MTO,Motorcycle Holdings Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , , ,--
MTO,Motorcycle Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , ,0.00%
MTO,Motorcycle Holdings Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , , ,0.00
MTR,Mantra Group Limited,Annual Balance Sheet - Total Equity,"4,971,406.00","3,404,149.00","3,476,025.00","7,497,727.00","4,851,810.00", , , , , , , , , ,"257,040,000.00","337,389,000.00"
MTR,Mantra Group Limited,Annual Profit and Loss - Total Revenue Excluding Int,"149,616.00","1,653,450.00","612,054.00","208,473.00","314,002.00", , , , , , , , , ,"454,688,000.00","498,782,000.00"
MTR,Mantra Group Limited,Annual Profit and Loss - EBITDA,"-2,262,549.00","-1,706,388.00","-2,482,933.00","-2,456,354.00","-3,053,704.00", , , , , , , , , ,"62,373,000.00","73,052,000.00"
MTR,Mantra Group Limited,Annual Profit and Loss - EBIT,"-2,349,667.00","-1,827,548.00","-2,677,859.00","-2,617,313.00","-3,090,180.00", , , , , , , , , ,"44,891,000.00","54,770,000.00"
MTR,Mantra Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-2,191,000.00","-1,617,257.00","-2,602,850.00","-2,730,275.00","-2,724,717.00", , , , , , , , , ,"-323,000.00","36,158,000.00"
MTR,Mantra Group Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--, , , , , , , , , ,--,--
MTR,Mantra Group Limited,Annual Ratio Analysis - Net Profit Margin,--,--,-641.06%,"-1,513.54%",-867.74%, , , , , , , , , ,-0.08%,7.75%
MTR,Mantra Group Limited,Annual Ratio Analysis - ROE,-44.07%,-47.51%,-74.88%,-32.91%,-56.16%, , , , , , , , , ,-0.13%,10.72%
MTR,Mantra Group Limited,Annual Ratio Analysis - Market Cap.($),"38,591,199.90","37,541,769.60","11,353,322.20","42,013,973.08","25,162,969.00", , , , , , , , , ,"449,048,212.20","914,385,057.84"
MYR,Myer Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , , , ,"738,000,000.00","857,440,000.00","861,330,000.00","877,680,000.00","905,642,000.00","893,413,000.00","863,016,000.00"
MYR,Myer Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , ,"3,265,000,000.00","2,989,783,000.00","2,834,422,000.00","2,752,995,000.00","2,762,289,000.00","2,747,292,000.00","2,785,882,000.00"
MYR,Myer Holdings Limited,Annual Profit and Loss - EBITDA, , , , , , , , , ,"305,000,000.00","335,770,000.00","336,388,000.00","311,890,000.00","306,836,000.00","248,539,000.00","217,858,000.00"
MYR,Myer Holdings Limited,Annual Profit and Loss - EBIT, , , , , , , , , ,"240,000,000.00","270,305,000.00","257,407,000.00","230,032,000.00","217,049,000.00","160,304,000.00","133,456,000.00"
MYR,Myer Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,"104,000,000.00","67,182,000.00","159,665,000.00","141,067,000.00","129,877,000.00","98,542,000.00","29,826,000.00"
MYR,Myer Holdings Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , ,--,--,--,--,--,--,--
MYR,Myer Holdings Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , ,3.19%,5.58%,5.86%,5.11%,4.73%,3.59%,2.80%
MYR,Myer Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,14.09%,19.07%,19.05%,16.04%,14.44%,11.03%,8.98%
MYR,Myer Holdings Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , ,0.00,"2,004,383,994.60","1,347,071,612.04","1,067,547,612.33","1,563,953,800.68","1,335,339,800.28","737,963,542.26"
NBL,Noni B Limited,Annual Balance Sheet - Total Equity,"15,551,000.00","16,446,000.00","17,923,000.00","24,912,000.00","27,841,000.00","29,184,000.00","30,727,000.00","30,034,000.00","26,197,000.00","23,534,000.00","25,642,000.00","24,739,000.00","26,730,000.00","21,333,000.00","12,701,000.00","8,382,000.00"
NBL,Noni B Limited,Annual Profit and Loss - Total Revenue Excluding Int,"65,978,000.00","70,329,000.00","78,657,000.00","88,229,000.00","99,870,000.00","108,966,000.00","117,411,000.00","125,217,000.00","132,231,000.00","120,388,000.00","119,514,000.00","120,004,000.00","122,480,000.00","124,493,000.00","114,921,000.00","110,321,000.00"
NBL,Noni B Limited,Annual Profit and Loss - EBITDA,"6,167,000.00","5,135,000.00","6,017,000.00","6,785,000.00","8,730,000.00","10,850,000.00","14,353,000.00","14,952,000.00","10,294,000.00","6,485,000.00","9,487,000.00","4,197,000.00","6,926,000.00","5,048,000.00","-285,000.00","-3,178,000.00"
NBL,Noni B Limited,Annual Profit and Loss - EBIT,"4,717,000.00","3,433,000.00","3,816,000.00","4,532,000.00","6,212,000.00","8,367,000.00","11,231,000.00","11,318,000.00","6,813,000.00","2,247,000.00","5,523,000.00","417,000.00","3,648,000.00","2,054,000.00","-3,471,000.00","-5,451,000.00"
NBL,Noni B Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"2,890,000.00","1,727,000.00","2,114,000.00","2,985,000.00","4,425,000.00","6,254,000.00","8,213,000.00","8,264,000.00","2,537,000.00","2,296,000.00","3,867,000.00","231,000.00","2,682,000.00","-3,500,000.00","-7,843,000.00","-4,790,000.00"
NBL,Noni B Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
NBL,Noni B Limited,Annual Ratio Analysis - Net Profit Margin,4.48%,2.52%,2.69%,3.38%,4.43%,5.74%,7.00%,6.60%,3.80%,1.25%,3.28%,0.20%,2.24%,1.26%,-1.95%,-4.01%
NBL,Noni B Limited,Annual Ratio Analysis - ROE,18.58%,10.50%,11.79%,11.98%,15.89%,21.43%,26.73%,27.52%,19.19%,6.32%,15.08%,0.93%,10.03%,7.16%,-17.18%,-51.57%
NBL,Noni B Limited,Annual Ratio Analysis - Market Cap.($),"17,471,271.51","14,284,461.44","22,238,741.90","42,207,539.51","66,808,188.30","99,164,111.30","116,757,743.95","134,351,376.60","61,497,619.47","29,202,023.76","33,855,093.48","20,858,588.40","21,339,940.44","19,254,081.60","15,082,363.92","21,500,391.12"
NCK,Nick Scali Limited,Annual Balance Sheet - Total Equity, , , ,--,"7,464,000.00","12,305,000.00","13,931,000.00","16,520,000.00","15,826,000.00","18,424,000.00","21,430,000.00","25,635,000.00","27,353,000.00","36,334,000.00","40,130,000.00","46,226,000.00"
NCK,Nick Scali Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , ,"36,200,000.00","43,462,000.00","54,427,000.00","64,615,000.00","77,479,000.00","79,048,000.00","77,678,000.00","96,452,000.00","100,291,000.00","109,481,000.00","132,869,000.00","141,602,000.00","156,134,000.00"
NCK,Nick Scali Limited,Annual Profit and Loss - EBITDA, , , ,"400,000.00","9,914,000.00","11,742,000.00","12,006,000.00","12,887,000.00","9,988,000.00","7,342,000.00","16,339,000.00","17,211,000.00","13,216,000.00","23,859,000.00","21,482,000.00","25,892,000.00"
NCK,Nick Scali Limited,Annual Profit and Loss - EBIT, , , ,0.00,"9,250,000.00","11,117,000.00","11,120,000.00","11,977,000.00","8,959,000.00","6,494,000.00","15,412,000.00","16,147,000.00","11,889,000.00","22,125,000.00","19,535,000.00","23,787,000.00"
NCK,Nick Scali Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , ,0.00,"6,737,000.00","8,085,000.00","8,106,000.00","8,664,000.00","6,596,000.00","4,817,000.00","11,255,000.00","11,608,000.00","9,024,000.00","16,002,000.00","14,236,000.00","17,077,000.00"
NCK,Nick Scali Limited,Annual Profit and Loss - Total Operating Income (ban, , , ,--,--,--,--,--,--,--,--,--,--,--,--,--
NCK,Nick Scali Limited,Annual Ratio Analysis - Net Profit Margin, , , ,0.00%,15.53%,14.91%,12.55%,11.18%,8.37%,6.21%,11.68%,11.61%,8.25%,12.56%,10.06%,10.96%
NCK,Nick Scali Limited,Annual Ratio Analysis - ROE, , , ,--,90.26%,65.70%,58.19%,52.45%,41.68%,26.15%,52.52%,45.28%,32.99%,44.04%,35.47%,36.94%
NCK,Nick Scali Limited,Annual Ratio Analysis - Market Cap.($), , , ,0.00,"111,780,000.00","121,500,000.00","108,540,000.00","214,650,000.00","41,715,000.00","61,560,000.00","110,160,000.00","137,700,000.00","105,300,000.00","164,430,000.00","219,510,000.00","275,400,000.00"
NCL,Netccentric Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , ,"12,914,822.00","13,492,441.00"
NCL,Netccentric Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , , ,--,"12,574,277.00"
NCL,Netccentric Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , , ,0.00,"-1,432,694.00"
NCL,Netccentric Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , , ,0.00,"-1,557,925.00"
NCL,Netccentric Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , ,0.00,"-1,456,179.00"
NCL,Netccentric Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , , ,--,--
NCL,Netccentric Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , , ,--,-10.65%
NCL,Netccentric Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , ,0.00%,-9.28%
NCL,Netccentric Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , , ,0.00,"41,999,998.08"
NEC,Nine Entertainment Co. Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , ,"1,720,700,000.00","1,823,650,000.00","1,082,713,000.00"
NEC,Nine Entertainment Co. Holdings Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , , ,--,"1,541,831,000.00","1,381,712,000.00"
NEC,Nine Entertainment Co. Holdings Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , , ,0.00,"309,717,000.00","203,208,000.00"
NEC,Nine Entertainment Co. Holdings Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , , ,0.00,"258,364,000.00","173,169,000.00"
NEC,Nine Entertainment Co. Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , ,0.00,"57,872,000.00","-592,151,000.00"
NEC,Nine Entertainment Co. Holdings Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , , ,--,--,--
NEC,Nine Entertainment Co. Holdings Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , , ,--,10.08%,17.18%
NEC,Nine Entertainment Co. Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , ,0.00%,8.52%,21.76%
NEC,Nine Entertainment Co. Holdings Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , , ,0.00,"2,031,037,249.68","1,401,195,404.25"
NHH,Newhaven Hotels Limited,Annual Balance Sheet - Total Equity,"34,342,547.00","33,472,204.00","36,310,635.00","37,952,272.00","39,786,307.00","41,720,982.00","29,990,798.00","34,856,796.00","31,437,513.00","23,507,679.00","23,559,152.00","23,747,467.00","22,763,217.00","22,709,397.00","26,985,998.00","27,257,406.00"
NHH,Newhaven Hotels Limited,Annual Profit and Loss - Total Revenue Excluding Int,"22,635,756.00","19,909,329.00","22,083,026.00","24,954,557.00","20,016,267.00","32,599,318.00","16,183,739.00","23,682,882.00","22,804,959.00","21,363,985.00","21,343,574.00","21,669,559.00","23,384,464.00","25,032,756.00","21,248,722.00","39,340,552.00"
NHH,Newhaven Hotels Limited,Annual Profit and Loss - EBITDA,"6,024,646.00","4,437,951.00","5,707,790.00","6,455,493.00","3,356,391.00","3,974,512.00","3,374,592.00","4,769,212.00","4,776,357.00","4,703,224.00","4,919,209.00","4,920,466.00","4,622,426.00","4,507,257.00","5,184,198.00","1,895,424.00"
