ASX Code,Company Name,Item,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
LMC,Lemarne Corporation Limited,Annual Balance Sheet - Total Assets,"15,787,000.00","20,747,000.00","26,194,000.00","38,964,000.00","43,639,000.00","71,096,000.00","88,288,000.00","96,094,000.00","107,089,000.00","103,318,000.00","108,629,000.00","119,829,000.00","73,433,000.00","63,677,000.00","58,306,000.00","60,179,000.00","65,905,000.00","47,301,000.00","44,838,000.00","44,177,000.00","39,952,000.00","37,364,000.00","7,180,000.00","3,159,856.00","729,733.00","31,590.00", 
LMS,Luminus Systems Limited,Annual Ratio Analysis - ROE, , , , , , , ,--,--,0.00%,-49.40%,"1,453.97%",-240.69%,56.78%, , , , , , , , , , , , , 
LMS,Luminus Systems Limited,Annual Profit and Loss - Operating Revenue, , , , , , , ,"12,365,000.00","11,405,000.00","16,781,000.00","30,644,375.00","24,569,134.00","21,474,743.00","4,207,001.00", , , , , , , , , , , , , 
LMS,Luminus Systems Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,0.00,0.00,0.00,"-18,352,575.00","-95,336,858.00","4,178,735.00","-2,054,344.00", , , , , , , , , , , , , 
LMS,Luminus Systems Limited,Annual Balance Sheet - Total Equity, , , , , , , ,--,--,"52,255,000.00","37,150,557.00","-6,556,991.00","-1,736,135.00","-3,618,346.00", , , , , , , , , , , , , 
LMS,Luminus Systems Limited,Annual Balance Sheet - Total Assets, , , , , , , ,--,--,"56,318,000.00","45,074,528.00","10,587,544.00","4,032,144.00","2,506,374.00", , , , , , , , , , , , , 
LNK,Link Administration Holdings Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00%, 
LNK,Link Administration Holdings Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , , ,--, 
LNK,Link Administration Holdings Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00, 
LNK,Link Administration Holdings Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , , ,"510,300,000.00", 
LNK,Link Administration Holdings Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , , ,"1,108,800,000.00", 
LNU,Linius Technologies Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , ,0.00%,-17.04%,-120.76%,-238.58%,-96.31%, 
LNU,Linius Technologies Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , ,--,--,0.00,0.00,--, 
LNU,Linius Technologies Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , ,0.00,"-559,391.00","-1,736,142.00","-1,267,497.00","-683,665.00", 
LNU,Linius Technologies Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , ,"3,738,861.00","3,282,193.00","1,437,694.00","531,270.00","709,890.00", 
LNU,Linius Technologies Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , ,"3,788,323.00","3,358,367.00","1,520,035.00","600,514.00","730,055.00", 
LOK,LookSmart Limited,Annual Ratio Analysis - ROE, , , , , , , , ,--,-40.19%,-74.94%,-175.39%,41.81%,11.38%,-11.19%,-26.16%,-23.69%, , , , , , , , , , 
LOK,LookSmart Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"14,310,148.00","74,739,981.00","203,288,808.00","166,560,908.00","169,600,847.00","208,305,333.00","99,311,234.00","56,370,451.00","61,510,173.00", , , , , , , , , , 
LOK,LookSmart Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"-20,944,779.00","-98,903,334.00","-112,978,339.00","-116,290,638.00","50,139,526.00","7,714,666.00","-12,431,316.00","-24,256,508.00","-17,270,314.00", , , , , , , , , , 
LOK,LookSmart Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,--,"246,116,549.00","143,000,000.00","46,306,306.00","119,925,821.00","115,062,666.00","111,053,785.00","93,295,624.00","72,727,157.00", , , , , , , , , , 
LOK,LookSmart Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,--,"246,116,549.00","329,234,657.00","168,629,063.00","177,594,489.00","168,122,666.00","130,385,657.00","113,136,159.00","91,693,415.00", , , , , , , , , , 
LRX,Longreach Group Limited,Annual Ratio Analysis - ROE, , , , ,12.75%,24.86%,4.55%,-7.73%,-173.11%,-57.86%,-38.29%,19.15%,-59.75%,-135.26%,6.74%,1.95%,8.20%, , , , , , , , , , 
LRX,Longreach Group Limited,Annual Profit and Loss - Operating Revenue, , , , ,"88,883,000.00","77,456,000.00","67,580,000.00","74,017,000.00","101,853,000.00","36,858,000.00","27,591,000.00","33,847,000.00","32,469,000.00","35,738,000.00","49,593,000.00","26,729,000.00","14,516,000.00", , , , , , , , , , 
LRX,Longreach Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"471,000.00","4,190,000.00","771,000.00","-2,607,000.00","-11,842,000.00","-5,890,000.00","-3,147,000.00","-598,000.00","-2,767,000.00","-4,434,000.00","705,000.00","232,000.00","1,151,000.00", , , , , , , , , , 
LRX,Longreach Group Limited,Annual Balance Sheet - Total Equity, , , , ,"7,035,000.00","16,855,000.00","16,960,000.00","16,619,000.00","8,036,000.00","6,445,000.00","3,758,000.00","7,398,000.00","4,631,000.00","3,145,000.00","10,459,000.00","11,903,000.00","14,045,000.00", , , , , , , , , , 
LRX,Longreach Group Limited,Annual Balance Sheet - Total Assets, , , , ,"33,658,000.00","32,491,000.00","31,942,000.00","49,524,000.00","22,890,000.00","19,191,000.00","15,414,000.00","21,160,000.00","22,154,000.00","28,217,000.00","35,013,000.00","19,796,000.00","22,203,000.00", , , , , , , , , , 
LVH,LiveHire Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00%, 
LVH,LiveHire Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , , ,--, 
LVH,LiveHire Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00, 
LVH,LiveHire Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , , ,"11,979,537.00", 
LVH,LiveHire Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , , ,"12,076,107.00", 
LVT,Livetiles Limited,Annual Ratio Analysis - ROE, , , , , , ,--,--,-155.32%,-305.35%,158.71%,49.15%,-47.52%,-32.77%,-26.11%, , ,-23.27%,-33.38%,-100.41%,-131.10%,-249.94%,-33.18%,-38.88%,-24.12%,-85.39%, 
LVT,Livetiles Limited,Annual Profit and Loss - Operating Revenue, , , , , , ,"4,789,333.00","10,091,000.00","14,815,000.00","13,746,349.00","16,846,941.00","21,214,000.00","13,782,981.00","69,262,268.00","80,156,543.00", , ,--,--,--,"1,205.00","4,020.00","9,676.00","9,660.00",0.00,0.00, 
LVT,Livetiles Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,"-32,645,333.00","-56,085,000.00","-50,080,000.00","-23,672,114.00","-61,337,000.00","-13,780,000.00","-4,758,978.00","-5,665,481.00","-4,794,692.00", , ,"42,926,295.00","-378,300.00","-603,307.00","-501,500.00","-992,322.00","-2,512,034.00","-2,361,035.00","-1,147,755.00","-4,172,816.00", 
LVT,Livetiles Limited,Annual Balance Sheet - Total Equity, , , , , , ,--,--,"32,244,000.00","7,752,346.00","-14,256,520.00","-28,037,000.00","20,029,755.00","17,287,234.00","18,362,229.00", , ,"925,224.00","1,133,446.00","600,815.00","382,533.00","397,020.00","7,569,910.00","6,072,264.00","4,758,301.00","2,822,657.00", 
LVT,Livetiles Limited,Annual Balance Sheet - Total Assets, , , , , , ,--,--,"34,604,000.00","14,718,002.00","15,223,447.00","11,950,000.00","41,397,256.00","43,165,812.00","48,240,544.00", , ,"967,110.00","1,185,391.00","634,082.00","421,894.00","456,173.00","7,720,788.00","6,272,076.00","4,829,285.00","4,024,852.00", 
MBE,Mobile Embrace Limited,Annual Ratio Analysis - ROE, , , , , , , , , ,-1.18%,-23.26%,-31.65%,-16.31%,3.45%,-13.77%,-85.75%,-166.55%,-19.79%,7.70%,7.86%,2.37%,-224.79%,-13.13%,12.18%,14.82%,13.80%, 
MBE,Mobile Embrace Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , ,0.00,--,"1,408,000.00","14,735,000.00","37,043,000.00","18,035,000.00","15,237,000.00","5,607,361.00","9,675,243.00","12,106,418.00","13,286,758.00","12,073,073.00","8,824,413.00","11,368,854.00","12,228,391.00","19,180,637.00","32,764,621.00", 
MBE,Mobile Embrace Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , ,"-82,071.00","-731,358.00","-3,496,000.00","-1,491,000.00","335,000.00","-1,174,000.00","-3,935,000.00","-3,365,932.00","-563,132.00","207,012.00","263,326.00","59,286.00","-2,968,688.00","-439,400.00","397,755.00","2,494,423.00","3,045,554.00", 
MBE,Mobile Embrace Limited,Annual Balance Sheet - Total Equity, , , , , , , , , ,"6,958,929.00","6,287,937.00","10,541,000.00","9,174,000.00","9,698,000.00","8,524,000.00","4,589,000.00","1,432,127.00","2,845,339.00","2,688,178.00","3,349,104.00","3,457,641.00","1,479,033.00","2,116,109.00","3,373,875.00","16,831,585.00","22,540,946.00", 
MBE,Mobile Embrace Limited,Annual Balance Sheet - Total Assets, , , , , , , , , ,"7,006,129.00","6,769,531.00","14,443,000.00","14,124,000.00","17,699,000.00","15,045,000.00","7,977,000.00","5,282,521.00","5,933,730.00","5,772,117.00","6,159,775.00","6,474,714.00","3,654,450.00","4,706,902.00","4,734,180.00","19,131,924.00","31,971,125.00", 
MBO,Mobilarm Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , ,0.00%,-133.80%,-33.36%,-39.15%,-1.12%,-14.99%, 
MBO,Mobilarm Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , ,--,"941,701.00","5,473,269.00","4,279,624.00","5,647,019.00","5,860,627.00", 
MBO,Mobilarm Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , ,0.00,"-4,234,955.00","-1,474,638.00","-1,297,765.00","-63,392.00","-807,086.00", 
MBO,Mobilarm Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , ,"2,949,609.00","3,165,167.00","4,420,785.00","3,314,940.00","5,666,639.00","5,356,542.00", 
MBO,Mobilarm Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , ,"3,776,407.00","7,717,894.00","6,487,670.00","5,525,223.00","8,528,171.00","10,272,347.00", 
MIG,Migme Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,0.00%,-17.46%,-97.50%,-249.32%,-56.91%,-48.16%,-183.78%, ,-9.59%,-11.56%,-11.33%,-27.48%,-45.75%,-1.08%,-12.38%,-471.37%, 
MIG,Migme Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , ,--,--,0.00,"148,456.00",0.00,"31,061.00",0.00, ,--,--,--,0.00,0.00,0.00,0.00,"12,184,840.00", 
MIG,Migme Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,0.00,"-352,188.00","-999,920.00","-731,978.00","-1,064,404.00","-1,045,922.00","-2,195,404.00", ,"-650,527.00","-422,049.00","-517,875.00","701,525.00","-1,640,611.00","-41,043.00","-1,293,353.00","-21,043,225.00", 
MIG,Migme Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"2,207,780.00","2,016,737.00","1,025,565.00","293,587.00","1,870,263.00","2,171,784.00","1,194,565.00", ,"3,390,627.00","3,650,372.00","4,570,298.00","3,941,987.00","3,759,342.00","3,812,564.00","5,592,670.00","4,387,164.00", 
MIG,Migme Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , ,"2,207,780.00","2,353,216.00","1,117,448.00","403,185.00","1,987,183.00","2,340,563.00","1,330,520.00", ,"3,443,483.00","3,697,159.00","4,651,900.00","4,119,646.00","3,805,325.00","3,870,995.00","7,197,590.00","10,496,226.00", 
MKB,Moko Social Media Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , ,-64.01%,-183.49%,-271.21%,-265.03%,-394.90%,-62.49%,-175.88%,-118.02%,-174.25%, 
MKB,Moko Social Media Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , ,"1,489,890.00","1,806,908.00","555,058.00","447,504.00","1,558,636.00","12,632,293.00","6,020,593.00","8,228,151.00","6,287,133.00", 
MKB,Moko Social Media Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , ,"-2,574,632.00","-3,114,862.00","-2,487,159.00","-2,772,982.00","-3,338,861.00","-2,432,246.00","-6,278,079.00","-13,596,459.00","-20,294,007.00", 
MKB,Moko Social Media Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , ,"4,022,194.00","1,697,557.00","917,063.00","1,046,305.00","845,503.00","3,892,129.00","2,873,372.00","11,616,698.00","11,080,576.00", 
MKB,Moko Social Media Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , ,"5,423,394.00","2,070,939.00","1,349,352.00","1,492,309.00","2,488,535.00","6,360,542.00","7,979,230.00","15,233,457.00","14,106,444.00", 
MLB,Melbourne IT Limited,Annual Ratio Analysis - ROE, , , , , , ,--,--,9.78%,13.95%,41.54%,25.77%,66.34%,23.50%,31.63%,33.94%,15.58%,18.06%,19.26%,19.14%,17.60%,14.35%,12.01%,4.19%,1.59%,4.66%, 
MLB,Melbourne IT Limited,Annual Profit and Loss - Operating Revenue, , , , , , ,"1,431,106.00","4,171,771.00","6,335,485.00","14,414,000.00","43,320,000.00","46,624,000.00","46,542,000.00","48,427,000.00","59,373,000.00","72,194,000.00","94,221,000.00","152,766,000.00","183,910,000.00","198,953,000.00","189,162,000.00","179,346,000.00","170,267,000.00","100,729,000.00","123,621,000.00","149,973,000.00", 
MLB,Melbourne IT Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,"4,122.00","364,846.00","679,830.00","1,020,000.00","1,481,000.00","3,053,000.00","-5,046,000.00","2,098,000.00","3,809,000.00","5,354,000.00","10,847,000.00","13,864,000.00","16,193,000.00","16,808,000.00","16,060,000.00","13,524,000.00","11,441,000.00","68,876,000.00","648,000.00","6,728,000.00", 
MLB,Melbourne IT Limited,Annual Balance Sheet - Total Equity, , , , , , ,--,--,"6,950,000.00","7,313,000.00","8,794,000.00","11,847,000.00","6,801,000.00","8,928,000.00","12,041,000.00","15,775,000.00","69,629,000.00","76,763,000.00","84,064,000.00","87,808,000.00","91,269,000.00","94,230,000.00","95,294,000.00","148,067,000.00","114,768,000.00","120,583,000.00", 
MLB,Melbourne IT Limited,Annual Balance Sheet - Total Assets, , , , , , ,--,--,"10,614,000.00","16,824,000.00","31,990,000.00","38,559,000.00","32,525,000.00","39,293,000.00","50,746,000.00","62,679,000.00","151,591,000.00","151,506,000.00","252,864,000.00","227,344,000.00","213,148,000.00","213,229,000.00","200,795,000.00","198,838,000.00","174,103,000.00","262,788,000.00", 
MMZ,Mooter Media Limited,Annual Ratio Analysis - ROE, , , , , , , , ,--,1.34%,3.48%,-74.56%,-50.69%,-32.35%,"3,290.32%",-145.92%,-45.70%,-77.64%,"2,629.82%",306.59%,-94.41%,-25.42%,-43.02%,-190.47%, , , 
MMZ,Mooter Media Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"1,538,000.00","2,006,000.00","4,168,000.00","6,639,000.00","6,366,000.00","6,566,000.00","4,872,000.00","2,300,000.00","37,000.00","601,000.00","10,000.00","198,000.00","511,000.00","3,350,000.00","893,000.00","317,000.00", , , 
MMZ,Mooter Media Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"301,000.00","105,000.00","456,000.00","-5,947,000.00","-3,450,000.00","-1,663,000.00","-5,192,000.00","98,000.00","-3,402,000.00","-5,256,000.00","-10,982,000.00","-1,588,000.00","-1,656,000.00","-1,464,000.00","-4,473,000.00","-9,271,000.00", , , 
MMZ,Mooter Media Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,--,"12,903,000.00","13,115,000.00","7,198,000.00","6,806,000.00","5,141,000.00","-62,000.00","98,000.00","7,445,000.00","6,770,000.00","-379,000.00","-501,000.00","1,754,000.00","5,759,000.00","5,914,000.00","-5,469,000.00", , , 
MMZ,Mooter Media Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,--,"13,344,000.00","15,190,000.00","9,494,000.00","8,803,000.00","6,190,000.00","981,000.00","132,000.00","8,943,000.00","7,887,000.00","726,000.00","144,000.00","1,983,000.00","6,425,000.00","7,673,000.00","95,000.00", , , 
MNW,Mint Payments Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , ,-82.53%,-68.19%,-169.34%,-444.57%,203.27%,60.51%,-120.51%,599.99%, 
MNW,Mint Payments Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , ,"4,709,813.00","12,039,883.00","13,142,406.00","11,702,527.00","8,397,160.00","375,040.00","1,305,271.00","2,291,993.00", 
MNW,Mint Payments Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , ,"-4,310,103.00","-2,117,272.00","-1,954,220.00","-2,350,126.00","-4,655,266.00","-3,338,966.00","-6,361,958.00","-7,230,033.00", 
MNW,Mint Payments Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , ,"5,222,349.00","3,105,077.00","1,154,040.00","1,062,216.00","-1,117,459.00","-3,661,422.00","4,590,704.00","-1,205,023.00", 
MNW,Mint Payments Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , ,"5,951,444.00","4,634,290.00","7,854,980.00","8,683,277.00","5,420,233.00","3,226,677.00","12,241,185.00","7,349,872.00", 
MOQ,MOQ Limited,Annual Ratio Analysis - ROE, , , , , , , , ,--,--,9.93%,-10.29%,-14.78%,5.80%,-13.89%,-232.60%,-316.80%,19.17%,-29.75%,-43.74%,1.06%,886.47%,187.33%,69.57%,30.20%,-53.38%, 
MOQ,MOQ Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , ,"3,620,000.00","5,579,000.00","6,430,000.00","11,478,000.00","26,012,000.00","29,647,000.00","27,534,000.00","23,201,000.00","7,330,000.00","8,691,000.00","5,888,504.00","5,299,026.00","5,663,904.00","3,705,954.00","5,954,979.00","5,446,908.00","5,000.00","3,116,635.00", 
MOQ,MOQ Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,"288,000.00","502,000.00","560,000.00","-593,000.00","-984,000.00","434,000.00","-928,000.00","-4,673,000.00","-1,527,000.00","1,022,000.00","10,031.00","-1,239,652.00","35,859.00","-5,141,932.00","-2,200,713.00","-2,670,124.00","3,219,502.00","-17,330,125.00", 
MOQ,MOQ Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,--,--,"6,929,747.00","5,764,000.00","6,658,000.00","7,484,000.00","6,682,000.00","2,009,000.00","482,000.00","1,518,000.00","4,073,467.00","2,833,815.00","3,390,036.00","-580,048.00","-1,174,793.00","-3,838,127.00","-618,625.00","1,710,486.00", 
MOQ,MOQ Limited,Annual Balance Sheet - Total Assets, , , , , , , , ,--,--,"8,123,409.00","10,924,000.00","16,467,000.00","13,638,000.00","11,354,000.00","7,879,000.00","4,223,000.00","3,810,000.00","8,981,853.00","6,820,064.00","7,081,334.00","3,547,157.00","4,192,138.00","2,150,705.00","939,435.00","6,434,826.00", 
MOT,Motopia Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,0.00%,-6.23%,-46.15%,-47.03%,-72.41%,-48.39%,-60.05%,-266.35%,-836.59%,-37.88%,"-1,048.67%","-2,381.95%","15,098.40%",-200.52%,-76.90%, 
MOT,Motopia Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , ,--,--,0.00,0.00,"1,158,756.00","2,964,201.00","1,511,761.00","1,855,398.00","1,185,034.00","711,435.00","2,589,423.00",0.00,"20,769.00",--,"40,000.00", 
MOT,Motopia Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,0.00,"-225,888.00","-1,077,569.00","-1,667,746.00","-4,084,965.00","-2,956,014.00","-4,788,331.00","-5,483,777.00","-2,544,191.00","-1,086,904.00","-16,626,026.00","-2,199,472.00","-706,907.00","-1,671,354.00","-744,568.00", 
MOT,Motopia Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,"3,308,233.00","3,131,128.00","2,153,889.00","2,990,177.00","5,641,420.00","5,891,456.00","8,119,514.00","2,058,894.00","324,355.00","2,480,547.00","1,563,640.00","60,898.00","-4,682.00","833,530.00","968,183.00", 
MOT,Motopia Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , ,"3,308,233.00","3,173,128.00","2,252,349.00","3,293,073.00","7,087,041.00","7,066,835.00","9,180,065.00","2,766,906.00","1,677,770.00","3,156,772.00","3,453,713.00","244,577.00","174,508.00","978,476.00","1,223,484.00", 
MP1,Megaport Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00%, 
MP1,Megaport Limited,Annual Profit and Loss - Operating Revenue, , , , , , , , , , , , , , , , , , , , , , , , , ,--, 
MP1,Megaport Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , , , , , , , , , , , , , , ,0.00, 
MP1,Megaport Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , , , , , , , , , , , , , , ,"35,064,511.00", 
MP1,Megaport Limited,Annual Balance Sheet - Total Assets, , , , , , , , , , , , , , , , , , , , , , , , , ,"36,238,893.00", 
MSM,MSM Corporation International Ltd,Annual Ratio Analysis - ROE, , , , , , , ,-3.13%,-8.65%,-14.84%,-11.52%,-2.45%,-3.48%,-2.03%,-9.50%,-44.91%,-44.22%,-51.26%,-179.56%,"-2,933.85%",6.59%,-8.07%,-51.26%,-70.90%,-219.50%,-79.91%, 
MSM,MSM Corporation International Ltd,Annual Profit and Loss - Operating Revenue, , , , , , , ,"8,215,603.00","10,354,000.00","9,669,000.00","8,296,000.00","7,116,000.00","8,615,000.00","8,382,000.00","4,657,000.00","4,085,000.00","3,600,000.00","3,333,000.00","2,863,000.00","2,294,000.00","161,000.00",--,--,--,--,--, 
MSM,MSM Corporation International Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"-797,963.00","-3,021,000.00","-4,841,000.00","-2,935,000.00","-834,000.00","-2,879,000.00","-12,270,000.00","-10,242,000.00","-14,873,000.00","-12,190,000.00","-13,742,000.00","-21,651,000.00","-20,059,000.00","-110,362,000.00","93,229,798.00","-502,916.00","-645,002.00","-1,985,620.00","-724,890.00", 
MSM,MSM Corporation International Ltd,Annual Balance Sheet - Total Equity, , , , , , , ,"25,499,887.00","22,318,000.00","17,975,000.00","20,482,000.00","35,842,000.00","41,474,000.00","34,780,000.00","35,813,000.00","35,015,000.00","31,561,000.00","27,280,000.00","13,043,000.00","5,985,000.00","-94,143,000.00","1,493,141.00","981,194.00","909,786.00","463,652.00","907,123.00", 
MSM,MSM Corporation International Ltd,Annual Balance Sheet - Total Assets, , , , , , , ,"33,409,151.00","31,433,000.00","26,765,000.00","31,746,000.00","49,051,000.00","60,580,000.00","158,033,000.00","152,385,000.00","152,901,000.00","150,784,000.00","141,296,000.00","134,770,000.00","119,306,000.00",--,"1,584,380.00","1,105,303.00","1,038,085.00","702,820.00","957,188.00", 
MSP,Maxsec Group Limited,Annual Ratio Analysis - ROE,-24.62%,-18.23%,-8.23%,-24.54%,-4.46%,-7.79%,-130.59%,-137.64%,-37.57%,-553.16%,-0.76%,-143.58%,-67.58%,-15.35%,-36.02%,-49.96%,-81.72%,-229.58%,-715.56%,-405.03%,-55.77%,4.74%,9.82%,9.19%,5.38%,10.27%, 
MSP,Maxsec Group Limited,Annual Profit and Loss - Operating Revenue,0.00,0.00,0.00,0.00,"1,376,000.00","3,782,000.00","2,404,328.00","1,914,566.00","285,117.00",0.00,"1,781,912.00","1,175,048.00",0.00,"856,178.00","1,264,719.00","1,614,889.00","2,680,020.00","3,741,404.00","3,952,179.00","4,542,233.00","3,606,293.00","3,675,996.00","4,573,189.00","3,842,229.00","3,124,320.00","5,160,506.00", 
MSP,Maxsec Group Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-570,000.00","-1,042,000.00","-112,000.00","-140,000.00","-180,000.00","-315,000.00","-3,136,233.00","-1,714,618.00","-935,328.00","-2,286,765.00","-38,140.00","-1,697,775.00","1,093,968.00","-2,479,863.00","-6,169,897.00","-6,992,570.00","-8,840,647.00","-29,041,023.00","-13,690,506.00","-3,716,136.00","-842,390.00","45,373.00","246,579.00","260,004.00","187,193.00","411,470.00", 
MSP,Maxsec Group Limited,Annual Balance Sheet - Total Equity,"2,325,000.00","1,282,000.00","1,169,000.00","1,029,000.00","4,656,000.00","4,431,000.00","2,558,129.00","1,396,262.00","2,623,518.00","336,753.00","5,127,381.00","1,316,677.00","2,294,716.00","16,292,705.00","17,264,853.00","14,130,778.00","10,818,196.00","12,649,778.00","1,913,270.00","917,490.00","1,510,532.00","1,958,225.00","2,511,007.00","2,830,201.00","3,480,337.00","4,005,904.00", 
MSP,Maxsec Group Limited,Annual Balance Sheet - Total Assets,"3,169,000.00","2,062,000.00","2,103,000.00","2,041,000.00","6,467,000.00","6,581,000.00","4,564,171.00","4,888,825.00","3,073,156.00","803,634.00","5,562,472.00","1,794,530.00","2,800,766.00","18,851,652.00","18,432,056.00","16,104,784.00","12,856,487.00","14,376,583.00","4,049,263.00","2,687,489.00","3,810,762.00","3,132,018.00","3,955,507.00","4,037,679.00","4,068,967.00","5,787,957.00", 
MTL,Manalto Limited,Annual Ratio Analysis - ROE, , , , ,13.64%,13.87%,7.23%,2.26%,6.21%,1.46%, , , ,-17.50%,-37.43%,-158.95%,-23.30%,-57.74%,-44.12%,-96.84%,-48.11%,-93.31%,-81.58%,581.41%,95.55%,-131.33%, 
MTL,Manalto Limited,Annual Profit and Loss - Operating Revenue, , , , ,"66,007,000.00","73,644,000.00","129,134,600.00","184,905,680.00","281,355,008.00","298,607,008.00", , , ,--,--,"305,108.00","143,639.00","254,743.00","440,869.00","136,943.00","12,757.00","14,170.00","17,742.00","34,342.00","6,783.00","97,698.00", 
MTL,Manalto Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"3,426,000.00","3,661,000.00","5,289,381.00","1,571,700.00","7,024,000.00","1,653,000.00", , , ,"-1,143,120.00","-1,916,859.00","-3,143,840.00","-900,564.00","-2,370,082.00","-1,429,160.00","-1,940,447.00","-1,856,882.00","-2,338,085.00","-1,967,572.00","-3,952,613.00","-270,682.00","-3,602,186.00", 
MTL,Manalto Limited,Annual Balance Sheet - Total Equity, , , , ,"25,113,000.00","26,399,000.00","73,195,262.00","69,524,384.00","113,135,000.00","113,188,000.00", , , ,"6,533,451.00","5,121,712.00","1,977,872.00","3,865,820.00","4,105,053.00","3,239,513.00","2,003,780.00","3,859,739.00","2,505,591.00","2,411,695.00","-679,833.00","-283,283.00","2,777,645.00", 
