ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
MRD,Mount Ridley Mines Limited,Annual Ratio Analysis - Market Cap.($), , , ,0.00,0.00,"3,622,500.00","2,715,000.00","11,053,750.00","4,887,750.00","3,292,500.00","1,536,500.00","2,414,500.00","2,072,530.39","665,632.60","852,200.74","10,363,270.40"
MRP,Macphersons Resources Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,"40,366,177.00","34,617,511.00","35,364,344.00","30,538,114.00","32,795,978.00"
MRP,Macphersons Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , ,"23,964.00","136,513.00","24,454.00","89,805.00","130,850.00"
MRP,Macphersons Resources Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , ,"-6,518,539.00","-12,293,415.00","-13,255,379.00","-8,181,234.00","-9,152,546.00"
MRP,Macphersons Resources Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , ,"-6,591,088.00","-12,538,340.00","-13,549,923.00","-8,515,502.00","-9,461,822.00"
MRP,Macphersons Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,"-5,747,273.00","-11,723,666.00","-11,945,322.00","-5,637,047.00","-7,303,729.00"
MRP,Macphersons Resources Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , ,--,--,--,--,--
MRP,Macphersons Resources Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , ,"-23,982.95%","-11,006.79%","-85,605.00%",--,--
MRP,Macphersons Resources Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,-14.24%,-33.87%,-33.78%,-18.46%,-22.27%
MRP,Macphersons Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , ,"54,332,622.12","75,284,895.00","34,910,275.40","31,749,382.88","26,959,161.94"
MRQ,MRG Metals Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,"6,229,334.00","6,303,820.00","13,782,967.00","8,975,885.00","4,522,849.00"
MRQ,MRG Metals Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , ,--,--,--,"55,000.00","1,267,630.00"
MRQ,MRG Metals Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , ,"-345,500.00","-1,061,805.00","-1,253,507.00","-4,287,509.00","-3,455,325.00"
MRQ,MRG Metals Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , ,"-345,500.00","-1,062,173.00","-1,253,507.00","-5,309,627.00","-4,477,075.00"
MRQ,MRG Metals Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,"-316,660.00","-764,056.00","-1,070,853.00","-5,237,082.00","-4,453,036.00"
MRQ,MRG Metals Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , ,--,--,--,--,--
MRQ,MRG Metals Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , ,--,--,--,--,--
MRQ,MRG Metals Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,-5.08%,-12.12%,-7.77%,-58.35%,-98.46%
MRQ,MRG Metals Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , ,"22,390,160.00","10,579,920.00","25,301,540.00","10,848,969.20","13,561,211.50"
MRR,MinRex Resources Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,"3,183,083.00","3,034,778.00","2,741,314.00","2,304,679.00","1,545,287.00"
MRR,MinRex Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , ,--,--,--,--,--
MRR,MinRex Resources Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , ,0.00,"-489,808.00","-372,413.00","-484,124.00","-786,300.00"
MRR,MinRex Resources Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , ,0.00,"-489,848.00","-378,316.00","-493,156.00","-797,410.00"
MRR,MinRex Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,0.00,"-419,836.00","-293,464.00","-436,635.00","-759,392.00"
MRR,MinRex Resources Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , ,--,--,--,--,--
MRR,MinRex Resources Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , ,--,--,--,--,--
MRR,MinRex Resources Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,0.00%,-13.83%,-10.71%,-18.95%,-49.14%
MRR,MinRex Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , ,0.00,"4,900,000.14","2,625,000.08","5,600,000.16","2,975,000.08"
MSR,Manas Resources Limited,Annual Balance Sheet - Total Equity, , , , , , , , ,"11,850,503.00","10,493,499.00","14,399,935.00","31,114,240.00","27,876,834.00","33,962,468.00","20,386,906.00","28,248,091.00"
MSR,Manas Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , ,--,"169,719.00",--,"118,500.00","25,281.00","9,809.00",--,"9,751,715.00"
MSR,Manas Resources Limited,Annual Profit and Loss - EBITDA, , , , , , , , ,0.00,"-890,561.00","-1,274,391.00","-1,078,048.00","-3,656,582.00","-6,658,098.00","-1,471,145.00","-1,971,160.00"
MSR,Manas Resources Limited,Annual Profit and Loss - EBIT, , , , , , , , ,0.00,"-934,716.00","-1,314,724.00","-1,098,878.00","-3,709,960.00","-6,741,180.00","-1,509,618.00","-2,019,578.00"
MSR,Manas Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , ,0.00,"-779,880.00","-1,169,939.00","-841,138.00","-3,092,410.00","-6,238,603.00","-12,254,664.00","7,633,209.00"
MSR,Manas Resources Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , ,--,--,--,--,--,--,--,--
MSR,Manas Resources Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , ,--,--,--,--,"-12,232.15%","-63,600.81%",--,--
MSR,Manas Resources Limited,Annual Ratio Analysis - ROE, , , , , , , , ,0.00%,-5.95%,-8.12%,-5.41%,-11.09%,-18.37%,-6.48%,-7.13%
MSR,Manas Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , ,0.00,"5,950,000.10","9,789,433.47","33,148,038.20","33,148,038.20","13,226,023.68","6,183,052.02","3,583,217.34"
MTA,Metals of Africa Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , , ,"5,611,951.00","9,829,811.00","14,909,675.00","8,403,223.00"
MTA,Metals of Africa Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , ,--,--,"58,770.00","84,713.00"
MTA,Metals of Africa Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , ,0.00,"-1,457,483.00","-4,016,453.00","-8,335,326.00"
MTA,Metals of Africa Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , ,0.00,"-1,486,529.00","-4,073,290.00","-8,412,984.00"
MTA,Metals of Africa Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , ,0.00,"-1,484,958.00","-4,045,628.00","-8,522,394.00"
MTA,Metals of Africa Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , ,--,--,--,--
MTA,Metals of Africa Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , ,--,--,--,--
MTA,Metals of Africa Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , ,-28.40%,-15.11%,-27.13%,-99.85%
MTA,Metals of Africa Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , ,"7,024,500.21","6,393,600.09","6,857,035.43","12,654,990.54"
MTB,Mount Burgess Mining NL,Annual Balance Sheet - Total Equity,"13,773,473.00","12,321,000.00","9,401,916.00","8,654,776.00","10,082,807.00","11,841,499.00","13,170,326.00","13,421,983.00","14,883,619.00","14,770,137.00","13,934,772.00","14,132,705.00","13,808,359.00","-1,092,686.00","-2,209,036.00","-2,912,252.00"
MTB,Mount Burgess Mining NL,Annual Profit and Loss - Total Revenue Excluding Int,"645,477.00","5,000.00",--,"244,500.00","61,687.00","27,084.00",--,"25,799.00",--,313.00,478.00,--,"2,663.00","14,732.00","20,625.00","5,470.00"
MTB,Mount Burgess Mining NL,Annual Profit and Loss - EBITDA,"-512,850.00","-1,620,000.00","-3,077,861.00","-1,148,744.00","-723,007.00","-1,163,105.00","-1,121,645.00","-4,224,523.00","-1,162,043.00","-921,160.00","-864,251.00","-1,081,249.00","-1,226,217.00","-15,618,253.00","-1,270,299.00","-625,227.00"
MTB,Mount Burgess Mining NL,Annual Profit and Loss - EBIT,"-549,465.00","-1,693,000.00","-3,115,849.00","-1,190,329.00","-759,947.00","-1,182,423.00","-1,136,653.00","-4,235,314.00","-1,171,963.00","-925,553.00","-868,376.00","-1,085,732.00","-1,229,223.00","-15,623,771.00","-1,273,876.00","-627,884.00"
MTB,Mount Burgess Mining NL,Annual Profit and Loss - Reported NPAT After Abnorma,"-556,178.00","-1,258,000.00","-2,919,715.00","-1,132,140.00","-747,441.00","-1,172,867.00","-1,122,203.00","-4,212,660.00","-1,143,845.00","-550,415.00","-859,565.00","-1,016,458.00","-1,199,803.00","-15,589,972.00","-1,286,880.00","-725,186.00"
MTB,Mount Burgess Mining NL,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
MTB,Mount Burgess Mining NL,Annual Ratio Analysis - Net Profit Margin,-97.47%,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
MTB,Mount Burgess Mining NL,Annual Ratio Analysis - ROE,-4.04%,-10.21%,-31.05%,-13.08%,-7.41%,-9.90%,-8.52%,-31.39%,-7.69%,-5.93%,-6.17%,-7.19%,-8.69%,"1,426.76%",58.26%,24.90%
MTB,Mount Burgess Mining NL,Annual Ratio Analysis - Market Cap.($),"11,377,974.85","7,717,850.08","11,165,000.00","6,420,000.00","9,016,000.00","11,482,800.00","16,624,520.00","17,619,490.00","8,707,453.00","3,202,570.00","2,241,799.00","3,657,347.43","1,087,677.21","862,838.60","1,045,088.60","306,455.92"
MTH,Mithril Resources Limited,Annual Balance Sheet - Total Equity, , ,"7,285,000.00","3,851,637.00","8,190,641.00","7,334,368.00","3,859,952.00","8,947,110.00","7,675,720.00","7,675,319.00","12,482,329.00","20,946,915.00","19,023,721.00","16,393,939.00","17,206,420.00","3,801,280.00"
MTH,Mithril Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , ,--,"82,917.00","93,045.00","103,043.00",--,"137,498.00","156,122.00","1,301,042.00","116,458.00","1,396,425.00","111,722.00","63,291.00","14,496.00","69,550.00"
MTH,Mithril Resources Limited,Annual Profit and Loss - EBITDA, , ,0.00,"-198,910.00","-259,162.00","-1,285,130.00",0.00,"-681,987.00","-1,711,878.00","-1,655,044.00","-1,684,421.00","-3,695,033.00","-3,387,291.00","-3,377,831.00","-1,026,858.00","-14,040,505.00"
MTH,Mithril Resources Limited,Annual Profit and Loss - EBIT, , ,0.00,"-236,651.00","-273,283.00","-1,298,638.00",0.00,"-693,267.00","-1,734,318.00","-1,717,405.00","-1,735,862.00","-3,767,569.00","-3,481,173.00","-3,463,567.00","-1,082,533.00","-14,076,711.00"
MTH,Mithril Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , ,0.00,"-157,202.00","-102,471.00","-981,434.00",0.00,"-464,994.00","-1,448,694.00","-1,558,197.00","-1,524,768.00","-3,598,395.00","-3,067,662.00","-2,741,782.00","-718,925.00","-13,972,215.00"
MTH,Mithril Resources Limited,Annual Profit and Loss - Total Operating Income (ban, , ,--,--,--,--,--,--,--,--,--,--,--,--,--,--
MTH,Mithril Resources Limited,Annual Ratio Analysis - Net Profit Margin, , ,--,--,--,--,--,--,--,--,"-6,812.47%",--,--,--,--,--
MTH,Mithril Resources Limited,Annual Ratio Analysis - ROE, , ,0.00%,-4.08%,-1.25%,-13.38%,0.00%,-6.24%,-18.87%,-20.30%,-12.22%,-17.18%,-16.13%,-16.72%,-4.18%,-367.57%
MTH,Mithril Resources Limited,Annual Ratio Analysis - Market Cap.($), , ,0.00,"4,901,247.50","14,097,200.00","10,499,935.00",0.00,"15,085,760.00","8,530,740.00","10,112,812.50","14,895,687.50","21,083,088.00","5,929,618.50","4,392,310.00","1,893,946.50","2,105,216.46"
MUM,Mount Magnet South Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"6,641,891.00","9,502,245.00","6,647,577.00","12,275,913.00","15,386,408.00","20,015,259.00","13,918,953.00","2,067,392.00","473,608.00"
MUM,Mount Magnet South Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,"6,854.00",--,"149,757.00","4,526,181.00","44,637.00","66,319.00","35,735.00",--,"26,725.00"
MUM,Mount Magnet South Limited,Annual Profit and Loss - EBITDA, , , , , , , ,"-1,100,871.00","-1,292,922.00","-3,803,395.00","-1,832,682.00","-4,591,407.00","-3,293,291.00","-10,921,225.00","-13,201,090.00","-2,455,062.00"
MUM,Mount Magnet South Limited,Annual Profit and Loss - EBIT, , , , , , , ,"-1,111,780.00","-1,339,691.00","-3,859,535.00","-1,883,982.00","-4,633,754.00","-3,334,584.00","-10,949,894.00","-13,240,580.00","-2,471,582.00"
MUM,Mount Magnet South Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"-1,062,143.00","-1,100,924.00","-3,873,241.00","2,530,878.00","-4,627,747.00","-3,130,716.00","-12,048,104.00","-11,956,977.00","-2,537,893.00"
MUM,Mount Magnet South Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , ,--,--,--,--,--,--,--,--,--
MUM,Mount Magnet South Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , ,--,--,--,"-7,521.19%",--,"-4,720.69%","-27,880.52%",--,--
MUM,Mount Magnet South Limited,Annual Ratio Analysis - ROE, , , , , , , ,-15.99%,-11.59%,-58.27%,-16.04%,-30.08%,-15.64%,-71.58%,-578.36%,-524.04%
MUM,Mount Magnet South Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,"21,500,000.00","11,485,546.10","5,360,322.74","10,170,957.93","16,713,830.07","11,818,099.58","5,918,228.98","1,854,062.45","4,960,138.77"
MUS,Mustang Resources Limited,Annual Balance Sheet - Total Equity, ,"5,515,887.00","4,498,147.00","19,583,246.00","22,047,287.00","19,384,919.00","23,759,171.00","15,558,290.00","7,611,126.00","7,093,070.00","14,067,223.00","10,503,018.00","18,578,484.00","22,424,333.00","-413,304.00","24,098,054.00"
MUS,Mustang Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, ,--,"15,656.00","10,409.00","1,037,542.00","668,633.00","4,365,126.00","4,663,750.00","12,637,622.00","8,270,213.00","5,812,483.00","2,699,022.00","3,881,188.00","3,491,266.00","1,312,829.00","146,676.00"
MUS,Mustang Resources Limited,Annual Profit and Loss - EBITDA, ,"-1,667,759.00","-162,532.00","-2,556,181.00","-853,701.00","-4,204,297.00","2,770,960.00","-13,609,654.00","-23,735,253.00","-4,864,022.00","-7,624,378.00","-6,362,019.00","-4,302,042.00","-4,490,279.00","-2,665,208.00","-1,539,087.00"
MUS,Mustang Resources Limited,Annual Profit and Loss - EBIT, ,"-1,667,759.00","-162,532.00","-2,556,181.00","-1,318,457.00","-4,670,842.00","-694,375.00","-14,829,329.00","-23,757,297.00","-6,671,982.00","-9,904,829.00","-7,228,902.00","-4,583,389.00","-5,220,535.00","-2,914,387.00","-1,540,413.00"
MUS,Mustang Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, ,"-1,667,759.00","-139,735.00","-2,430,347.00","-1,276,137.00","-4,650,261.00","-792,915.00","-14,852,232.00","-23,962,999.00","-7,328,493.00","-15,208,084.00","-7,256,120.00","-4,766,272.00","-5,528,461.00","-23,444,116.00","-6,620,704.00"
MUS,Mustang Resources Limited,Annual Profit and Loss - Total Operating Income (ban, ,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
MUS,Mustang Resources Limited,Annual Ratio Analysis - Net Profit Margin, ,--,-892.53%,--,-247.16%,-795.99%,-18.16%,-319.16%,-191.61%,-80.56%,-261.65%,-268.91%,-128.92%,-158.35%,-242.22%,--
MUS,Mustang Resources Limited,Annual Ratio Analysis - ROE, ,-30.24%,-3.11%,-12.41%,-5.79%,-23.99%,-3.34%,-95.46%,-314.84%,-93.92%,-108.11%,-69.09%,-25.65%,-24.65%,769.39%,-7.82%
MUS,Mustang Resources Limited,Annual Ratio Analysis - Market Cap.($), ,0.00,"6,257,058.73","3,654,846.82","43,477,462.05","20,764,042.65","71,018,856.97","44,026,192.50","57,160,027.60","20,465,039.78","27,323,145.44","16,447,111.41","28,612,761.06","4,470,816.47","575,816.09","19,949,401.34"
MXR,Maximus Resources Limited,Annual Balance Sheet - Total Equity, , , , , ,"6,781,543.00","8,123,591.00","24,132,665.00","41,046,119.00","30,143,505.00","24,105,129.00","17,079,934.00","16,744,170.00","6,291,376.00","4,063,077.00","3,563,920.00"
MXR,Maximus Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,--,--,--,--,"339,783.00","220,716.00","6,862,038.00","-6,734.00",--,--,"1,102,500.00"
MXR,Maximus Resources Limited,Annual Profit and Loss - EBITDA, , , , , ,0.00,"-630,829.00","-1,492,785.00","-1,871,556.00","-14,340,101.00","-10,685,769.00","-7,130,584.00","-1,590,652.00","-10,756,648.00","-550,670.00","-1,227,210.00"
MXR,Maximus Resources Limited,Annual Profit and Loss - EBIT, , , , , ,0.00,"-635,592.00","-1,537,444.00","-1,883,958.00","-14,375,899.00","-10,771,891.00","-7,206,590.00","-1,604,546.00","-10,789,122.00","-552,537.00","-1,229,010.00"
MXR,Maximus Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , ,0.00,"-659,028.00","-812,172.00","-1,120,511.00","-13,388,668.00","-10,108,827.00","-7,194,331.00","-1,801,502.00","-13,080,046.00","-2,678,300.00","-97,389.00"
MXR,Maximus Resources Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , ,--,--,--,--,--,--,--,--,--,--,--
MXR,Maximus Resources Limited,Annual Ratio Analysis - Net Profit Margin, , , , , ,--,--,--,--,"-2,339.60%","-3,456.47%",281.51%,--,--,--,--
MXR,Maximus Resources Limited,Annual Ratio Analysis - ROE, , , , , ,0.00%,-8.11%,-7.97%,-4.57%,-39.32%,-50.05%,10.94%,-8.43%,-171.16%,-13.05%,-33.67%
MXR,Maximus Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , ,0.00,"8,122,240.12","31,786,636.98","29,487,362.36","4,437,171.26","3,396,185.46","4,104,584.47","3,087,166.90","1,738,752.73","1,738,752.78","1,740,815.00"
MZI,MZI Resources Limited,Annual Balance Sheet - Total Equity, , , , ,"1,808,281.00","4,130,733.00","9,223,886.00","13,530,447.00","10,497,523.00","7,081,457.00","11,691,608.00","11,247,654.00","17,132,352.00","18,125,000.00","18,479,000.00","4,608,000.00"
MZI,MZI Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , ,"137,965.00","1,000.00","84,201.00","1,127,839.00",--,"951,202.00","2,825.00","5,991,779.00","13,217,506.00","28,787,000.00","263,000.00","4,316,000.00"
MZI,MZI Resources Limited,Annual Profit and Loss - EBITDA, , , , ,"-1,058,466.00","-1,216,062.00","-1,518,117.00","-2,233,107.00","-3,902,169.00","-8,859,338.00","-4,492,591.00","-5,823,041.00","3,042,473.00","2,793,000.00","-7,079,000.00","-11,221,000.00"
MZI,MZI Resources Limited,Annual Profit and Loss - EBIT, , , , ,"-1,062,723.00","-1,226,263.00","-1,554,933.00","-2,276,944.00","-3,963,057.00","-8,977,720.00","-4,599,850.00","-9,195,208.00","-127,344.00","-2,410,000.00","-7,281,000.00","-11,424,000.00"
MZI,MZI Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"-1,087,166.00","-1,166,022.00","-1,365,484.00","-1,976,465.00","-4,111,331.00","-8,424,234.00","-4,770,497.00","-10,052,487.00","-678,585.00","-2,447,000.00","-8,306,000.00","-16,646,000.00"
MZI,MZI Resources Limited,Annual Profit and Loss - Total Operating Income (ban, , , , ,--,--,--,--,--,--,--,--,--,--,--,--
MZI,MZI Resources Limited,Annual Ratio Analysis - Net Profit Margin, , , , ,--,--,--,-159.71%,--,-868.42%,"-527,219.04%",-155.74%,-2.64%,-8.50%,--,--
MZI,MZI Resources Limited,Annual Ratio Analysis - ROE, , , , ,-360.66%,-28.23%,-14.80%,-13.07%,-36.12%,-116.27%,-40.37%,-82.15%,-1.45%,-13.50%,-44.95%,-361.24%
MZI,MZI Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , ,0.00,"11,165,842.86","15,036,595.70","13,513,129.71","9,162,845.73","4,459,370.47","8,134,999.49","19,455,688.76","39,077,011.47","28,167,766.40","22,292,653.34","32,007,194.55"
MZM,Montezuma Mining Company Limited,Annual Balance Sheet - Total Equity, , , , , , ,"4,837,368.00","2,658,224.00","2,217,989.00","2,636,274.00","7,942,827.00","7,386,146.00","8,067,546.00","8,315,884.00","11,379,152.00","8,831,926.00"
MZM,Montezuma Mining Company Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,--,"131,161.00","319,600.00","2,000,000.00","7,784,892.00","1,093,934.00","125,000.00","1,383,864.00","4,648,508.00","249,190.00"
MZM,Montezuma Mining Company Limited,Annual Profit and Loss - EBITDA, , , , , , ,0.00,"-1,531,790.00","-2,412,461.00","219,623.00","5,699,247.00","-4,490,455.00","-4,438,976.00","-1,871,538.00","-1,174,389.00","-2,892,246.00"
MZM,Montezuma Mining Company Limited,Annual Profit and Loss - EBIT, , , , , , ,0.00,"-1,535,169.00","-2,428,476.00","205,315.00","5,688,077.00","-4,509,835.00","-4,472,192.00","-1,895,720.00","-1,214,201.00","-2,938,560.00"
MZM,Montezuma Mining Company Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,0.00,"-1,535,169.00","-2,307,425.00","349,145.00","5,049,048.00","-3,602,100.00","-4,007,047.00","-742,422.00","2,987,400.00","-2,677,501.00"
MZM,Montezuma Mining Company Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , ,--,--,--,--,--,--,--,--,--,--
MZM,Montezuma Mining Company Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , ,--,"-1,170.45%",--,--,--,--,--,--,--,--
MZM,Montezuma Mining Company Limited,Annual Ratio Analysis - ROE, , , , , , ,0.00%,-57.75%,-104.03%,13.24%,63.57%,-48.77%,-49.67%,-8.93%,-5.15%,-30.32%
MZM,Montezuma Mining Company Limited,Annual Ratio Analysis - Market Cap.($), , , , , , ,0.00,"8,829,150.82","5,161,696.25","8,338,714.00","15,156,685.08","21,981,755.25","12,517,904.75","6,553,184.55","9,512,687.25","17,616,087.50"
MZN,Marindi Metals Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"3,475,900.00","4,294,686.00","2,692,126.00","3,928,025.00","2,154,459.00","2,579,186.00","1,390,505.00","1,453,619.00","964,834.00"
MZN,Marindi Metals Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,--,--,--,--,--,"6,280.00",--,--
MZN,Marindi Metals Limited,Annual Profit and Loss - EBITDA, , , , , , , ,"-1,383,600.00","-2,766,415.00","-2,074,572.00","-2,643,834.00","-4,841,013.00","-3,223,650.00","-2,402,788.00","-642,580.00","-499,127.00"
MZN,Marindi Metals Limited,Annual Profit and Loss - EBIT, , , , , , , ,"-1,386,355.00","-2,766,415.00","-2,080,188.00","-2,647,425.00","-4,844,812.00","-3,230,497.00","-2,409,591.00","-647,736.00","-501,325.00"
MZN,Marindi Metals Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"-1,278,388.00","-2,622,618.00","-1,988,399.00","-2,586,964.00","-4,732,589.00","-3,164,606.00","-2,347,880.00","-511,886.00","-488,785.00"
MZN,Marindi Metals Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , ,--,--,--,--,--,--,--,--,--
MZN,Marindi Metals Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , ,--,--,--,--,--,--,--,--,--
MZN,Marindi Metals Limited,Annual Ratio Analysis - ROE, , , , , , , ,-36.78%,-61.07%,-73.86%,-65.86%,-219.66%,-122.70%,-168.85%,-35.21%,-50.66%
MZN,Marindi Metals Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,"5,383,333.22","18,165,468.42","9,497,310.75","11,146,681.35","20,254,894.24","11,799,746.76","1,548,717.72","2,009,963.11","4,271,171.61"
NAG,Nagambie Resources Limited,Annual Balance Sheet - Total Equity, , , , , , ,"8,643,529.00","8,148,690.00","6,147,817.00","4,803,828.00","5,095,361.00","4,701,345.00","4,251,227.00","3,964,253.00","4,868,533.00","5,665,853.00"
NAG,Nagambie Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , ,--,"23,879.00","113,521.00","38,206.00","38,913.00","214,316.00","207,994.00","123,939.00","88,582.00","165,692.00"
NAG,Nagambie Resources Limited,Annual Profit and Loss - EBITDA, , , , , , ,"-612,831.00","-1,507,042.00","-3,259,392.00","-2,334,689.00","-966,954.00","-318,278.00","-301,196.00","-1,152,831.00","-719,229.00","-812,768.00"
NAG,Nagambie Resources Limited,Annual Profit and Loss - EBIT, , , , , , ,"-614,681.00","-1,581,406.00","-3,351,849.00","-2,385,011.00","-1,006,951.00","-341,402.00","-321,629.00","-1,163,015.00","-728,998.00","-824,341.00"
NAG,Nagambie Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , ,"-578,712.00","-1,426,877.00","-3,256,454.00","-2,351,890.00","-985,332.00","-420,416.00","-472,558.00","-1,355,181.00","-742,772.00","-634,351.00"
NAG,Nagambie Resources Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , ,--,--,--,--,--,--,--,--,--,--
NAG,Nagambie Resources Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , ,--,--,"-26,350.98%","-6,304.32%","-2,568.44%",-196.17%,-243.51%,"-1,093.43%",-838.51%,-424.26%
NAG,Nagambie Resources Limited,Annual Ratio Analysis - ROE, , , , , , ,-6.70%,-17.51%,-52.97%,-48.96%,-19.34%,-8.94%,-11.12%,-34.19%,-15.26%,-11.20%
NAG,Nagambie Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , , ,"8,757,812.50","7,411,750.00","2,849,802.00","3,897,935.97","5,065,798.44","3,883,778.80","2,532,899.22","4,468,816.64","9,229,248.32","11,158,834.51"
NAV,Navigator Resources Ltd,Annual Balance Sheet - Total Equity, , , ,"2,815,249.00","2,664,600.00","3,967,570.00","9,757,308.00","18,711,398.00","23,763,092.00","23,213,000.00","36,665,000.00","50,549,000.00","41,673,000.00","-7,415,000.00","-16,973,000.00","-19,502,082.00"
NAV,Navigator Resources Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , ,754.00,"171,172.00",--,"160,585.00",--,--,--,"15,982,000.00","112,833,000.00","95,792,000.00","357,000.00","30,000.00",--
NAV,Navigator Resources Ltd,Annual Profit and Loss - EBITDA, , , ,"-332,882.00","-229,878.00","-383,558.00","-862,782.00","-1,251,826.00","-1,304,594.00","-4,134,000.00","-15,159,000.00","12,120,000.00","-33,396,000.00","-5,201,000.00","-1,586,000.00","-1,195,050.00"
NAV,Navigator Resources Ltd,Annual Profit and Loss - EBIT, , , ,"-336,205.00","-242,944.00","-406,423.00","-887,110.00","-1,281,396.00","-1,351,544.00","-4,198,000.00","-16,033,000.00","7,124,000.00","-38,272,000.00","-5,234,000.00","-1,586,000.00","-1,195,050.00"
