ASX Code,Company Name,Item,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
IPB,IPB Petroleum Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , , ,0.00,"-1,832,106.00","-1,542,454.00","-4,308,032.00"
IPB,IPB Petroleum Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , , ,0.00,"-1,865,382.00","-1,569,714.00","-4,328,012.00"
IPB,IPB Petroleum Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , ,0.00,"-1,810,087.00","-1,492,274.00","-4,263,386.00"
IPB,IPB Petroleum Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , ,--,--,--,--
IPB,IPB Petroleum Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , ,--,--,--,--
IPB,IPB Petroleum Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , , ,0.00%,-48.67%,-17.01%,-75.57%
IPB,IPB Petroleum Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , ,0.00,"24,707,775.00","30,234,108.02","1,705,028.79"
IPM,Incremental Petroleum Limited,Annual Balance Sheet - Total Equity, , , , , ,"60,723,000.00","66,249,000.00","78,137,000.00","96,097,000.00", , , , , , , 
IPM,Incremental Petroleum Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , ,"9,740,000.00","40,700,000.00","39,338,000.00","52,379,000.00", , , , , , , 
IPM,Incremental Petroleum Limited,Annual Profit and Loss - EBITDA, , , , , ,"5,067,000.00","19,581,000.00","17,694,000.00","21,654,000.00", , , , , , , 
IPM,Incremental Petroleum Limited,Annual Profit and Loss - EBIT, , , , , ,"4,092,000.00","15,938,000.00","13,506,000.00","17,378,000.00", , , , , , , 
IPM,Incremental Petroleum Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , ,"3,096,000.00","12,022,000.00","10,774,000.00","12,385,000.00", , , , , , , 
IPM,Incremental Petroleum Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , ,--,--,--,--, , , , , , , 
IPM,Incremental Petroleum Limited,Annual Ratio Analysis - Net Profit Margin, , , , , ,31.79%,29.54%,27.39%,23.64%, , , , , , , 
IPM,Incremental Petroleum Limited,Annual Ratio Analysis - ROE, , , , , ,5.10%,18.15%,13.79%,12.89%, , , , , , , 
IPM,Incremental Petroleum Limited,Annual Ratio Analysis - Market Cap.($), , , , , ,"71,020,000.00","83,328,000.00","89,000,142.00","77,343,536.85", , , , , , , 
ITC,Impress Energy Limited,Annual Balance Sheet - Total Equity,"13,894,355.00","10,626,318.00","6,668,092.00","1,951,428.00","4,435,347.00","3,522,395.00","15,067,494.00","17,184,870.00","17,574,246.00","18,289,231.00","23,827,428.00", , , , , 
ITC,Impress Energy Limited,Annual Profit and Loss - Total Revenue Excluding Int,"2,791,999.00","367,493.00","464,160.00","1,856,405.00","401,549.00","454,225.00","3,189,299.00","4,542,476.00","4,132,000.00","8,843,210.00","7,907,267.00", , , , , 
ITC,Impress Energy Limited,Annual Profit and Loss - EBITDA,"594,363.00","-4,349,850.00","-2,939,822.00","-2,852,519.00","-433,732.00","-1,035,275.00","-1,910,825.00","-1,309,059.00","-984,713.00","-5,057,213.00","2,441,806.00", , , , , 
ITC,Impress Energy Limited,Annual Profit and Loss - EBIT,"391,928.00","-4,846,557.00","-3,240,662.00","-3,024,437.00","-446,481.00","-1,043,086.00","-3,067,524.00","-2,836,318.00","-2,390,957.00","-6,798,150.00","1,129,940.00", , , , , 
ITC,Impress Energy Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"571,000.00","-4,328,856.00","-3,841,139.00","-2,849,919.00","-300,092.00","-912,952.00","-2,992,212.00","-2,635,929.00","-2,305,258.00","-7,005,193.00","1,122,397.00", , , , , 
ITC,Impress Energy Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--, , , , , 
ITC,Impress Energy Limited,Annual Ratio Analysis - Net Profit Margin,111.57%,"-1,153.76%",-856.57%,-865.82%,"-2,336.44%",-787.85%,-105.80%,-65.88%,-63.56%,-79.22%,14.22%, , , , , 
ITC,Impress Energy Limited,Annual Ratio Analysis - ROE,17.49%,-35.76%,-58.38%,-129.93%,-6.77%,-25.92%,-19.86%,-15.34%,-13.12%,-38.30%,4.71%, , , , , 
ITC,Impress Energy Limited,Annual Ratio Analysis - Market Cap.($),"10,408,913.46","5,883,298.93","4,412,535.00","2,375,980.38","11,804,116.15","6,557,842.30","32,781,833.76","33,099,569.72","22,500,164.25","44,586,436.05","46,102,490.36", , , , , 
ITR,Interra Resources Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"36,355,972.00","49,091,345.00","39,371,468.00","36,049,074.00", , , , , 
ITR,Interra Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,"25,321,863.00","18,713,680.00","20,707,172.00", , , , , 
ITR,Interra Resources Limited,Annual Profit and Loss - EBITDA, , , , , , , ,0.00,"6,923,892.00","3,626,092.00","5,640,334.00", , , , , 
ITR,Interra Resources Limited,Annual Profit and Loss - EBIT, , , , , , , ,0.00,"4,235,409.00","2,408,169.00","2,824,822.00", , , , , 
ITR,Interra Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,0.00,"2,447,961.00","1,647,847.00","1,682,573.00", , , , , 
ITR,Interra Resources Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , ,--,--,--,--, , , , , 
ITR,Interra Resources Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , ,--,9.70%,11.71%,11.51%, , , , , 
ITR,Interra Resources Limited,Annual Ratio Analysis - ROE, , , , , , , ,0.00%,4.99%,4.19%,4.67%, , , , , 
ITR,Interra Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,0.00,"69,368,464.26","43,676,440.46","43,676,440.46", , , , , 
JAT,Jatenergy Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"19,450,507.00","12,820,139.00","9,018,408.00","4,235,653.00","9,888,052.00","5,527,746.00","4,908,841.00","1,905,507.00","1,436,713.00"
JAT,Jatenergy Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,"41,026.00","394,074.00","60,646.00","17,697.00","430,218.00","109,712.00","556,663.00","26,021.00"
JAT,Jatenergy Limited,Annual Profit and Loss - EBITDA, , , , , , , ,0.00,"-2,746,783.00","-3,999,371.00","-4,972,375.00","-3,256,986.00","-4,725,670.00","-2,210,438.00","-3,038,663.00","-700,563.00"
JAT,Jatenergy Limited,Annual Profit and Loss - EBIT, , , , , , , ,0.00,"-2,751,333.00","-4,005,241.00","-4,978,888.00","-3,263,241.00","-4,734,828.00","-2,222,127.00","-3,050,997.00","-701,554.00"
JAT,Jatenergy Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,0.00,"-4,973,076.00","-3,298,791.00","-4,803,303.00","-3,166,075.00","-4,664,932.00","-2,213,417.00","-3,040,654.00","-1,127,373.00"
JAT,Jatenergy Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , ,--,--,--,--,--,--,--,--,--
JAT,Jatenergy Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , ,--,--,--,--,"-45,467.04%","-1,178.65%","-2,417.73%","-3,186.65%",--
JAT,Jatenergy Limited,Annual Ratio Analysis - ROE, , , , , , , ,0.00%,-16.21%,-39.17%,-113.40%,-31.67%,-83.82%,-55.01%,-318.77%,-112.62%
JAT,Jatenergy Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,0.00,"11,415,436.25","4,000,473.75","2,285,985.00","5,900,209.55","2,835,165.63","2,168,442.50","1,864,234.22","2,687,679.96"
JKA,Jacka Resources Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"2,858,582.00","6,444,524.00","25,094,073.00","33,768,705.00","51,059,853.00","8,219,685.00"
JKA,Jacka Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,--,--,"613,739.00","514,644.00","14,616,590.00","880,147.00"
JKA,Jacka Resources Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , ,0.00,"-4,621,993.00","-1,172,498.00","-1,123,128.00","10,935,465.00","-44,114,377.00"
JKA,Jacka Resources Limited,Annual Profit and Loss - EBIT, , , , , , , , , , ,0.00,"-4,622,603.00","-1,177,351.00","-1,127,968.00","10,930,625.00","-44,119,217.00"
JKA,Jacka Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,0.00,"-4,573,781.00","-1,124,483.00","-1,069,929.00","10,689,775.00","-44,106,138.00"
JKA,Jacka Resources Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , ,--,--,--,--,--,--
JKA,Jacka Resources Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , ,--,--,"-91,794.53%",--,--,--
JKA,Jacka Resources Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,0.00%,-70.97%,-4.48%,-3.17%,20.94%,-536.59%
JKA,Jacka Resources Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00,"6,579,925.14","34,651,890.42","20,230,918.20","19,766,144.15","4,608,228.83"
JPR,Jupiter Energy Limited,Annual Balance Sheet - Total Equity, , , ,"7,756,664.00","7,174,409.00","2,529,931.00","2,180,372.00","7,355,666.00","15,001,912.00","12,097,703.00","23,396,805.00","40,920,376.00","38,468,617.00","54,573,145.00","39,830,138.00","41,654,900.00"
JPR,Jupiter Energy Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , ,--,"19,485.00","64,032.00","27,110.00",806.00,--,"49,421.00","15,895.00",--,"1,956,317.00","5,083,715.00","9,010,611.00","4,124,147.00"
JPR,Jupiter Energy Limited,Annual Profit and Loss - EBITDA, , , ,0.00,"-656,441.00","-5,651,800.00","-2,272,040.00","-877,535.00","-2,920,698.00","-2,741,758.00","-5,511,415.00","-4,911,244.00","-3,360,158.00","-4,303,821.00","-613,222.00","-7,815,342.00"
JPR,Jupiter Energy Limited,Annual Profit and Loss - EBIT, , , ,0.00,"-679,903.00","-5,679,153.00","-2,282,642.00","-884,609.00","-2,931,480.00","-2,754,328.00","-5,538,024.00","-4,954,400.00","-3,601,881.00","-4,446,022.00","-615,804.00","-7,848,675.00"
JPR,Jupiter Energy Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , ,0.00,"-581,330.00","-5,569,278.00","-2,216,888.00","-3,868,571.00","-2,533,868.00","-2,610,253.00","-5,512,070.00","-4,889,671.00","-4,295,102.00","-4,885,829.00","-2,547,271.00","-10,982,261.00"
JPR,Jupiter Energy Limited,Annual Profit and Loss - Total Operating Income (ban, , , ,--,--,--,--,--,--,--,--,--,--,--,--,--
JPR,Jupiter Energy Limited,Annual Ratio Analysis - Net Profit Margin, , , ,--,"-10,598.54%","-16,441.64%","-11,023.81%",--,--,"-5,281.67%","-34,678.01%",--,-404.02%,-84.56%,-33.58%,-281.86%
JPR,Jupiter Energy Limited,Annual Ratio Analysis - ROE, , , ,0.00%,-8.10%,-220.14%,-101.67%,-9.67%,-16.89%,-21.58%,-23.56%,-11.95%,-11.17%,-8.95%,-6.40%,-26.36%
JPR,Jupiter Energy Limited,Annual Ratio Analysis - Market Cap.($), , , ,0.00,"3,160,258.07","3,555,640.62","11,375,073.22","69,493,559.76","42,815,542.68","12,665,106.62","31,017,713.68","83,420,867.62","48,194,013.91","84,357,731.15","61,351,077.20","38,344,423.25"
KAR,Karoon Gas Australia Ltd,Annual Balance Sheet - Total Equity, , , , ,"4,578,638.00","16,216,406.00","33,109,886.00","81,136,721.00","130,742,056.00","334,658,839.00","361,703,571.00","617,867,324.00","600,599,921.00","599,840,897.00","766,473,931.00","958,505,640.00"
KAR,Karoon Gas Australia Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , ,--,--,"77,459.00","885,151.00","22,215.00","9,787,639.00",914.00,--,"4,396,073.00","3,024,994.00","2,219,376.00","399,202,199.00"
KAR,Karoon Gas Australia Ltd,Annual Profit and Loss - EBITDA, , , , ,"-200,129.00","-719,201.00","-3,644,034.00","-16,456,630.00","-11,031,117.00","198,886.00","-11,950,361.00","-30,868,513.00","-15,595,564.00","-17,543,537.00","-23,674,145.00","350,140,235.00"
KAR,Karoon Gas Australia Ltd,Annual Profit and Loss - EBIT, , , , ,"-212,316.00","-784,426.00","-3,767,744.00","-16,676,562.00","-11,376,269.00","-197,602.00","-12,366,028.00","-31,399,758.00","-16,544,240.00","-18,553,636.00","-24,709,802.00","348,974,223.00"
KAR,Karoon Gas Australia Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , ,"-178,301.00","-626,450.00","-2,835,982.00","-14,642,257.00","-6,055,339.00","4,452,766.00","-14,893,839.00","-23,304,914.00","-3,287,382.00","-10,930,403.00","-5,518,780.00","231,456,873.00"
KAR,Karoon Gas Australia Ltd,Annual Profit and Loss - Total Operating Income (ban, , , , ,--,--,--,--,--,--,--,--,--,--,--,--
KAR,Karoon Gas Australia Ltd,Annual Ratio Analysis - Net Profit Margin, , , , ,--,--,--,"-1,654.21%",--,--,--,--,--,--,-493.59%,"18,696.50%"
KAR,Karoon Gas Australia Ltd,Annual Ratio Analysis - ROE, , , , ,-3.89%,-3.86%,-8.57%,-18.05%,-4.63%,1.33%,-1.76%,-2.85%,-0.53%,-1.82%,-0.72%,24.15%
KAR,Karoon Gas Australia Ltd,Annual Ratio Analysis - Market Cap.($), , , , ,"6,874,478.32","94,340,984.90","117,800,750.65","272,338,394.86","600,541,652.38","1,557,133,643.79","1,056,399,878.10","1,158,030,621.87","892,325,699.07","1,127,031,714.21","785,433,653.67","554,975,412.75"
KEY,Key Petroleum Limited,Annual Balance Sheet - Total Equity, , , , , , , ,"19,550,428.00","14,020,136.00","10,856,979.00","8,855,474.00","3,024,850.00","2,030,133.00","4,683,483.00","5,036,055.00","4,555,576.00"
KEY,Key Petroleum Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , ,--,371.00,"178,904.00","1,090,538.00","1,879,805.00","45,160.00","221,318.00","49,220.00","179,401.00"
KEY,Key Petroleum Limited,Annual Profit and Loss - EBITDA, , , , , , , ,"-514,974.00","-6,512,601.00","-3,411,913.00","-5,013,444.00","-7,021,655.00","-1,947,166.00","-1,895,440.00","-1,411,682.00","-2,135,917.00"
KEY,Key Petroleum Limited,Annual Profit and Loss - EBIT, , , , , , , ,"-518,058.00","-6,565,058.00","-3,459,419.00","-6,225,441.00","-8,955,014.00","-1,954,496.00","-1,901,526.00","-1,430,737.00","-2,183,780.00"
KEY,Key Petroleum Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , ,"-318,271.00","-5,745,181.00","-3,136,955.00","-6,072,006.00","-8,845,724.00","-2,898,621.00","-2,371,464.00","-1,332,959.00","-2,117,735.00"
KEY,Key Petroleum Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , ,--,--,--,--,--,--,--,--,--
KEY,Key Petroleum Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , ,--,--,--,-556.79%,-470.57%,--,--,--,--
KEY,Key Petroleum Limited,Annual Ratio Analysis - ROE, , , , , , , ,-1.63%,-40.98%,-28.89%,-68.57%,-292.44%,-94.59%,-37.77%,-26.47%,-46.49%
KEY,Key Petroleum Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , ,"19,780,001.15","25,370,001.48","12,040,000.70","8,201,057.63","3,240,715.60","9,242,181.21","3,153,565.92","7,376,557.33","3,611,792.20"
KIK,Kairiki Energy Limited,Annual Balance Sheet - Total Equity,"1,472,000.00","-458,968.00","1,350,182.00","1,272,491.00","1,881,627.00","1,215,637.00","1,931,823.00","14,288,451.00","23,640,000.00","35,502,000.00","36,401,000.00","6,337,000.00","9,595,000.00","-2,966,566.00","1,872,937.00","87,159.00"
KIK,Kairiki Energy Limited,Annual Profit and Loss - Total Revenue Excluding Int,"1,008,000.00","650,547.00","13,497.00",--,"294,202.00",210.00,"16,000.00","4,000.00","5,000.00","436,000.00","922,000.00","227,000.00","23,000.00","422,961.00","275,660.00","85,423.00"
KIK,Kairiki Energy Limited,Annual Profit and Loss - EBITDA,"-3,265,000.00","-1,955,861.00","-402,770.00","-738,055.00","-1,167,939.00","-896,348.00","-727,296.00","-1,724,620.00","-4,031,000.00","-2,482,000.00","-863,000.00","-1,741,000.00","-1,832,000.00","-12,456,964.00","-4,162,532.00","-2,160,458.00"
KIK,Kairiki Energy Limited,Annual Profit and Loss - EBIT,"-3,470,000.00","-1,977,154.00","-408,020.00","-744,295.00","-1,179,364.00","-903,699.00","-732,587.00","-1,726,416.00","-4,048,000.00","-2,500,000.00","-878,000.00","-1,748,000.00","-1,838,000.00","-12,458,387.00","-4,162,982.00","-2,160,458.00"
KIK,Kairiki Energy Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-11,832,000.00","-1,930,883.00","-384,615.00","-734,689.00","-1,148,390.00","-894,022.00","-711,164.00","-1,543,092.00","-3,749,000.00","-4,259,000.00","-2,945,000.00","-43,006,000.00","-3,161,000.00","-13,662,348.00","-4,467,055.00","-2,205,887.00"
KIK,Kairiki Energy Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
KIK,Kairiki Energy Limited,Annual Ratio Analysis - Net Profit Margin,-349.33%,--,"-3,061.98%",--,"-114,839.00%",--,"-4,444.78%",--,"-74,980.00%",--,--,--,--,--,--,--
KIK,Kairiki Energy Limited,Annual Ratio Analysis - ROE,-229.01%,420.70%,-28.49%,-57.74%,-61.03%,-73.54%,-36.81%,-10.80%,-15.86%,-12.00%,-8.09%,-56.04%,-32.94%,460.54%,-236.82%,"-2,530.88%"
KIK,Kairiki Energy Limited,Annual Ratio Analysis - Market Cap.($),"7,075,641.26","7,479,963.62","4,016,624.02","3,049,473.74","2,822,387.39","2,783,009.20","21,721,740.48","76,922,740.16","111,292,811.19","89,767,999.65","64,504,649.77","7,125,135.98","5,376,727.67","2,983,363.84","1,872,979.84","702,367.44"
KKO,Kinetiko Energy Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , ,"9,911,532.00", ,"8,630,482.00","9,840,140.00","9,899,767.00","9,309,047.00"
KKO,Kinetiko Energy Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , ,--, ,"2,773.00",--,"48,581.00",--
KKO,Kinetiko Energy Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , ,0.00, ,"-1,439,287.00","-1,673,912.00","-1,753,934.00","-1,163,550.00"
KKO,Kinetiko Energy Limited,Annual Profit and Loss - EBIT, , , , , , , , , , ,0.00, ,"-1,450,930.00","-1,727,889.00","-1,817,056.00","-1,219,830.00"
KKO,Kinetiko Energy Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , ,0.00, ,"-1,089,827.00","-1,596,927.00","-1,785,528.00","-1,200,962.00"
KKO,Kinetiko Energy Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , ,--, ,--,--,--,--
KKO,Kinetiko Energy Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , ,--, ,--,--,--,--
KKO,Kinetiko Energy Limited,Annual Ratio Analysis - ROE, , , , , , , , , , ,0.00%, ,-6.31%,-16.23%,-18.04%,-12.90%
KKO,Kinetiko Energy Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , ,0.00, ,"21,450,000.00","24,253,500.00","8,061,420.00","1,970,994.00"
KLR,Kaili Resources Limited,Annual Balance Sheet - Total Equity,"20,338,198.00","9,427,853.00","3,926,226.00","5,001,350.00","4,933,480.00","8,447,840.00","9,584,255.00","-7,463,510.00","-9,699,476.00","-7,963,645.00","-7,352,838.00","-7,800,476.00","-7,703,804.00","426,468.00","2,698,194.00","3,296,353.00"
KLR,Kaili Resources Limited,Annual Profit and Loss - Total Revenue Excluding Int,"33,120,766.00","32,630,840.00","35,911,321.00","26,770,748.00","24,535,853.00","28,010,059.00","35,532,861.00","17,836,050.00","1,195,227.00",--,--,--,"41,182.00","458,928.00","1,845.00","226,970.00"
KLR,Kaili Resources Limited,Annual Profit and Loss - EBITDA,"-963,607.00","-3,855,959.00","-3,700,169.00","2,265,677.00","1,404,709.00","798,302.00","4,643,940.00","-14,181,932.00","-297,243.00","-169,876.00","-82,794.00","-69,335.00","-142,991.00","195,863.00","-693,928.00","-1,016,750.00"
KLR,Kaili Resources Limited,Annual Profit and Loss - EBIT,"-3,051,103.00","-5,304,937.00","-4,626,627.00","1,722,921.00","855,820.00","178,557.00","3,833,954.00","-15,200,897.00","-297,243.00","-169,876.00","-82,794.00","-69,335.00","-143,328.00","195,694.00","-694,772.00","-1,017,123.00"
KLR,Kaili Resources Limited,Annual Profit and Loss - Reported NPAT After Abnorma,"-2,964,466.00","-15,378,476.00","-5,326,893.00","1,572,414.00","135,880.00","-633,424.00","2,065,045.00","-15,992,235.00","133,409.00","-526,254.00","-464,875.00","-409,208.00","-143,328.00","165,167.00","-691,709.00","-976,485.00"
KLR,Kaili Resources Limited,Annual Profit and Loss - Total Operating Income (ban,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
KLR,Kaili Resources Limited,Annual Ratio Analysis - Net Profit Margin,-10.74%,-3.59%,-13.27%,5.87%,0.55%,-2.26%,8.69%,-89.66%,"-3,837.51%",--,--,--,--,35.99%,--,--
KLR,Kaili Resources Limited,Annual Ratio Analysis - ROE,-17.49%,-13.22%,-728.29%,31.44%,2.75%,-7.50%,30.14%,214.27%,6.33%,6.61%,6.32%,5.25%,1.86%,38.73%,-25.64%,-29.62%
KLR,Kaili Resources Limited,Annual Ratio Analysis - Market Cap.($),"26,799,648.60","3,462,456.08","2,883,714.08","4,456,707.20","3,987,583.24","3,216,810.42","2,721,916.50","5,443,833.01","98,978.78","49,489.39","49,489.39","49,489.39","65,489.39","55,319.06","90,266.92","17,196,710.12"
KPL,Kina Petroleum Limited,Annual Balance Sheet - Total Equity, , , , , , , , , , , ,"12,584,290.00","22,336,056.00","30,185,752.00","47,347,254.00","48,872,712.00"
KPL,Kina Petroleum Limited,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , ,--,--,"1,070,071.00","212,111.00","126,131.00"
KPL,Kina Petroleum Limited,Annual Profit and Loss - EBITDA, , , , , , , , , , , ,"-569,396.00","-2,687,984.00","-3,802,884.00","-3,979,090.00","-4,287,480.00"
KPL,Kina Petroleum Limited,Annual Profit and Loss - EBIT, , , , , , , , , , , ,"-569,396.00","-2,687,984.00","-3,802,884.00","-4,015,037.00","-4,287,480.00"
KPL,Kina Petroleum Limited,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , ,"-535,564.00","-2,502,139.00","-3,613,932.00","-3,974,418.00","-4,227,944.00"
KPL,Kina Petroleum Limited,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , ,--,--,--,--,--
KPL,Kina Petroleum Limited,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , ,--,--,--,--,--
KPL,Kina Petroleum Limited,Annual Ratio Analysis - ROE, , , , , , , , , , , ,-7.30%,-11.20%,-11.97%,-8.39%,-8.65%
KPL,Kina Petroleum Limited,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , ,"32,907,311.44","82,600,926.75","103,628,420.72","101,276,643.93","42,965,848.94"
LAM,Laramide Resources Ltd,Annual Balance Sheet - Total Equity, , , , , , , , , , , , ,"83,431,825.00","73,773,920.00","68,777,266.00","70,117,655.00"
LAM,Laramide Resources Ltd,Annual Profit and Loss - Total Revenue Excluding Int, , , , , , , , , , , , ,--,"36,972.00","120,742.00","557,064.00"
LAM,Laramide Resources Ltd,Annual Profit and Loss - EBITDA, , , , , , , , , , , , ,0.00,"-8,615,339.00","-10,332,757.00","-1,334,621.00"
LAM,Laramide Resources Ltd,Annual Profit and Loss - EBIT, , , , , , , , , , , , ,0.00,"-8,629,541.00","-10,344,961.00","-1,344,135.00"
LAM,Laramide Resources Ltd,Annual Profit and Loss - Reported NPAT After Abnorma, , , , , , , , , , , , ,0.00,"-8,663,433.00","-10,395,876.00","-5,335,523.00"
LAM,Laramide Resources Ltd,Annual Profit and Loss - Total Operating Income (ban, , , , , , , , , , , , ,--,--,--,--
LAM,Laramide Resources Ltd,Annual Ratio Analysis - Net Profit Margin, , , , , , , , , , , , ,--,--,--,--
LAM,Laramide Resources Ltd,Annual Ratio Analysis - ROE, , , , , , , , , , , , ,0.00%,-9.39%,-12.05%,-7.61%
LAM,Laramide Resources Ltd,Annual Ratio Analysis - Market Cap.($), , , , , , , , , , , , ,0.00,"32,112,002.78","33,189,852.36","32,815,209.00"
LDM,Land and Mineral Exploration Limited ,Annual Balance Sheet - Total Equity, , , ,"1,170,396.00","11,182,798.00","-7,790,308.00","-92,121.00","1,709,109.00","1,681,196.00","706,075.00","-119,452.00","-27,704.00","-111,518.00","81,840.00","14,724.00", 
LDM,Land and Mineral Exploration Limited ,Annual Profit and Loss - Total Revenue Excluding Int, , , ,"4,862,894.00","16,592,870.00","855,347.00","9,742,923.00",--,100.00,--,--,--,--,"100,000.00",--, 
LDM,Land and Mineral Exploration Limited ,Annual Profit and Loss - EBITDA, , , ,"1,768,612.00","5,520,202.00","-14,369,894.00","6,876,081.00","-296,067.00","-613,300.00","-1,018,421.00","-833,431.00","-367,767.00","-169,960.00","-26,275.00","-138,977.00", 
LDM,Land and Mineral Exploration Limited ,Annual Profit and Loss - EBIT, , , ,"1,756,960.00","5,303,083.00","-16,635,073.00","6,772,231.00","-296,067.00","-613,300.00","-1,018,421.00","-833,431.00","-367,767.00","-169,960.00","-26,275.00","-138,977.00", 
LDM,Land and Mineral Exploration Limited ,Annual Profit and Loss - Reported NPAT After Abnorma, , , ,"1,170,395.00","3,787,093.00","-19,476,514.00","6,722,784.00","-237,889.00","-530,413.00","-975,121.00","-825,527.00","-364,714.00","-146,649.00","-26,142.00","-138,541.00", 
LDM,Land and Mineral Exploration Limited ,Annual Profit and Loss - Total Operating Income (ban, , , ,--,--,--,--,--,--,--,--,--,--,--,--, 
LDM,Land and Mineral Exploration Limited ,Annual Ratio Analysis - Net Profit Margin, , , ,24.08%,38.32%,"-4,443.92%",73.21%,--,--,--,--,--,--,--,--, 
LDM,Land and Mineral Exploration Limited ,Annual Ratio Analysis - ROE, , , ,100.00%,33.52%,250.69%,"-7,216.83%",-13.92%,-31.55%,-138.10%,691.10%,"1,316.47%",131.50%,-31.94%,-940.92%, 
LDM,Land and Mineral Exploration Limited ,Annual Ratio Analysis - Market Cap.($), , , ,0.00,"39,476,813.16","2,322,337.32","2,766,868.80","5,636,935.68","5,179,547.92","3,625,683.98","476,519.60","683,707.65","784,686.10","142,942.02","164,178.40", 
LGO,Longreach Oil Limited,Annual Balance Sheet - Total Equity,"9,016,165.00","10,205,282.00","8,312,758.00","7,471,423.00","7,483,005.00","1,118,956.00","1,780,200.00","15,584,997.00","6,683,601.00","5,864,025.00","5,917,412.00","3,748,169.00","3,422,955.00","5,668,132.00","5,474,239.00","2,061,341.00"
LGO,Longreach Oil Limited,Annual Profit and Loss - Total Revenue Excluding Int,"92,872.00","74,847.00","49,256.00","891,540.00","211,402.00","202,671.00","2,321.00","67,744.00","219,276.00","144,087.00","501,010.00","75,156.00","112,316.00","86,408.00",76.00,"104,740.00"
LGO,Longreach Oil Limited,Annual Profit and Loss - EBITDA,"-152,554.00","-399,323.00","-229,478.00","-207,353.00","-250,892.00","-5,863,800.00","-301,967.00","-504,691.00","-1,284,085.00","-669,664.00","-147,266.00","-609,859.00","-374,349.00","-589,274.00","-1,667,016.00","-705,757.00"
